key,mean,std,min,max,skew,kurt,trend_slope,max_drawdown,std_cm,skew_cm,kurt_cm,trend_slope_cm,max_drawdown_cm,date,stock_id
20230518-2745,71.53,3.881880987356517,64.1,77.2,-0.3512039680107936,-0.447951178249792,0.5787878787878789,-0.11658031088082901,高波動,分布略偏左,接近常態,明顯上升,股價有明顯跌幅,20230518,2745
20230518-6198,30.880000000000003,1.0264826674945209,29.02,32.45,-0.4831261261906712,-0.6619869525923243,-0.009454545454545292,-0.08012326656394457,中等波動,分布略偏左,接近常態,趨勢相對平穩,股價小幅回調,20230518,6198
20230519-8426,69.82,2.1724538097634087,67.3,74.1,0.6686292470187708,-0.5041355305745738,-0.21333333333333324,-0.09176788124156542,中等波動,分布略偏右,接近常態,明顯下降,股價小幅回調,20230519,8426
20230522-2427,25.107999999999997,2.156147799510351,22.61,28.82,0.9219033693507976,-0.9163891365721537,0.6392727272727273,-0.035820895522388055,中等波動,分布略偏右,接近常態,明顯上升,股價一路上漲,20230522,2427
20230522-2743,129.75,9.80716857994984,116.0,144.0,0.2109265320462455,-1.2869875014661993,2.815151515151516,-0.08661417322834646,高波動,分布接近對稱,分布平坦（較均勻）,明顯上升,股價小幅回調,20230522,2743
20230523-2745,75.41,6.549885495182339,68.2,89.6,1.1863713132409794,0.136018794386767,1.85030303030303,-0.06575342465753421,高波動,分布明顯右偏（偶爾有高價）,接近常態,明顯上升,股價小幅回調,20230523,2745
20230523-6697,66.923,1.800228689176275,65.12,70.88,1.1885750308397667,0.22486235861144088,-0.010848484848484045,-0.08126410835214434,中等波動,分布明顯右偏（偶爾有高價）,接近常態,趨勢相對平穩,股價小幅回調,20230523,6697
20230524-2719,71.97999999999999,5.810871038168222,66.0,85.0,1.256230089945042,0.5640561136529221,1.3090909090909084,-0.10081743869209817,高波動,分布明顯右偏（偶爾有高價）,接近常態,明顯上升,股價有明顯跌幅,20230524,2719
20230526-6697,68.276,3.1871380404508467,65.31,75.39,1.4652996814380834,0.5374509133999399,0.8998787878787883,-0.022583956591875527,高波動,分布明顯右偏（偶爾有高價）,接近常態,明顯上升,股價一路上漲,20230526,6697
20230529-2736,39.088,2.6916735810024717,36.43,44.84,1.3160320712682474,-0.033171825336713034,0.4973333333333333,-0.15945584299732393,中等波動,分布明顯右偏（偶爾有高價）,接近常態,明顯上升,股價有明顯跌幅,20230529,2736
20230530-5301,20.845000000000002,1.978137451689792,18.85,24.55,0.6589143816989009,-0.9460405644348513,0.4536363636363638,-0.17107942973523418,中等波動,分布略偏右,接近常態,明顯上升,股價有明顯跌幅,20230530,5301
20230530-6643,780.6859999999999,27.049326218759873,742.61,847.27,1.6770172685180942,2.0408607150144187,3.106060606060604,-0.06688530357860878,高波動,分布明顯右偏（偶爾有高價）,常有極端值,明顯上升,股價小幅回調,20230530,6643
20230531-8227,193.725,6.961725919466931,186.43,205.28,0.560702257419281,-1.2338314175254048,2.1966666666666668,-0.005335325188070212,高波動,分布略偏右,分布平坦（較均勻）,明顯上升,股價一路上漲,20230531,8227
20230601-6291,262.765,21.599785106955725,237.48,292.51,0.3887459928196629,-1.6067742965716478,6.231818181818184,-0.0458052073288332,高波動,分布略偏右,分布平坦（較均勻）,明顯上升,股價一路上漲,20230601,6291
20230602-4543,55.46,4.204317886279398,49.89,61.53,0.06320632007776679,-1.33709007662239,1.3378181818181818,-0.01688087473623638,高波動,分布接近對稱,分布平坦（較均勻）,明顯上升,股價一路上漲,20230602,4543
20230607-8996,302.70799999999997,18.689177973718724,263.83,331.51,-0.7090515775211499,0.16095526987592246,4.847757575757576,-0.05417345532021563,高波動,分布略偏左,接近常態,明顯上升,股價小幅回調,20230607,8996
20230608-2734,65.01,3.0153127716890546,59.1,68.8,-0.5377110906900137,-0.555256263594258,0.8187878787878781,-0.064873417721519,高波動,分布略偏左,接近常態,明顯上升,股價小幅回調,20230608,2734
20230608-4946,63.4,4.294958284624739,58.3,70.2,0.5932481711343871,-1.2652860064886953,0.9381818181818186,-0.08906250000000004,高波動,分布略偏右,分布平坦（較均勻）,明顯上升,股價小幅回調,20230608,4946
20230609-2745,104.7,5.234500931320961,95.0,113.0,-0.15086247789101342,-0.4279673141093574,1.3090909090909089,-0.07079646017699115,高波動,分布接近對稱,接近常態,明顯上升,股價小幅回調,20230609,2745
20230612-2432,51.86,2.6428940366365237,49.0,56.9,1.1591401784719242,-0.20048485166295738,-0.45575757575757536,-0.13884007029876974,中等波動,分布明顯右偏（偶爾有高價）,接近常態,明顯下降,股價有明顯跌幅,20230612,2432
20230612-6625,130.35,3.0004629272460215,126.0,134.5,0.0006169982812218617,-1.2263029959498608,-0.5909090909090909,-0.06319702602230483,高波動,分布接近對稱,分布平坦（較均勻）,明顯下降,股價小幅回調,20230612,6625
20230613-5703,36.38,1.5783606122246645,33.1,38.6,-0.7512753474382714,-0.01265174119591661,-0.18666666666666665,-0.14248704663212436,中等波動,分布略偏左,接近常態,略有下降,股價有明顯跌幅,20230613,5703
20230613-6577,123.91199999999999,5.766668208092279,115.36,132.66,0.06266236420913175,-1.0033120728616052,-1.2757575757575752,-0.13040856324438413,高波動,分布接近對稱,分布平坦（較均勻）,明顯下降,股價有明顯跌幅,20230613,6577
20230613-8034,21.691,0.9944116071549255,19.91,23.88,0.6991580606651622,1.212047615650369,-0.07678787878787872,-0.1662479061976549,低波動,分布略偏右,常有極端值,略有下降,股價有明顯跌幅,20230613,8034
20230614-2743,165.85,5.612733538818475,159.5,176.0,0.7167615871734048,-0.9331829430996641,1.5060606060606063,-0.050445103857566766,高波動,分布略偏右,接近常態,明顯上升,股價小幅回調,20230614,2743
20230614-4533,26.970999999999997,2.2328031709042317,23.95,30.68,0.3523535689955893,-1.2050505972526189,0.6531515151515153,-0.07813702848344885,中等波動,分布略偏右,分布平坦（較均勻）,明顯上升,股價小幅回調,20230614,4533
20230619-4533,28.508999999999997,2.0802214091560316,25.28,31.57,-0.4170647552772235,-0.8592317311140789,0.5658787878787881,-0.07538802660753877,中等波動,分布略偏左,接近常態,明顯上升,股價小幅回調,20230619,4533
20230619-5381,22.165,0.6254109759901002,21.0,23.0,-0.7404093784007628,-0.7474083677330712,0.03484848484848498,-0.06666666666666667,低波動,分布略偏左,接近常態,趨勢相對平穩,股價小幅回調,20230619,5381
20230619-6235,152.829,6.188113067271249,144.61,163.31,0.39041739104702333,-1.0052570764932633,1.2487878787878788,-0.0547130343835794,高波動,分布略偏右,分布平坦（較均勻）,明顯上升,股價小幅回調,20230619,6235
20230620-2468,40.414,1.6876624201671493,38.14,42.99,0.15356898532188457,-1.400007129804136,-0.34072727272727277,-0.1128169341707374,中等波動,分布接近對稱,分布平坦（較均勻）,明顯下降,股價有明顯跌幅,20230620,2468
20230626-2722,92.862,4.113981040306332,84.5,97.08,-1.0916958860360748,-0.35818619551145847,-1.133454545454545,-0.1295838483724763,高波動,分布明顯左偏（偶爾有低價）,接近常態,明顯下降,股價有明顯跌幅,20230626,2722
20230626-6120,15.181000000000001,0.8861709140390975,14.29,17.36,1.8422311016742559,1.7648755358403116,0.2461212121212122,-0.0231328486450761,低波動,分布明顯右偏（偶爾有高價）,常有極端值,明顯上升,股價一路上漲,20230626,6120
20230626-6125,71.357,10.171165179619841,56.47,85.74,-0.23507704245836197,-1.3587015758256837,2.9595757575757573,-0.125728947982272,高波動,分布接近對稱,分布平坦（較均勻）,明顯上升,股價有明顯跌幅,20230626,6125
20230627-6643,874.344,14.79511345756503,852.69,901.41,0.45086266674584985,-0.5345097114890898,-1.2352727272727222,-0.05404865710387051,高波動,分布略偏右,接近常態,明顯下降,股價小幅回調,20230627,6643
20230628-1471,16.15,1.9213710382606124,13.2,18.4,-0.338138549668666,-1.385087991955799,0.5496969696969697,-0.09782608695652159,中等波動,分布略偏左,分布平坦（較均勻）,明顯上升,股價小幅回調,20230628,1471
20230628-2059,666.8050000000001,25.078250537068985,613.92,698.97,-0.9049818682457391,0.0035284915932036753,5.148787878787881,-0.05924109075169537,高波動,分布略偏左,接近常態,明顯上升,股價小幅回調,20230628,2059
20230628-3073,40.480000000000004,1.4625320509308513,38.35,43.6,1.009699644959399,0.28000583840839655,-0.2818181818181819,-0.12041284403669725,中等波動,分布明顯右偏（偶爾有高價）,接近常態,明顯下降,股價有明顯跌幅,20230628,3073
20230628-9950,20.675,0.9343000945449316,19.6,22.4,0.3001493801717568,-0.8850492611305087,-0.29121212121212114,-0.12499999999999988,低波動,分布略偏右,接近常態,明顯下降,股價有明顯跌幅,20230628,9950
20230629-1519,155.988,13.455794125786701,144.28,179.85,1.0706378651678983,-0.7834279984157431,3.907757575757575,-0.0201032328171693,高波動,分布明顯右偏（偶爾有高價）,接近常態,明顯上升,股價一路上漲,20230629,1519
20230629-3089,121.59,20.048355432692116,91.4,153.5,-0.014686861714702551,-1.1307580833294253,-4.828484848484849,-0.40456026058631916,高波動,分布接近對稱,分布平坦（較均勻）,明顯下降,股價大幅波動（腰斬級）,20230629,3089
20230703-2059,699.4559999999999,46.44837784513516,652.04,782.06,1.0467592996189892,-0.6544573745680227,13.146787878787878,-0.04304562865990584,高波動,分布明顯右偏（偶爾有高價）,接近常態,明顯上升,股價一路上漲,20230703,2059
20230703-3664,34.85,0.5607534613753571,34.15,36.15,1.4131037638387405,0.960500193534664,-0.035151515151515184,-0.055325034578146616,低波動,分布明顯右偏（偶爾有高價）,接近常態,趨勢相對平穩,股價小幅回調,20230703,3664
20230704-3089,107.74000000000001,24.366151385340558,81.0,153.5,0.8237757560592321,-0.7517889879654915,-7.633939393939394,-0.4723127035830619,高波動,分布略偏右,接近常態,明顯下降,股價大幅波動（腰斬級）,20230704,3089
20230704-8996,344.261,9.387040061228609,328.06,361.65,0.2511953655612947,-0.2651395654144135,-0.26345454545454455,-0.07001927656196845,高波動,分布接近對稱,接近常態,明顯下降,股價小幅回調,20230704,8996
20230705-2230,100.828,2.065998816822292,96.98,102.73,-0.860315698279542,-0.9156584955467277,-0.3620606060606071,-0.055971965346052754,中等波動,分布略偏左,接近常態,明顯下降,股價小幅回調,20230705,2230
20230705-6451,123.94300000000001,3.629138404023133,118.7,130.08,0.667857600914853,-0.6577670368812774,0.6240606060606069,-0.0570418204182043,高波動,分布略偏右,接近常態,明顯上升,股價小幅回調,20230705,6451
20230706-3013,44.694,3.990817794220458,39.61,52.5,0.5810377653399348,-0.5221981184703295,1.1427878787878791,-0.091096833409821,高波動,分布略偏右,接近常態,明顯上升,股價小幅回調,20230706,3013
20230707-3564,58.73,3.3609026565294413,55.2,66.8,1.6243513439831558,1.414241109783318,0.5169696969696967,-0.07537688442211055,高波動,分布明顯右偏（偶爾有高價）,常有極端值,明顯上升,股價小幅回調,20230707,3564
20230707-4905,76.64,3.8905012530521064,72.3,83.5,0.5445078956846945,-1.1011273528589414,-1.0060606060606068,-0.13413173652694615,高波動,分布略偏右,分布平坦（較均勻）,明顯下降,股價有明顯跌幅,20230707,4905
20230707-6117,24.4,1.3576941236277562,22.2,26.0,-0.8314410857835691,-1.0257312025915988,-0.3424242424242426,-0.1461538461538462,中等波動,分布略偏左,分布平坦（較均勻）,明顯下降,股價有明顯跌幅,20230707,6117
20230707-6125,80.37899999999999,6.315609322235749,74.86,94.46,1.4982519715172185,0.4978810615441618,1.7803030303030312,-0.02875673029858045,高波動,分布明顯右偏（偶爾有高價）,接近常態,明顯上升,股價一路上漲,20230707,6125
20230707-8048,91.63,6.086971514819358,79.6,99.9,-0.5546624871707183,-0.28849778960770944,1.5957575757575768,-0.10000000000000006,高波動,分布略偏左,接近常態,明顯上升,股價有明顯跌幅,20230707,8048
20230710-3018,23.18,1.0570398920255237,22.0,25.0,0.9068362128406982,-0.7063034121093708,-0.004848484848484877,-0.12,中等波動,分布略偏右,接近常態,趨勢相對平穩,股價有明顯跌幅,20230710,3018
20230710-4979,160.552,14.38289323390039,138.4,184.94,0.17898809884855665,-0.9695932114163188,3.7610909090909077,-0.1140610217596972,高波動,分布接近對稱,接近常態,明顯上升,股價有明顯跌幅,20230710,4979
20230710-8093,24.72,0.8743886753358355,23.4,26.1,0.15614122730971705,-1.1526058213749821,0.030909090909090924,-0.10344827586206908,低波動,分布接近對稱,分布平坦（較均勻）,趨勢相對平穩,股價有明顯跌幅,20230710,8093
20230711-2743,127.6,4.35124503255486,122.0,136.5,0.8460930310858428,-0.089352724327179,-0.509090909090909,-0.10622710622710622,高波動,分布略偏右,接近常態,明顯下降,股價有明顯跌幅,20230711,2743
20230711-6538,148.796,5.140058797761404,140.0,156.09,-0.30510330593126045,-0.9729216491924202,-0.6397575757575767,-0.10308155551284517,高波動,分布略偏左,接近常態,明顯下降,股價有明顯跌幅,20230711,6538
20230713-3231,144.5,10.632758605157715,128.0,158.0,-0.19167965847498034,-1.3810068276898746,2.575757575757576,-0.09859154929577464,高波動,分布接近對稱,分布平坦（較均勻）,明顯上升,股價小幅回調,20230713,3231
20230713-6419,38.989,2.15391865109979,35.85,42.2,-0.3646050172669683,-1.1185621019011835,-0.522242424242424,-0.15047393364928913,中等波動,分布略偏左,分布平坦（較均勻）,明顯下降,股價有明顯跌幅,20230713,6419
20230714-2745,85.02000000000001,6.214284619594867,78.0,99.0,1.212615178959011,0.625129498336674,1.391515151515151,-0.08127208480565377,高波動,分布明顯右偏（偶爾有高價）,接近常態,明顯上升,股價小幅回調,20230714,2745
20230714-3089,81.66666666666667,1.1547005383792526,81.0,83.0,1.7320508075688774,-1.500000000000014,-0.9999999999999996,-0.024096385542168676,中等波動,分布明顯右偏（偶爾有高價）,分布平坦（較均勻）,明顯下降,股價一路上漲,20230714,3089
20230714-3191,28.830000000000002,3.6793870262434853,24.4,34.4,0.09171042192111002,-1.3422690353124502,1.2006060606060607,-0.004065040650406562,高波動,分布接近對稱,分布平坦（較均勻）,明顯上升,股價一路上漲,20230714,3191
20230714-6703,266.909,8.275793953183927,260.21,288.79,2.4155558316822026,3.1376144852672745,-1.4708484848484868,-0.0989646455902214,高波動,分布明顯右偏（偶爾有高價）,常有極端值,明顯下降,股價小幅回調,20230714,6703
20230717-1519,211.898,14.694744185138669,192.21,239.0,0.7045632924629838,-0.7776040028487761,4.1158787878787875,-0.062497071913797025,高波動,分布略偏右,接近常態,明顯上升,股價小幅回調,20230717,1519
20230717-2388,140.55,9.753774198284024,125.0,151.5,-0.4854051671546151,-1.3023943044019013,1.5606060606060603,-0.12211221122112212,高波動,分布略偏左,分布平坦（較均勻）,明顯上升,股價有明顯跌幅,20230717,2388
20230717-4419,35.160000000000004,2.371684820731647,33.0,39.5,1.1187092481842602,-0.8506054677823123,-0.6678787878787877,-0.16455696202531644,中等波動,分布明顯右偏（偶爾有高價）,接近常態,明顯下降,股價有明顯跌幅,20230717,4419
20230718-6569,229.25,7.707319753181247,218.5,243.0,0.31920986701356263,-0.8281980233785782,-1.706060606060606,-0.10082304526748971,高波動,分布略偏右,接近常態,明顯下降,股價有明顯跌幅,20230718,6569
20230719-2356,66.62,4.208668303500398,58.9,72.0,-0.5641785682410887,-0.9277129110453726,-0.5551515151515155,-0.18194444444444446,高波動,分布略偏左,接近常態,明顯下降,股價有明顯跌幅,20230719,2356
20230719-3363,69.02000000000001,2.7463349314232484,63.52,73.63,-0.4187088097335203,0.08092756374905807,0.18787878787878803,-0.08624202091538767,中等波動,分布略偏左,接近常態,略有上升,股價小幅回調,20230719,3363
20230719-3483,143.85,9.18772127473522,129.68,161.73,0.31165732715787287,-0.15429833752745914,0.047999999999999605,-0.19816978915476402,高波動,分布略偏右,接近常態,趨勢相對平穩,股價有明顯跌幅,20230719,3483
20230719-3706,46.735,1.5147735437645078,43.92,48.76,-0.3594802401683546,-0.7956323527872295,-0.1924242424242422,-0.09926168990976203,中等波動,分布略偏左,接近常態,略有下降,股價小幅回調,20230719,3706
20230720-6442,70.739,3.8026465929811457,63.2,74.98,-1.104362956489127,-0.36766532165028076,-0.7872121212121209,-0.15710856228327555,高波動,分布明顯左偏（偶爾有低價）,接近常態,明顯下降,股價有明顯跌幅,20230720,6442
20230720-6579,204.4,14.790762883187147,184.0,234.0,0.6571245742197122,-0.2939046837782042,1.5090909090909095,-0.1858974358974359,高波動,分布略偏右,接近常態,明顯上升,股價有明顯跌幅,20230720,6579
20230721-2316,45.92,1.2499333315554608,43.85,47.95,0.005050408043740462,-0.8932807579981543,-0.0678787878787876,-0.08550573514077166,中等波動,分布接近對稱,接近常態,略有下降,股價小幅回調,20230721,2316
20230721-3362,148.4,4.344856473783434,142.5,157.0,0.6637508771277515,-0.3006844382025804,0.5393939393939395,-0.053156146179401995,高波動,分布略偏右,接近常態,明顯上升,股價小幅回調,20230721,3362
20230721-6150,92.9,9.890848744616855,79.8,109.5,0.08531839958339742,-1.1268670026208945,-3.1503030303030304,-0.2712328767123288,高波動,分布接近對稱,分布平坦（較均勻）,明顯下降,股價有明顯跌幅,20230721,6150
20230721-6527,101.026,8.033408298405405,90.8,117.0,0.6400366068709425,-0.4725817536235217,-2.231151515151516,-0.22393162393162397,高波動,分布略偏右,接近常態,明顯下降,股價有明顯跌幅,20230721,6527
20230721-6530,33.36,2.786555021686972,29.15,37.5,0.020469869258912282,-1.1179279577950998,-0.8648484848484851,-0.2226666666666667,中等波動,分布接近對稱,分布平坦（較均勻）,明顯下降,股價有明顯跌幅,20230721,6530
20230721-6569,217.95,14.085946503124623,196.5,237.0,-0.5451259116034639,-1.184523966285763,-3.86969696969697,-0.17088607594936708,高波動,分布略偏左,分布平坦（較均勻）,明顯下降,股價有明顯跌幅,20230721,6569
20230724-3035,315.017,28.875073852719403,279.11,374.96,0.7426049523858298,-0.03866399528351616,-8.081757575757576,-0.25562726690847015,高波動,分布略偏右,接近常態,明顯下降,股價有明顯跌幅,20230724,3035
20230724-3483,143.928,8.040175233026808,129.68,161.73,0.7123567947279787,1.2096459731032336,-0.4315151515151523,-0.19816978915476402,高波動,分布略偏右,常有極端值,明顯下降,股價有明顯跌幅,20230724,3483
20230724-4154,10.845,0.5019130070706145,10.05,11.7,-0.12837090864690998,-0.7413017273713693,0.00333333333333337,-0.1410256410256409,低波動,分布接近對稱,接近常態,趨勢相對平穩,股價有明顯跌幅,20230724,4154
20230724-8210,205.3,16.504544828622205,180.0,236.0,0.3716567031835687,-0.575410190929285,-4.254545454545454,-0.23728813559322035,高波動,分布略偏右,接近常態,明顯下降,股價有明顯跌幅,20230724,8210
20230725-6811,349.05,30.398693319870763,304.5,393.0,-0.06368171356925384,-1.4010697073298868,-9.530303030303031,-0.22519083969465647,高波動,分布接近對稱,分布平坦（較均勻）,明顯下降,股價有明顯跌幅,20230725,6811
20230725-8996,338.925,20.380771575188216,312.74,370.54,0.5571979829384374,-1.1073785309509785,-5.5573939393939416,-0.15598855724078375,高波動,分布略偏右,分布平坦（較均勻）,明顯下降,股價有明顯跌幅,20230725,8996
20230726-4188,23.02,1.5674111706179008,20.5,26.15,0.7536534062705244,0.12709867374926853,-0.4206060606060605,-0.2160611854684512,中等波動,分布略偏右,接近常態,明顯下降,股價有明顯跌幅,20230726,4188
20230727-2421,131.75,7.910084983389523,117.0,144.5,-0.32001603729542627,-0.40242621036436255,-0.5303030303030304,-0.1903114186851211,高波動,分布略偏左,接近常態,明顯下降,股價有明顯跌幅,20230727,2421
20230727-4154,11.059999999999999,0.8030497424748291,10.05,12.85,1.1004766727043038,0.6101258738834052,0.23272727272727273,-0.038277511961722355,低波動,分布明顯右偏（偶爾有高價）,接近常態,明顯上升,股價一路上漲,20230727,4154
20230728-6811,325.35,25.229006674416997,296.5,370.0,0.8252572911055344,-0.8095020359987299,-7.53030303030303,-0.19864864864864865,高波動,分布略偏右,接近常態,明顯下降,股價有明顯跌幅,20230728,6811
20230731-2329,46.489999999999995,2.3212544501243753,43.2,50.6,0.37311507677615285,-0.8052662140278386,-0.008484848484848933,-0.1343873517786562,中等波動,分布略偏右,接近常態,趨勢相對平穩,股價有明顯跌幅,20230731,2329
20230802-4979,148.993,12.307886405787878,132.03,171.59,0.6732837995468868,-0.6385980422624251,2.8378787878787874,-0.1159100040176778,高波動,分布略偏右,接近常態,明顯上升,股價有明顯跌幅,20230802,4979
20230807-5511,77.38,3.5953055812019996,73.2,82.7,0.7483986108782467,-1.2518319592960778,-0.8727272727272726,-0.11487303506650544,高波動,分布略偏右,分布平坦（較均勻）,明顯下降,股價有明顯跌幅,20230807,5511
20230810-2743,114.85,6.433635571484189,106.0,125.5,0.20225549885079586,-0.8916523303855768,0.5121212121212122,-0.1553784860557769,高波動,分布接近對稱,接近常態,明顯上升,股價有明顯跌幅,20230810,2743
20230817-4154,14.075,0.5334635257759742,13.45,15.0,0.4435913851098303,-0.9696305807853975,0.025757575757575774,-0.08813559322033904,低波動,分布略偏右,接近常態,趨勢相對平穩,股價小幅回調,20230817,4154
20230818-3043,61.379999999999995,3.7797119231790983,55.0,65.7,-0.4932231398631603,-1.0949083850615193,1.0521212121212125,-0.056316590563165944,高波動,分布略偏左,分布平坦（較均勻）,明顯上升,股價小幅回調,20230818,3043
20230822-3306,64.58,1.6910220446687128,62.1,67.0,-0.09529380377835975,-1.1678850669851224,-0.3806060606060609,-0.07313432835820893,中等波動,分布接近對稱,分布平坦（較均勻）,明顯下降,股價小幅回調,20230822,3306
20230822-3362,156.8,4.767948545583657,149.5,163.0,-0.1795961045197104,-1.3571879040141246,1.4484848484848485,-0.018633540372670808,高波動,分布接近對稱,分布平坦（較均勻）,明顯上升,股價一路上漲,20230822,3362
20230824-4944,16.535,1.5037083789381798,15.2,19.95,1.527793773056196,0.6428312033935066,0.32515151515151514,-0.10588235294117651,中等波動,分布明顯右偏（偶爾有高價）,接近常態,明顯上升,股價有明顯跌幅,20230824,4944
20230824-6117,36.825,1.0638635041938207,34.5,38.45,-1.0125240509791555,0.6296782735696689,0.23909090909090916,-0.03631284916201109,中等波動,分布明顯左偏（偶爾有低價）,接近常態,明顯上升,股價一路上漲,20230824,6117
20230825-6222,21.64,1.132303453633834,19.9,23.95,0.8316348878933808,0.1317365290148511,0.24969696969696978,-0.043577981651376115,中等波動,分布略偏右,接近常態,明顯上升,股價一路上漲,20230825,6222
20230828-5348,18.685,0.7126047681257517,18.0,20.1,1.2832145581232564,-0.25220986500751863,0.1118181818181819,-0.07960199004975131,低波動,分布明顯右偏（偶爾有高價）,接近常態,略有上升,股價小幅回調,20230828,5348
20230830-4979,163.086,5.122293757032424,154.78,173.08,0.32467606587180803,-0.16390530440404838,0.9589090909090924,-0.03274149864580197,高波動,分布略偏右,接近常態,明顯上升,股價一路上漲,20230830,4979
20230905-4542,68.63,3.942094761812702,64.4,76.0,1.1916924503579778,-0.3271260025314766,-0.7096969696969696,-0.15263157894736834,高波動,分布明顯右偏（偶爾有高價）,接近常態,明顯下降,股價有明顯跌幅,20230905,4542
20230906-6122,54.42,2.3677462326487224,50.0,57.0,-0.6514083173599955,-0.9438476414585253,-0.7321212121212125,-0.12280701754385964,中等波動,分布略偏左,接近常態,明顯下降,股價有明顯跌幅,20230906,6122
20230907-2816,34.385000000000005,1.2425444324718011,32.4,36.85,0.5397476098366579,-0.05103225393467081,-0.1269696969696971,-0.1207598371777477,中等波動,分布略偏右,接近常態,略有下降,股價有明顯跌幅,20230907,2816
20230907-3548,129.85,8.452645871099898,118.5,141.0,-0.047371216151800316,-1.5690783975746558,1.3060606060606064,-0.11347517730496454,高波動,分布接近對稱,分布平坦（較均勻）,明顯上升,股價有明顯跌幅,20230907,3548
20230908-2358,12.934999999999999,0.4552471856036015,12.15,13.95,0.7622992316908299,1.189795460722257,-0.09303030303030294,-0.12903225806451607,低波動,分布略偏右,常有極端值,略有下降,股價有明顯跌幅,20230908,2358
20230908-4542,66.45,1.4331395217803808,64.4,69.3,0.8387097558826564,-0.20920997652218576,0.09878787878787887,-0.050505050505050504,中等波動,分布略偏右,接近常態,略有上升,股價小幅回調,20230908,4542
20230912-6236,29.145,0.6938019249837181,28.2,30.0,-0.013886008321873373,-1.6441359126830537,0.22090909090909094,-0.003333333333333381,低波動,分布接近對稱,分布平坦（較均勻）,明顯上升,股價一路上漲,20230912,6236
20230918-5321,122.05,5.790077719685632,114.5,130.0,0.2623158626615023,-1.3640520936177176,-0.06363636363636366,-0.11923076923076924,高波動,分布接近對稱,分布平坦（較均勻）,略有下降,股價有明顯跌幅,20230918,5321
20231002-8420,61.83,1.8761959149063052,59.9,66.3,1.4769456655591195,1.3482816899302419,-0.318181818181818,-0.0965309200603318,中等波動,分布明顯右偏（偶爾有高價）,常有極端值,明顯下降,股價小幅回調,20231002,8420
20231003-5432,72.42,4.135429575966412,65.0,77.9,-0.6381432804181912,-0.7912624175290381,-1.0206060606060607,-0.16559691912708607,高波動,分布略偏左,接近常態,明顯下降,股價有明顯跌幅,20231003,5432
20231004-6117,47.725,2.700231471559433,44.3,54.1,1.450871228956618,1.2586412621024143,-0.708787878787879,-0.18114602587800377,中等波動,分布明顯右偏（偶爾有高價）,常有極端值,明顯下降,股價有明顯跌幅,20231004,6117
20231006-2417,30.98,1.48009008734829,28.75,33.0,-0.23813110837872434,-1.2286902654331802,-0.42909090909090924,-0.12878787878787878,中等波動,分布接近對稱,分布平坦（較均勻）,明顯下降,股價有明顯跌幅,20231006,2417
20231013-8227,214.75,7.192781875680029,200.5,223.0,-0.8935132120875371,-0.5148517634340797,-1.124242424242424,-0.10089686098654709,高波動,分布略偏左,接近常態,明顯下降,股價有明顯跌幅,20231013,8227
20231017-2363,51.86,1.6667999946670948,49.5,54.0,-0.21531472239965385,-1.3884978787332602,-0.2072727272727274,-0.07777777777777783,中等波動,分布接近對稱,分布平坦（較均勻）,明顯下降,股價小幅回調,20231017,2363
20231018-2364,140.9,3.5418137224371984,135.5,147.5,0.44742580291547734,-0.6034608960483805,-0.05454545454545452,-0.06440677966101695,高波動,分布略偏右,接近常態,略有下降,股價小幅回調,20231018,2364
20231018-6419,63.589999999999996,3.326810284141051,58.1,66.7,-0.784381095302943,-1.0454905914605126,0.8721212121212117,-0.047540983606557355,高波動,分布略偏左,分布平坦（較均勻）,明顯上升,股價一路上漲,20231018,6419
20231018-6482,52.4,1.7249798710580826,48.9,55.1,-0.513692392277564,0.0038663164746224332,0.24727272727272734,-0.05961538461538464,中等波動,分布略偏左,接近常態,明顯上升,股價小幅回調,20231018,6482
20231020-4806,9.558,1.1052179272282296,8.25,11.5,0.4623487678276987,-0.9960482662003947,-0.34678787878787876,-0.2826086956521739,中等波動,分布略偏右,接近常態,明顯下降,股價有明顯跌幅,20231020,4806
20231020-6530,52.510000000000005,2.375546720698676,48.2,57.0,0.24505799848603693,0.12385911400228045,-0.38727272727272744,-0.15438596491228065,中等波動,分布接近對稱,接近常態,明顯下降,股價有明顯跌幅,20231020,6530
20231020-6643,897.0,18.245242911205334,872.0,927.0,0.2654915933460701,-1.2015985711255421,1.2606060606060605,-0.0593311758360302,高波動,分布接近對稱,分布平坦（較均勻）,明顯上升,股價小幅回調,20231020,6643
20231025-3041,25.880000000000003,1.4179797835888455,23.8,27.8,-0.05896440077426338,-1.2334532837832772,-0.055757575757575756,-0.14388489208633093,中等波動,分布接近對稱,分布平坦（較均勻）,略有下降,股價有明顯跌幅,20231025,3041
20231025-6404,9.156,0.2588521671619623,8.7,9.7,0.56072968103579,0.6470021863576694,-0.002424242424242402,-0.06701030927835037,低波動,分布略偏右,接近常態,趨勢相對平穩,股價小幅回調,20231025,6404
20231027-6593,129.15,10.64072365960135,113.5,140.5,-0.6615020651621303,-1.3650932468533472,3.045454545454546,-0.04693140794223827,高波動,分布略偏左,分布平坦（較均勻）,明顯上升,股價一路上漲,20231027,6593
20231030-6404,9.087,0.3225609330894788,8.53,9.7,0.0901879312457895,0.02338940667555711,-0.0898787878787879,-0.12061855670103093,低波動,分布接近對稱,接近常態,略有下降,股價有明顯跌幅,20231030,6404
