公布日期,證券代號,證券名稱,處置起始,處置結束,處置營業日數,撮合頻率(分鐘),開盤價,收盤價,short_return,公布日期_date,證券代號_str,broker_brought
2021-07-06,2603,長榮,2021-07-07,2021-07-20,10,20,255.25,261.67,-0.0252,2021-07-06,2603,
2021-07-06,6509,聚和,2021-07-07,2021-07-20,10,5,49.21,47.46,0.0356,2021-07-06,6509,
2021-07-07,2025,千興,2021-07-08,2021-07-21,10,60,8.3,8.3,0.0,2021-07-07,2025,
2021-07-07,4406,新昕纖,2021-07-08,2021-07-21,10,5,14.1,12.6,0.1064,2021-07-07,4406,
2021-07-09,2486,一詮,2021-07-12,2021-07-23,10,5,46.97,48.47,-0.0319,2021-07-09,2486,
2021-07-09,5227,立凱-KY,2021-07-12,2021-07-23,10,5,33.11,34.59,-0.0447,2021-07-09,5227,
2021-07-09,6287,元隆,2021-07-12,2021-07-23,10,45,55.8,51.2,0.0824,2021-07-09,6287,
2021-07-09,6573,虹揚-KY,2021-07-12,2021-07-23,10,5,28.1,30.05,-0.0694,2021-07-09,6573,
2021-07-13,2614,東森,2021-07-14,2021-07-27,10,20,114.11,118.92,-0.0422,2021-07-13,2614,
2021-07-13,3372,典範,2021-07-14,2021-07-27,10,5,26.27,25.11,0.0442,2021-07-13,3372,
2021-07-13,3675,德微,2021-07-14,2021-07-27,10,5,138.5,132.3,0.0448,2021-07-13,3675,
2021-07-14,3035,智原,2021-07-15,2021-07-28,10,5,105.88,106.82,-0.0089,2021-07-14,3035,
2021-07-14,6716,應廣,2021-07-15,2021-07-28,10,5,136.84,128.87,0.0582,2021-07-14,6716,
2021-07-15,3228,金麗科,2021-07-16,2021-07-29,10,5,428.74,437.95,-0.0215,2021-07-15,3228,
2021-07-19,6727,亞泰金屬,2021-07-20,2021-08-02,10,5,81.27,89.82,-0.1052,2021-07-19,6727,
2021-07-20,1742,台蠟,2021-07-21,2021-08-03,10,5,19.21,19.76,-0.0286,2021-07-20,1742,
2021-07-20,3219,倚強科,2021-07-21,2021-08-03,10,5,155.91,149.23,0.0428,2021-07-20,3219,
2021-07-20,5340,建榮,2021-07-21,2021-08-03,10,5,48.5,47.7,0.0165,2021-07-20,5340,
2021-07-20,6104,創惟,2021-07-21,2021-08-03,10,5,102.56,105.88,-0.0324,2021-07-20,6104,
2021-07-20,6229,研通,2021-07-21,2021-08-03,10,5,41.35,42.44,-0.0264,2021-07-20,6229,
2021-07-22,6727,亞泰金屬,2021-07-23,2021-08-05,10,20,111.62,106.39,0.0469,2021-07-22,6727,
2021-07-23,4945,陞達科技,2021-07-26,2021-08-06,10,5,77.68,76.33,0.0174,2021-07-23,4945,
2021-07-23,9962,有益,2021-07-26,2021-08-06,10,20,19.18,20.46,-0.0667,2021-07-23,9962,
2021-07-26,5321,友銓,2021-07-27,2021-08-09,10,5,31.9,30.96,0.0295,2021-07-26,5321,
2021-07-26,6226,光鼎,2021-07-27,2021-08-09,10,5,17.14,16.9,0.014,2021-07-26,6226,
2021-07-27,5432,達威,2021-07-28,2021-08-10,10,5,37.31,37.4,-0.0024,2021-07-27,5432,
2021-07-27,6291,沛亨,2021-07-28,2021-08-10,10,5,66.93,66.93,0.0,2021-07-27,6291,
2021-07-28,2609,陽明,2021-07-29,2021-08-11,10,20,69.7,66.87,0.0406,2021-07-28,2609,
2021-07-28,6568,宏觀,2021-07-29,2021-08-11,10,5,158.79,156.89,0.012,2021-07-28,6568,
2021-07-30,3663,鑫科,2021-08-02,2021-08-13,10,5,34.78,37.02,-0.0644,2021-07-30,3663,
2021-07-30,5475,德宏,2021-08-02,2021-08-13,10,5,39.3,35.8,0.0891,2021-07-30,5475,
2021-08-03,1783,和康生,2021-08-04,2021-08-17,10,5,49.19,52.92,-0.0758,2021-08-03,1783,
2021-08-03,3114,好德,2021-08-04,2021-08-17,10,5,33.06,32.57,0.0148,2021-08-03,3114,
2021-08-06,3114,好德,2021-08-09,2021-08-20,10,20,34.2,34.24,-0.0012,2021-08-06,3114,
2021-08-09,1734,杏輝,2021-08-10,2021-08-23,10,5,41.69,40.74,0.0228,2021-08-09,1734,
2021-08-09,4192,杏國,2021-08-10,2021-08-23,10,5,327.93,327.93,0.0,2021-08-09,4192,
2021-08-09,5227,立凱-KY,2021-08-10,2021-08-23,10,20,51.43,54.04,-0.0507,2021-08-09,5227,
2021-08-09,8476,台境,2021-08-10,2021-08-23,10,5,42.19,41.32,0.0206,2021-08-09,8476,
2021-08-12,6727,亞泰金屬,2021-08-13,2021-08-26,10,20,66.97,65.66,0.0196,2021-08-12,6727,
2021-08-18,4803,VHQ-KY,2021-08-19,2021-09-01,10,10,14.85,14.85,0.0,2021-08-18,4803,
2021-08-23,3527,聚積,2021-08-24,2021-09-06,10,5,209.12,201.13,0.0382,2021-08-23,3527,
2021-08-23,4803,VHQ-KY,2021-08-24,2021-09-06,10,25,14.2,13.15,0.0739,2021-08-23,4803,
2021-08-24,6419,京晨科,2021-08-25,2021-09-07,10,5,30.52,30.21,0.0102,2021-08-24,6419,
2021-08-26,3527,聚積,2021-08-27,2021-09-09,10,20,219.33,222.89,-0.0162,2021-08-26,3527,
2021-08-26,3675,德微,2021-08-27,2021-09-09,10,5,150.49,156.28,-0.0385,2021-08-26,3675,
2021-08-27,2013,中鋼構,2021-08-30,2021-09-10,10,5,67.4,65.97,0.0212,2021-08-27,2013,
2021-08-27,6419,京晨科,2021-08-30,2021-09-10,10,20,39.31,39.31,0.0,2021-08-27,6419,
2021-08-27,6469,大樹,2021-08-30,2021-09-10,10,5,161.21,154.85,0.0395,2021-08-27,6469,
2021-08-31,3207,耀勝,2021-09-01,2021-09-14,10,5,15.76,15.99,-0.0146,2021-08-31,3207,
2021-08-31,4154,康樂-KY,2021-09-01,2021-09-14,10,5,44.35,39.1,0.1184,2021-08-31,4154,
2021-08-31,5227,立凱-KY,2021-09-01,2021-09-14,10,20,45.23,45.37,-0.0031,2021-08-31,5227,
2021-09-01,4175,杏一,2021-09-02,2021-09-15,10,5,86.52,81.78,0.0548,2021-09-01,4175,
2021-09-03,6568,宏觀,2021-09-06,2021-09-17,10,20,294.61,285.72,0.0302,2021-09-03,6568,
2021-09-06,8121,越峰,2021-09-07,2021-09-22,10,5,26.52,26.66,-0.0053,2021-09-06,8121,
2021-09-07,3701,大眾控,2021-09-08,2021-09-23,10,5,24.26,25.44,-0.0486,2021-09-07,3701,
2021-09-09,8121,越峰,2021-09-10,2021-09-27,10,20,26.52,29.5,-0.1124,2021-09-09,8121,
2021-09-14,3232,昱捷,2021-09-15,2021-10-04,12,5,26.47,27.97,-0.0567,2021-09-14,3232,
2021-09-16,1727,中華化,2021-09-17,2021-10-04,10,5,34.83,34.04,0.0227,2021-09-16,1727,
2021-09-16,4803,VHQ-KY,2021-09-17,2021-10-04,10,60,13.1,13.2,-0.0076,2021-09-16,4803,
2021-09-17,3085,新零售,2021-09-22,2021-10-05,10,45,16.82,16.82,0.0,2021-09-17,3085,
2021-09-23,3141,晶宏,2021-09-24,2021-10-07,10,5,155.86,158.66,-0.018,2021-09-23,3141,
2021-09-23,8121,越峰,2021-09-24,2021-10-07,10,20,42.06,44.67,-0.0621,2021-09-23,8121,
2021-09-24,3085,新零售,2021-09-27,2021-10-08,10,60,22.3,22.3,0.0,2021-09-24,3085,
2021-09-28,5321,美而快,2021-09-29,2021-10-15,12,5,76.71,76.36,0.0046,2021-09-28,5321,
2021-09-29,3085,新零售,2021-09-30,2021-10-14,10,60,29.5,29.5,0.0,2021-09-29,3085,
2021-09-30,6259,百徽,2021-10-01,2021-10-15,10,5,29.64,27.25,0.0806,2021-09-30,6259,
2021-10-01,4141,龍燈-KY,2021-10-04,2021-10-20,12,5,20.65,21.9,-0.0605,2021-10-01,4141,
2021-10-01,5321,美而快,2021-10-04,2021-10-20,12,20,87.17,81.59,0.064,2021-10-01,5321,
2021-10-06,4944,兆遠,2021-10-07,2021-10-21,10,10,39.54,36.04,0.0885,2021-10-06,4944,
2021-10-07,4192,杏國,2021-10-08,2021-10-22,10,5,497.59,488.4,0.0185,2021-10-07,4192,
2021-10-15,1721,三晃,2021-10-18,2021-10-29,10,5,14.75,16.44,-0.1146,2021-10-15,1721,
2021-10-18,2243,宏旭-KY,2021-10-19,2021-11-01,10,5,22.62,22.71,-0.004,2021-10-18,2243,
2021-10-19,4743,合一,2021-10-20,2021-11-02,10,5,202.95,209.98,-0.0346,2021-10-19,4743,
2021-10-20,1721,三晃,2021-10-21,2021-11-03,10,20,17.23,17.23,0.0,2021-10-20,1721,
2021-10-20,8121,越峰,2021-10-21,2021-11-03,10,20,39.78,40.62,-0.0211,2021-10-20,8121,
2021-10-25,2498,宏達電,2021-10-26,2021-11-10,12,5,52.0,53.0,-0.0192,2021-10-25,2498,
2021-10-25,3675,德微,2021-10-26,2021-11-10,12,5,211.66,215.43,-0.0178,2021-10-25,3675,
2021-10-25,3685,元創精密,2021-10-26,2021-11-08,10,5,34.5,33.85,0.0188,2021-10-25,3685,
2021-10-27,5321,美而快,2021-10-28,2021-11-10,10,20,88.91,86.82,0.0235,2021-10-27,5321,
2021-10-27,8476,台境,2021-10-28,2021-11-10,10,5,49.07,51.59,-0.0514,2021-10-27,8476,
2021-10-28,2498,宏達電,2021-10-29,2021-11-11,10,20,59.7,59.7,0.0,2021-10-28,2498,
2021-10-28,4968,立積,2021-10-29,2021-11-11,10,5,300.44,310.63,-0.0339,2021-10-28,4968,
2021-10-29,4192,杏國,2021-11-01,2021-11-12,10,20,266.97,266.97,0.0,2021-10-29,4192,
2021-10-29,6172,互億,2021-11-01,2021-11-12,10,5,23.15,23.15,0.0,2021-10-29,6172,
2021-11-01,5227,立凱-KY,2021-11-02,2021-11-15,10,5,66.22,67.0,-0.0118,2021-11-01,5227,
2021-11-02,3491,昇達科,2021-11-03,2021-11-16,10,5,132.43,124.87,0.0571,2021-11-02,3491,
2021-11-03,4192,杏國,2021-11-04,2021-11-17,10,20,195.0,195.0,0.0,2021-11-03,4192,
2021-11-03,6441,廣錠,2021-11-04,2021-11-17,10,5,57.27,57.86,-0.0103,2021-11-03,6441,
2021-11-04,1611,中電,2021-11-05,2021-11-18,10,5,13.31,13.4,-0.0068,2021-11-04,1611,
2021-11-04,5351,鈺創,2021-11-05,2021-11-22,12,5,72.62,69.2,0.0471,2021-11-04,5351,
2021-11-08,4192,杏國,2021-11-09,2021-11-22,10,20,158.09,153.5,0.029,2021-11-08,4192,
2021-11-08,8476,台境,2021-11-09,2021-11-22,10,20,60.11,60.29,-0.003,2021-11-08,8476,
2021-11-10,8121,越峰,2021-11-11,2021-11-26,12,20,43.18,44.76,-0.0366,2021-11-10,8121,
2021-11-11,1721,三晃,2021-11-12,2021-11-29,12,20,25.53,26.22,-0.027,2021-11-11,1721,
2021-11-15,3508,位速,2021-11-16,2021-12-01,12,5,56.6,59.2,-0.0459,2021-11-15,3508,
2021-11-15,5344,立衛,2021-11-16,2021-11-29,10,5,29.9,31.0,-0.0368,2021-11-15,5344,
2021-11-15,6118,建達,2021-11-16,2021-11-29,10,5,28.25,28.25,0.0,2021-11-15,6118,
2021-11-16,3228,金麗科,2021-11-17,2021-11-30,10,5,503.43,509.25,-0.0116,2021-11-16,3228,
2021-11-16,3419,譁裕,2021-11-17,2021-11-30,10,5,25.42,25.13,0.0114,2021-11-16,3419,
2021-11-17,5468,凱鈺,2021-11-18,2021-12-01,10,5,24.63,22.4,0.0905,2021-11-17,5468,
2021-11-17,6523,達爾膚,2021-11-18,2021-12-01,10,5,101.1,103.13,-0.0201,2021-11-17,6523,
2021-11-18,8427,基勝-KY,2021-11-19,2021-12-02,10,5,74.9,74.4,0.0067,2021-11-18,8427,
2021-11-19,1236,宏亞,2021-11-22,2021-12-03,10,5,25.43,25.43,0.0,2021-11-19,1236,
2021-11-19,4803,VHQ-KY,2021-11-22,2021-12-03,10,45,6.07,6.07,0.0,2021-11-19,4803,
2021-11-19,6446,藥華藥,2021-11-22,2021-12-03,10,10,169.67,169.67,0.0,2021-11-19,6446,
2021-11-19,6465,威潤,2021-11-22,2021-12-03,10,5,35.34,31.55,0.1072,2021-11-19,6465,
2021-11-22,3642,駿熠電,2021-11-23,2021-12-06,10,10,7.87,8.13,-0.033,2021-11-22,3642,
2021-11-22,4943,康控-KY,2021-11-23,2021-12-06,10,5,54.63,54.63,0.0,2021-11-22,4943,
2021-11-22,5236,凌陽創新,2021-11-23,2021-12-06,10,5,152.79,155.74,-0.0193,2021-11-22,5236,
2021-11-22,6523,達爾膚,2021-11-23,2021-12-06,10,20,116.13,110.44,0.049,2021-11-22,6523,
2021-11-23,3016,嘉晶,2021-11-24,2021-12-09,12,5,137.64,129.06,0.0623,2021-11-23,3016,
2021-11-23,3444,利機,2021-11-24,2021-12-07,10,5,55.15,54.89,0.0047,2021-11-23,3444,
2021-11-23,8450,霹靂,2021-11-24,2021-12-07,10,5,36.6,34.8,0.0492,2021-11-23,8450,
2021-11-24,3046,建碁,2021-11-25,2021-12-08,10,5,36.03,35.74,0.008,2021-11-24,3046,
2021-11-24,5321,美而快,2021-11-25,2021-12-08,10,20,69.73,70.43,-0.01,2021-11-24,5321,
2021-11-24,6446,藥華藥,2021-11-25,2021-12-08,10,25,179.99,186.88,-0.0383,2021-11-24,6446,
2021-11-26,3672,康聯訊,2021-11-29,2021-12-10,10,5,37.75,37.75,0.0,2021-11-26,3672,
2021-11-30,2497,怡利電,2021-12-01,2021-12-16,12,5,64.73,65.32,-0.0091,2021-11-30,2497,
2021-11-30,8121,越峰,2021-12-01,2021-12-14,10,20,51.84,51.37,0.0091,2021-11-30,8121,
2021-12-01,3066,李洲,2021-12-02,2021-12-15,10,5,28.45,28.45,0.0,2021-12-01,3066,
2021-12-02,8406,金可-KY,2021-12-03,2021-12-16,10,5,270.5,268.5,0.0074,2021-12-02,8406,
2021-12-03,3294,英濟,2021-12-06,2021-12-17,10,5,32.59,32.54,0.0015,2021-12-03,3294,
2021-12-06,3066,李洲,2021-12-07,2021-12-20,10,20,28.6,29.2,-0.021,2021-12-06,3066,
2021-12-07,5245,智晶,2021-12-08,2021-12-21,10,5,73.82,76.86,-0.0412,2021-12-07,5245,
2021-12-08,5344,立衛,2021-12-09,2021-12-22,10,20,37.0,34.65,0.0635,2021-12-08,5344,
2021-12-08,6134,萬旭,2021-12-09,2021-12-22,10,5,29.17,29.17,0.0,2021-12-08,6134,
2021-12-08,6235,華孚,2021-12-09,2021-12-22,10,5,26.94,27.21,-0.01,2021-12-08,6235,
2021-12-08,6446,藥華藥,2021-12-09,2021-12-22,10,25,289.17,293.1,-0.0136,2021-12-08,6446,
2021-12-09,6556,勝品,2021-12-10,2021-12-23,10,5,63.37,63.28,0.0014,2021-12-09,6556,
2021-12-10,4944,兆遠,2021-12-13,2021-12-24,10,10,59.56,62.06,-0.042,2021-12-10,4944,
2021-12-10,5245,智晶,2021-12-13,2021-12-24,10,20,79.72,81.02,-0.0163,2021-12-10,5245,
2021-12-13,6134,萬旭,2021-12-14,2021-12-27,10,20,29.97,32.16,-0.0731,2021-12-13,6134,
2021-12-13,6446,藥華藥,2021-12-14,2021-12-27,10,25,383.1,389.49,-0.0167,2021-12-13,6446,
2021-12-13,8068,全達,2021-12-14,2021-12-27,10,5,40.57,40.57,0.0,2021-12-13,8068,
2021-12-13,8121,越峰,2021-12-14,2021-12-27,10,20,54.44,56.4,-0.036,2021-12-13,8121,
2021-12-14,3051,力特,2021-12-15,2021-12-28,10,5,35.41,35.14,0.0076,2021-12-14,3051,
2021-12-14,6118,建達,2021-12-15,2021-12-30,12,20,47.81,45.57,0.0469,2021-12-14,6118,
2021-12-14,6514,芮特-KY,2021-12-15,2021-12-28,10,5,80.25,75.7,0.0567,2021-12-14,6514,
2021-12-15,1236,宏亞,2021-12-16,2021-12-29,10,20,31.94,34.28,-0.0733,2021-12-15,1236,
2021-12-15,2405,浩鑫,2021-12-16,2021-12-29,10,5,18.75,18.85,-0.0053,2021-12-15,2405,
2021-12-16,3085,新零售,2021-12-17,2021-12-30,10,45,28.0,24.0,0.1429,2021-12-16,3085,
2021-12-16,3508,位速,2021-12-17,2021-12-30,10,20,70.0,69.1,0.0129,2021-12-16,3508,
2021-12-16,6446,藥華藥,2021-12-17,2021-12-30,10,25,389.49,363.92,0.0656,2021-12-16,6446,
2021-12-16,8450,霹靂,2021-12-17,2021-12-30,10,20,50.5,49.9,0.0119,2021-12-16,8450,
2021-12-17,2406,國碩,2021-12-20,2022-01-05,12,5,34.18,34.52,-0.0099,2021-12-17,2406,
2021-12-17,3687,歐買尬,2021-12-20,2022-01-05,12,5,184.05,184.05,0.0,2021-12-17,3687,
2021-12-20,3308,聯德,2021-12-21,2022-01-04,10,5,18.74,17.56,0.063,2021-12-20,3308,
2021-12-21,4946,辣椒,2021-12-22,2022-01-05,10,5,126.4,126.4,0.0,2021-12-21,4946,
2021-12-22,3491,昇達科,2021-12-23,2022-01-10,12,5,203.38,208.59,-0.0256,2021-12-22,3491,
2021-12-22,3687,歐買尬,2021-12-23,2022-01-06,10,20,185.52,185.03,0.0026,2021-12-22,3687,
2021-12-24,2939,凱羿-KY,2021-12-27,2022-01-10,10,5,38.5,37.9,0.0156,2021-12-24,2939,
2021-12-24,6111,大宇資,2021-12-27,2022-01-10,10,5,61.96,58.32,0.0587,2021-12-24,6111,
2021-12-27,6593,台灣銘板,2021-12-28,2022-01-11,10,5,41.61,40.93,0.0163,2021-12-27,6593,
2021-12-28,3383,新世紀,2021-12-29,2022-01-12,10,45,6.94,6.94,0.0,2021-12-28,3383,
2021-12-29,5227,立凱-KY,2021-12-30,2022-01-13,10,5,83.44,88.21,-0.0572,2021-12-29,5227,
2021-12-29,6158,禾昌,2021-12-30,2022-01-13,10,5,54.16,53.38,0.0144,2021-12-29,6158,
2021-12-29,8080,永利聯合,2021-12-30,2022-01-13,10,45,22.0,21.7,0.0136,2021-12-29,8080,
2021-12-29,8440,綠電,2021-12-30,2022-01-13,10,5,27.69,28.23,-0.0195,2021-12-29,8440,
2021-12-30,4755,三福化,2022-01-03,2022-01-18,12,5,166.93,161.83,0.0306,2021-12-30,4755,
2022-01-03,3383,新世紀,2022-01-04,2022-01-17,10,60,9.22,9.22,0.0,2022-01-03,3383,
2022-01-03,6228,全譜,2022-01-04,2022-01-17,10,5,46.14,42.46,0.0798,2022-01-03,6228,
2022-01-04,4304,勝昱,2022-01-05,2022-01-18,10,45,11.2,11.3,-0.0089,2022-01-04,4304,
2022-01-05,2323,中環,2022-01-06,2022-01-19,10,5,12.28,12.91,-0.0513,2022-01-05,2323,
2022-01-05,2359,所羅門,2022-01-06,2022-01-19,10,5,24.73,24.5,0.0093,2022-01-05,2359,
2022-01-06,3383,新世紀,2022-01-07,2022-01-20,10,60,12.2,9.99,0.1811,2022-01-06,3383,
2022-01-07,4304,勝昱,2022-01-10,2022-01-21,10,60,12.9,12.5,0.031,2022-01-07,4304,
2022-01-10,2443,昶虹,2022-01-11,2022-01-24,10,45,4.96,4.44,0.1048,2022-01-10,2443,
2022-01-10,4946,辣椒,2022-01-11,2022-01-24,10,20,188.6,174.4,0.0753,2022-01-10,4946,
2022-01-14,6225,天瀚,2022-01-17,2022-02-08,10,45,21.44,21.09,0.0163,2022-01-14,6225,
2022-01-17,3383,新世紀,2022-01-18,2022-02-09,10,60,5.85,6.34,-0.0838,2022-01-17,3383,
2022-01-17,8450,霹靂,2022-01-18,2022-02-09,10,20,45.2,46.1,-0.0199,2022-01-17,8450,
2022-02-07,1529,樂士,2022-02-08,2022-02-23,12,5,24.23,25.87,-0.0677,2022-02-07,1529,
2022-02-07,8454,富邦媒,2022-02-08,2022-02-21,10,5,830.99,809.12,0.0263,2022-02-07,8454,
2022-02-08,3219,倚強科,2022-02-09,2022-02-22,10,5,112.04,111.09,0.0085,2022-02-08,3219,
2022-02-11,2497,怡利電,2022-02-14,2022-03-02,12,5,93.45,98.37,-0.0526,2022-02-11,2497,
2022-02-15,8440,綠電,2022-02-16,2022-03-04,12,20,40.9,42.32,-0.0347,2022-02-15,8440,
2022-02-16,3066,李洲,2022-02-17,2022-03-03,10,5,37.0,38.45,-0.0392,2022-02-16,3066,
2022-02-18,5321,美而快,2022-02-21,2022-03-09,12,5,96.58,99.02,-0.0253,2022-02-18,5321,
2022-02-22,2745,五福,2022-02-23,2022-03-09,10,5,33.63,33.34,0.0086,2022-02-22,2745,
2022-02-23,2743,山富,2022-02-24,2022-03-14,12,5,31.71,34.44,-0.0861,2022-02-23,2743,
2022-02-23,5301,寶得利,2022-02-24,2022-03-10,10,5,13.6,14.8,-0.0882,2022-02-23,5301,
2022-02-24,9955,佳龍,2022-02-25,2022-03-15,12,5,28.3,29.05,-0.0265,2022-02-24,9955,
2022-02-25,1435,中福,2022-03-01,2022-03-14,10,5,49.6,48.2,0.0282,2022-02-25,1435,
2022-02-25,2924,東凌-KY,2022-03-01,2022-03-14,10,5,31.7,31.7,0.0,2022-02-25,2924,
2022-03-02,2497,怡利電,2022-03-03,2022-03-16,10,20,111.65,114.11,-0.022,2022-03-02,2497,
2022-03-03,1435,中福,2022-03-04,2022-03-17,10,20,64.1,63.6,0.0078,2022-03-03,1435,
2022-03-03,2924,東凌-KY,2022-03-04,2022-03-17,10,20,42.1,42.1,0.0,2022-03-03,2924,
2022-03-07,2936,客思達-KY,2022-03-08,2022-03-21,10,5,38.65,38.65,0.0,2022-03-07,2936,
2022-03-08,2024,志聯,2022-03-09,2022-03-22,10,5,29.53,24.57,0.168,2022-03-08,2024,
2022-03-18,4804,大略-KY,2022-03-21,2022-04-01,10,5,13.1,12.65,0.0344,2022-03-18,4804,
2022-03-23,1432,大魯閣,2022-03-24,2022-04-08,10,5,19.55,19.55,0.0,2022-03-23,1432,
2022-03-24,6446,藥華藥,2022-03-25,2022-04-11,10,10,299.99,308.84,-0.0295,2022-03-24,6446,
2022-03-24,8440,綠電,2022-03-25,2022-04-13,12,20,75.25,79.17,-0.0521,2022-03-24,8440,
2022-03-25,5321,美而快,2022-03-28,2022-04-12,10,20,103.21,97.63,0.0541,2022-03-25,5321,
2022-03-25,6240,松崗,2022-03-28,2022-04-12,10,5,25.55,24.6,0.0372,2022-03-25,6240,
2022-03-25,6241,易通展,2022-03-28,2022-04-12,10,5,38.9,37.9,0.0257,2022-03-25,6241,
2022-03-28,3011,今皓,2022-03-29,2022-04-13,10,5,16.85,18.2,-0.0801,2022-03-28,3011,
2022-03-30,5603,陸海,2022-03-31,2022-04-15,10,5,33.17,33.54,-0.0112,2022-03-30,5603,
2022-04-11,1453,大將,2022-04-12,2022-04-25,10,5,13.67,14.09,-0.0307,2022-04-11,1453,
2022-04-12,4133,亞諾法,2022-04-13,2022-04-28,12,5,73.0,70.63,0.0325,2022-04-12,4133,
2022-04-13,4736,泰博,2022-04-14,2022-04-29,12,5,214.86,216.49,-0.0076,2022-04-13,4736,
2022-04-13,5309,系統電,2022-04-14,2022-04-27,10,5,44.1,42.87,0.0279,2022-04-13,5309,
2022-04-15,4133,亞諾法,2022-04-18,2022-05-04,12,20,72.81,76.59,-0.0519,2022-04-15,4133,
2022-04-15,4148,全宇生技-KY,2022-04-18,2022-05-04,12,5,88.5,81.52,0.0789,2022-04-15,4148,
2022-04-15,8409,商之器,2022-04-18,2022-04-29,10,5,27.35,27.35,0.0,2022-04-15,8409,
2022-04-18,4736,泰博,2022-04-19,2022-05-03,10,20,241.0,241.41,-0.0017,2022-04-18,4736,
2022-04-18,6242,立康,2022-04-19,2022-05-03,10,5,48.16,48.16,0.0,2022-04-18,6242,
2022-04-18,6598,ABC-KY,2022-04-19,2022-05-03,10,5,57.2,56.8,0.007,2022-04-18,6598,
2022-04-19,6578,達邦蛋白,2022-04-20,2022-05-04,10,5,27.43,24.59,0.1035,2022-04-19,6578,
2022-04-20,1760,寶齡富錦,2022-04-21,2022-05-09,12,5,155.42,157.36,-0.0125,2022-04-20,1760,
2022-04-20,3434,哲固,2022-04-21,2022-05-05,10,5,26.89,28.66,-0.0658,2022-04-20,3434,
2022-04-20,6492,生華科,2022-04-21,2022-05-05,10,5,108.0,110.0,-0.0185,2022-04-20,6492,
2022-04-20,8409,商之器,2022-04-21,2022-05-05,10,20,30.3,31.4,-0.0363,2022-04-20,8409,
2022-04-22,4106,雃博,2022-04-25,2022-05-09,10,5,41.12,38.74,0.0579,2022-04-22,4106,
2022-04-25,6199,天品,2022-04-26,2022-05-10,10,5,23.05,22.8,0.0108,2022-04-25,6199,
2022-04-26,8087,華鎂鑫,2022-04-27,2022-05-11,10,5,42.59,42.49,0.0023,2022-04-26,8087,
2022-04-29,1453,大將,2022-05-03,2022-05-16,10,20,23.66,21.91,0.074,2022-04-29,1453,
2022-05-04,4304,勝昱,2022-05-05,2022-05-18,10,5,9.39,8.75,0.0682,2022-05-04,4304,
2022-05-05,6241,易通展,2022-05-06,2022-05-19,10,20,39.8,42.4,-0.0653,2022-05-05,6241,
2022-05-09,4116,明基醫,2022-05-10,2022-05-25,12,5,57.21,55.67,0.0269,2022-05-09,4116,
2022-05-10,4944,兆遠,2022-05-11,2022-05-24,10,45,18.34,18.72,-0.0207,2022-05-10,4944,
2022-05-12,4804,大略-KY,2022-05-13,2022-05-26,10,5,14.4,13.7,0.0486,2022-05-12,4804,
2022-05-12,6113,亞矽,2022-05-13,2022-05-26,10,5,19.4,18.25,0.0593,2022-05-12,6113,
2022-05-13,3629,地心引力,2022-05-16,2022-05-27,10,5,32.1,31.5,0.0187,2022-05-13,3629,
2022-05-13,4944,兆遠,2022-05-16,2022-05-27,10,60,16.62,16.28,0.0205,2022-05-13,4944,
2022-05-18,2482,連宇,2022-05-19,2022-06-01,10,5,17.91,17.95,-0.0022,2022-05-18,2482,
2022-05-18,2743,山富,2022-05-19,2022-06-01,10,5,55.08,55.27,-0.0034,2022-05-18,2743,
2022-05-19,3535,晶彩科,2022-05-20,2022-06-07,12,5,26.36,28.5,-0.0812,2022-05-19,3535,
2022-05-23,1453,大將,2022-05-24,2022-06-09,12,20,28.18,28.84,-0.0234,2022-05-23,1453,
2022-05-23,2482,連宇,2022-05-24,2022-06-07,10,20,20.25,19.62,0.0311,2022-05-23,2482,
2022-05-23,2929,淘帝-KY,2022-05-24,2022-06-07,10,5,13.45,13.4,0.0037,2022-05-23,2929,
2022-05-24,1524,耿鼎,2022-05-25,2022-06-10,12,5,18.57,18.53,0.0022,2022-05-24,1524,
2022-05-24,3466,致振,2022-05-25,2022-06-08,10,5,27.25,26.35,0.033,2022-05-24,3466,
2022-05-24,4944,兆遠,2022-05-25,2022-06-08,10,60,28.03,25.22,0.1002,2022-05-24,4944,
2022-05-26,1568,倉佑,2022-05-27,2022-06-10,10,5,24.46,24.15,0.0127,2022-05-26,1568,
2022-05-30,1539,巨庭,2022-05-31,2022-06-16,12,5,29.41,29.14,0.0092,2022-05-30,1539,
2022-05-31,8068,全達,2022-06-01,2022-06-15,10,5,36.88,37.66,-0.0211,2022-05-31,8068,
2022-06-01,5205,中茂,2022-06-02,2022-06-16,10,5,21.1,21.6,-0.0237,2022-06-01,5205,
2022-06-06,2364,倫飛,2022-06-07,2022-06-20,10,5,29.44,28.72,0.0245,2022-06-06,2364,
2022-06-06,5258,虹堡,2022-06-07,2022-06-22,12,5,57.75,52.71,0.0873,2022-06-06,5258,
2022-06-06,8097,常珵,2022-06-07,2022-06-20,10,5,81.76,71.25,0.1285,2022-06-06,8097,
2022-06-07,2745,五福,2022-06-08,2022-06-21,10,5,55.08,54.12,0.0174,2022-06-07,2745,
2022-06-10,4402,福大,2022-06-13,2022-06-24,10,5,12.35,12.65,-0.0243,2022-06-10,4402,
2022-06-14,3252,海灣,2022-06-15,2022-06-30,12,5,25.7,25.6,0.0039,2022-06-14,3252,
