key,mean,std,min,max,skew,kurt,trend_slope,max_drawdown,std_cm,skew_cm,kurt_cm,trend_slope_cm,max_drawdown_cm,date,stock_id
20211027-8476,46.359500000000004,2.990153094126754,42.02,51.68,0.06296094832156876,-1.3429394612920647,0.4184887218045113,-0.0859133126934984,中等波動,分布接近對稱,分布平坦（較均勻）,明顯上升,股價小幅回調,20211027,8476
20211028-2498,40.7325,8.712291302340745,33.95,60.0,1.2465119292822444,-0.18439589983345606,1.1998120300751882,-0.0774456521739129,高波動,分布明顯右偏（偶爾有高價）,接近常態,明顯上升,股價小幅回調,20211028,2498
20211028-4968,231.42400000000004,30.43366736812512,203.37,317.92,1.9080266884778871,2.1249524225838234,3.385067669172932,-0.14665156092648535,高波動,分布明顯右偏（偶爾有高價）,常有極端值,明顯上升,股價有明顯跌幅,20211028,4968
20211029-4192,457.064,60.84400038753121,296.35,526.97,-1.6506513746455056,1.2712351958142696,-7.384511278195489,-0.43763402091200637,高波動,分布明顯左偏（偶爾有低價）,常有極端值,明顯下降,股價大幅波動（腰斬級）,20211029,4192
20211029-6172,40.8075,5.348838413003432,25.7,43.8,-2.2363505440387086,2.551118610839545,-0.5147744360902258,-0.4132420091324201,高波動,分布明顯左偏（偶爾有低價）,常有極端值,明顯下降,股價大幅波動（腰斬級）,20211029,6172
20211101-5227,42.6465,8.410957937182465,33.89,64.74,1.5996741874371707,1.131308496356545,1.1120526315789472,-0.1590570719602977,高波動,分布明顯右偏（偶爾有高價）,常有極端值,明顯上升,股價有明顯跌幅,20211101,5227
20211102-3491,86.30499999999999,15.732095754924238,70.66,129.12,1.5622917684708626,1.3226580127745322,2.3519849624060156,-0.006672910325450801,高波動,分布明顯右偏（偶爾有高價）,常有極端值,明顯上升,股價一路上漲,20211102,3491
20211103-4192,418.7255,96.13976692268068,216.66,514.12,-1.074144871603154,-0.5478673685143098,-13.731631578947372,-0.5785808760600638,高波動,分布明顯左偏（偶爾有低價）,接近常態,明顯下降,股價大幅波動（腰斬級）,20211103,4192
20211103-6441,42.0945,6.29701639876504,35.04,57.56,1.3882548623076842,0.5981687915163318,0.8927894736842106,-0.08611043541717342,高波動,分布明顯右偏（偶爾有高價）,接近常態,明顯上升,股價小幅回調,20211103,6441
20211104-1611,9.8795,1.2552939475425033,9.16,13.4,2.117476340139765,2.3471938895784916,0.15223308270676697,-0.01716738197424894,中等波動,分布明顯右偏（偶爾有高價）,常有極端值,略有上升,股價一路上漲,20211104,1611
20211104-5351,46.8605,9.87299691876254,37.0,71.79,1.2765342867715417,0.5228026191453954,1.4937819548872184,-0.07771260997067447,高波動,分布明顯右偏（偶爾有高價）,接近常態,明顯上升,股價小幅回調,20211104,5351
20211108-4192,371.62,124.00105440977848,158.09,499.42,-0.5375572379736087,-1.3596164475546777,-19.384691729323315,-0.6834528052540948,高波動,分布略偏左,分布平坦（較均勻）,明顯下降,股價大幅波動（腰斬級）,20211108,4192
20211108-8476,51.520500000000006,4.874815489085878,44.98,60.11,0.7867690383986664,-0.6904259274740907,0.7079774436090227,-0.0859133126934984,高波動,分布略偏右,接近常態,明顯上升,股價小幅回調,20211108,8476
20211110-8121,41.986000000000004,3.7760497320543025,36.29,49.51,0.3542187276707156,-0.8253247998697617,0.26430075187969926,-0.22622601279317697,高波動,分布略偏右,接近常態,明顯上升,股價有明顯跌幅,20211110,8121
20211111-1721,17.849,2.551393633621477,15.35,25.38,1.9687759032195402,2.4504850809527223,0.2756842105263158,-0.1321902654867256,中等波動,分布明顯右偏（偶爾有高價）,常有極端值,明顯上升,股價有明顯跌幅,20211111,1721
20211115-3508,32.644999999999996,9.070975981842192,20.4,53.9,0.8012787603998189,-0.018456542511591678,1.454135338345865,-0.05539772727272735,高波動,分布略偏右,接近常態,明顯上升,股價小幅回調,20211115,3508
20211115-5344,19.0275,3.7656157321353527,13.6,28.5,1.0874800878512754,0.6069359589287537,0.5657518796992482,-0.09950248756218905,高波動,分布明顯右偏（偶爾有高價）,接近常態,明顯上升,股價小幅回調,20211115,5344
20211115-6118,16.7495,3.2739762964129246,13.95,25.71,1.6917849128931608,1.3908617541666226,0.4507593984962408,-0.15644344400675292,高波動,分布明顯右偏（偶爾有高價）,常有極端值,明顯上升,股價有明顯跌幅,20211115,6118
20211116-3228,402.645,33.1488665361514,373.45,498.58,2.1294828157798693,2.8420649510720883,2.94636090225564,-0.08114558472553704,高波動,分布明顯右偏（偶爾有高價）,常有極端值,明顯上升,股價小幅回調,20211116,3228
20211116-3419,16.8045,2.447603500311446,15.04,24.14,2.1406605111678543,2.791462586583738,0.3109699248120301,-0.05115712545676014,中等波動,分布明顯右偏（偶爾有高價）,常有極端值,明顯上升,股價小幅回調,20211116,3419
20211117-5468,17.0285,2.307464489092097,15.13,23.9,2.005108948376689,2.56939393656877,0.2832706766917293,-0.0991501416430594,中等波動,分布明顯右偏（偶爾有高價）,常有極端值,明顯上升,股價小幅回調,20211117,5468
20211117-6523,73.0025,8.705635727564795,65.94,99.48,2.0589285313888115,2.8313374798982602,1.1041879699248125,-0.09596928982725528,高波動,分布明顯右偏（偶爾有高價）,常有極端值,明顯上升,股價小幅回調,20211117,6523
20211118-8427,54.89,8.905639845212223,46.2,74.5,1.3353825232238656,0.30578319019502587,1.3027067669172936,-0.031481481481481534,高波動,分布明顯右偏（偶爾有高價）,接近常態,明顯上升,股價一路上漲,20211118,8427
20211119-1236,16.333000000000002,2.225746710893365,14.73,23.14,2.278237002809154,3.18915472734649,0.2530225563909774,-0.04536616979909263,中等波動,分布明顯右偏（偶爾有高價）,常有極端值,明顯上升,股價一路上漲,20211119,1236
20211119-4803,10.8205,1.6813230222842834,6.74,12.5,-1.2369314600595362,0.3706595586754444,-0.25307518796992484,-0.4608,中等波動,分布明顯左偏（偶爾有低價）,接近常態,明顯下降,股價大幅波動（腰斬級）,20211119,4803
20211119-6446,103.93299999999999,17.46168319492711,88.62,154.42,2.002392980656106,2.2403262420235412,2.177248120300752,-0.08061002178649233,高波動,分布明顯右偏（偶爾有高價）,常有極端值,明顯上升,股價小幅回調,20211119,6446
20211119-6465,24.435499999999998,3.214286324979057,21.86,34.23,2.1662504761027,3.0330121618534323,0.3697368421052631,-0.10225872689938406,高波動,分布明顯右偏（偶爾有高價）,常有極端值,明顯上升,股價有明顯跌幅,20211119,6465
20211122-3642,10.6945,1.3140795257517708,7.87,12.9,-0.36742349123228757,-0.5519540223787089,-0.0316315789473684,-0.38992248062015505,中等波動,分布略偏左,接近常態,趨勢相對平穩,股價大幅波動（腰斬級）,20211122,3642
20211122-4943,94.7065,13.243562199681852,60.67,112.14,-1.5032530348047453,0.9713235222785785,-1.7954360902255642,-0.45897984662029606,高波動,分布明顯左偏（偶爾有低價）,接近常態,明顯下降,股價大幅波動（腰斬級）,20211122,4943
20211122-5236,119.571,13.974831474362833,106.78,155.32,1.7074399530502538,1.2758326739833183,1.7250375939849623,-0.11231191287721344,高波動,分布明顯右偏（偶爾有高價）,常有極端值,明顯上升,股價有明顯跌幅,20211122,5236
20211122-6523,79.22999999999999,15.135971097112716,65.94,114.91,1.3040483357658792,0.00026319790971118806,2.150075187969925,-0.09596928982725528,高波動,分布明顯右偏（偶爾有高價）,接近常態,明顯上升,股價小幅回調,20211122,6523
20211123-3016,102.5115,15.898641211387252,88.49,141.92,1.4941317791921014,0.6417365862385207,2.0642180451127823,-0.10096153846153852,高波動,分布明顯右偏（偶爾有高價）,接近常態,明顯上升,股價有明顯跌幅,20211123,3016
20211123-3444,39.527,5.7423111980052814,35.85,56.83,2.194743196752829,2.9025861798921424,0.7135338345864664,-0.028172722485518702,高波動,分布明顯右偏（偶爾有高價）,常有極端值,明顯上升,股價一路上漲,20211123,3444
20211123-8450,25.125,3.8113231574515325,22.8,35.5,1.6860164226707341,1.1249888513453543,0.4944360902255639,-0.03448275862068968,高波動,分布明顯右偏（偶爾有高價）,常有極端值,明顯上升,股價一路上漲,20211123,8450
20211124-3046,25.73,3.2749222570121703,22.59,35.74,2.147879105195273,3.0645520646821014,0.34998496240601523,-0.12779922779922775,高波動,分布明顯右偏（偶爾有高價）,常有極端值,明顯上升,股價有明顯跌幅,20211124,3046
20211124-5321,83.628,7.1004303798394774,70.08,96.93,-0.21556614208971764,-0.6698362914388727,-0.7118045112781957,-0.27700402352212944,高波動,分布接近對稱,接近常態,明顯下降,股價有明顯跌幅,20211124,5321
20211124-6446,116.07549999999999,30.805383240254407,88.62,179.01,1.2127587671712918,-0.32213390476165404,4.452308270676692,-0.08061002178649233,高波動,分布明顯右偏（偶爾有高價）,接近常態,明顯上升,股價小幅回調,20211124,6446
20211126-3672,25.9555,3.4758572967497416,23.45,36.46,2.130765032007288,2.8502519165700297,0.4340075187969925,-0.09845701689933871,高波動,分布明顯右偏（偶爾有高價）,常有極端值,明顯上升,股價小幅回調,20211126,3672
20211130-2497,43.455,6.80605805997785,37.09,59.42,1.4252218530653717,0.57554633739979,1.0029774436090226,-0.03638676844783714,高波動,分布明顯右偏（偶爾有高價）,接近常態,明顯上升,股價一路上漲,20211130,2497
20211130-8121,47.2125,3.4137814732885916,40.99,52.95,-0.15462582778847905,-0.9638268840036774,0.4144436090225565,-0.1522924661684508,高波動,分布接近對稱,接近常態,明顯上升,股價有明顯跌幅,20211130,8121
20211201-3066,16.91,3.237551056293208,13.75,25.9,1.7654845209416716,1.6479414345250198,0.4493984962406016,-0.07407407407407406,高波動,分布明顯右偏（偶爾有高價）,常有極端值,明顯上升,股價小幅回調,20211201,3066
20211202-8406,200.4,22.27613781133241,177.5,268.0,1.8980960657370751,2.7465793247863877,1.8503759398496242,-0.1466346153846154,高波動,分布明顯右偏（偶爾有高價）,常有極端值,明顯上升,股價有明顯跌幅,20211202,8406
20211203-3294,24.16,3.0635119166012545,21.38,32.19,1.764554238223722,1.5521007532049769,0.31305263157894736,-0.13406237343053876,高波動,分布明顯右偏（偶爾有高價）,常有極端值,明顯上升,股價有明顯跌幅,20211203,3294
20211206-3066,19.3325,5.64943581253916,14.35,31.35,1.2631392022712205,-0.13120846461511837,0.8301879699248124,-0.049668874172185434,高波動,分布明顯右偏（偶爾有高價）,接近常態,明顯上升,股價一路上漲,20211206,3066
20211207-5245,47.177499999999995,7.860739803807142,40.56,69.91,1.962331972994618,2.221916082297021,1.0231804511278195,-0.05319614711033274,高波動,分布明顯右偏（偶爾有高價）,常有極端值,明顯上升,股價小幅回調,20211207,5245
20211208-5344,26.8425,2.9736684326549288,22.85,34.65,1.0611221701966074,0.6285483931802456,0.11943609022556388,-0.2629032258064516,中等波動,分布明顯右偏（偶爾有高價）,接近常態,略有上升,股價有明顯跌幅,20211208,5344
20211208-6134,17.8455,3.013505521202141,15.83,26.53,1.9649388501000702,2.156854428266467,0.38990225563909786,-0.06734578381437471,高波動,分布明顯右偏（偶爾有高價）,常有極端值,明顯上升,股價小幅回調,20211208,6134
20211208-6235,19.4495,3.047628025029854,17.14,26.94,1.4296514767731516,0.40930932876653614,0.43618796992481207,-0.05075876504447927,高波動,分布明顯右偏（偶爾有高價）,接近常態,明顯上升,股價小幅回調,20211208,6235
20211208-6446,181.124,54.916356627722095,99.34,285.23,0.09072223345163759,-0.9241415241330548,9.191473684210528,0.0,高波動,分布接近對稱,接近常態,明顯上升,股價一路上漲,20211208,6446
20211209-6556,46.727,6.711183204174953,42.4,66.99,2.1969706701651384,2.9297520287055674,0.8074736842105263,-0.046017699115044365,高波動,分布明顯右偏（偶爾有高價）,常有極端值,明顯上升,股價一路上漲,20211209,6556
20211210-4944,41.902,5.403662111061931,38.04,58.56,2.245067208479516,3.2714485343094575,0.500827067669173,-0.06856023506366317,高波動,分布明顯右偏（偶爾有高價）,常有極端值,明顯上升,股價小幅回調,20211210,4944
20211210-5245,52.998000000000005,13.597210085354385,42.99,82.67,1.2674095612610736,-0.2148232583107479,1.9255789473684213,-0.05319614711033274,高波動,分布明顯右偏（偶爾有高價）,接近常態,明顯上升,股價小幅回調,20211210,5245
20211213-6134,19.8365,5.011727588472126,15.83,29.42,1.1348908500094743,-0.518982276297443,0.7356015037593987,-0.06734578381437471,高波動,分布明顯右偏（偶爾有高價）,接近常態,明顯上升,股價小幅回調,20211213,6134
20211213-6446,214.29450000000003,64.4000372241638,116.55,354.08,0.5607253604670689,-0.47160293120783914,10.61017293233083,0.0,高波動,分布略偏右,接近常態,明顯上升,股價一路上漲,20211213,6446
20211213-8068,27.109500000000004,3.2935590651739473,24.02,36.88,1.8327067732845146,2.325077618654941,0.19605263157894745,-0.17513736263736268,高波動,分布明顯右偏（偶爾有高價）,常有極端值,略有上升,股價有明顯跌幅,20211213,8068
20211213-8121,50.527,2.3156745067156193,45.74,54.25,-0.6086615616070609,-0.4278704491037324,0.326812030075188,-0.05269121813031173,中等波動,分布略偏左,接近常態,明顯上升,股價小幅回調,20211213,8121
20211214-3051,22.1475,3.622960224660723,19.65,32.68,2.0333325156483326,2.3188584139868365,0.4104736842105264,-0.08901251738525738,高波動,分布明顯右偏（偶爾有高價）,常有極端值,明顯上升,股價小幅回調,20211214,3051
20211214-6118,31.014499999999998,5.527977145013306,25.12,45.77,1.4492644172192135,0.9465731863484401,0.6937368421052633,-0.20050922978994273,高波動,分布明顯右偏（偶爾有高價）,接近常態,明顯上升,股價有明顯跌幅,20211214,6118
20211214-6514,52.903999999999996,6.903443381843281,47.56,73.92,2.1739497365657394,2.9789240607664187,0.8246616541353387,-0.06635257165292492,高波動,分布明顯右偏（偶爾有高價）,常有極端值,明顯上升,股價小幅回調,20211214,6514
20211215-1236,24.7195,3.6198858298367127,20.4,33.58,1.2114883632670685,0.22933305590599318,0.4494360902255641,-0.19779787652379086,高波動,分布明顯右偏（偶爾有高價）,接近常態,明顯上升,股價有明顯跌幅,20211215,1236
20211215-2405,13.381,2.3395948817105743,11.74,19.94,1.9286965263724691,1.8817407407094917,0.29757894736842117,-0.07413249211356464,中等波動,分布明顯右偏（偶爾有高價）,常有極端值,明顯上升,股價小幅回調,20211215,2405
20211216-3085,19.79,2.187288636405211,18.0,26.6,2.1474224837810443,3.2853775332048256,0.161624060150376,-0.11764705882352935,中等波動,分布明顯右偏（偶爾有高價）,常有極端值,略有上升,股價有明顯跌幅,20211216,3085
20211216-3508,58.410000000000004,7.856402015654425,48.8,70.0,0.35373786799452944,-1.5137625461268593,1.1091729323308273,-0.11272727272727277,高波動,分布略偏右,分布平坦（較均勻）,明顯上升,股價有明顯跌幅,20211216,3508
20211216-6446,250.9815,74.59915790938577,154.42,389.49,0.6012644876942846,-1.014813049567419,12.182203007518801,-0.09974582145883083,高波動,分布略偏右,分布平坦（較均勻）,明顯上升,股價小幅回調,20211216,6446
20211216-8450,37.38,5.122278481506572,29.4,50.6,1.2784388823374055,1.0813947379513156,0.6237593984962407,-0.1534591194968554,高波動,分布明顯右偏（偶爾有高價）,常有極端值,明顯上升,股價有明顯跌幅,20211216,8450
20211217-2406,26.2605,4.438937135704542,22.13,35.55,1.1833317984480152,-0.3288264128936924,0.6631203007518798,-0.05953878406708602,高波動,分布明顯右偏（偶爾有高價）,接近常態,明顯上升,股價小幅回調,20211217,2406
20211217-3687,115.2775,19.252723901608807,99.33,167.5,1.6514264139632622,1.1312905155629096,2.564518796992482,-0.059909142532651886,高波動,分布明顯右偏（偶爾有高價）,常有極端值,明顯上升,股價小幅回調,20211217,3687
20211220-3308,13.662,2.08079590035817,12.4,18.74,1.8310824773464625,1.2760279119022782,0.2618496240601504,-0.021060842433697314,中等波動,分布明顯右偏（偶爾有高價）,常有極端值,明顯上升,股價一路上漲,20211220,3308
20211221-4946,78.01,12.817623558375036,69.5,115.0,1.9442357385310123,2.1336094660096077,1.6425563909774437,-0.0924479166666666,高波動,分布明顯右偏（偶爾有高價）,常有極端值,明顯上升,股價小幅回調,20211221,4946
20211222-3491,173.82,18.60454867979731,151.35,205.75,0.4939528972048986,-1.1829672121499257,2.525894736842106,-0.12570042169718687,高波動,分布略偏右,分布平坦（較均勻）,明顯上升,股價有明顯跌幅,20211222,3491
20211222-3687,127.62100000000001,31.633583070761002,99.33,189.9,1.0450439887706258,-0.5921325367122505,4.757759398496243,-0.04892296458561518,高波動,分布明顯右偏（偶爾有高價）,接近常態,明顯上升,股價一路上漲,20211222,3687
20211224-2939,28.502499999999998,3.1951639032170256,25.9,38.0,2.1800724537120706,2.915993636209559,0.3068796992481204,-0.07992895204262877,高波動,分布明顯右偏（偶爾有高價）,常有極端值,明顯上升,股價小幅回調,20211224,2939
20211224-6111,46.433499999999995,8.081224031179019,39.49,64.39,1.156516920491862,-0.3018855151190256,1.2232857142857143,-0.04705699642801679,高波動,分布明顯右偏（偶爾有高價）,接近常態,明顯上升,股價一路上漲,20211224,6111
20211227-6593,28.9735,4.185725460607629,26.3,41.61,2.2181980060917503,2.9493356299234197,0.509015037593985,-0.023144746509919142,高波動,分布明顯右偏（偶爾有高價）,常有極端值,明顯上升,股價一路上漲,20211227,6593
20211228-3383,4.3115000000000006,0.6761755844842604,3.83,6.31,2.106955236760183,2.581348258598566,0.07976691729323307,-0.07263922518159802,低波動,分布明顯右偏（偶爾有高價）,常有極端值,略有上升,股價小幅回調,20211228,3383
20211229-5227,67.101,8.915918879940765,53.89,91.79,1.3531472599715402,1.4243436345974123,1.1190977443609025,-0.16033032097226557,高波動,分布明顯右偏（偶爾有高價）,常有極端值,明顯上升,股價有明顯跌幅,20211229,5227
20211229-6158,35.848,5.364171197079651,31.13,51.26,1.8721698333607688,1.9606288569917627,0.7274436090225566,-0.024137931034482748,高波動,分布明顯右偏（偶爾有高價）,常有極端值,明顯上升,股價一路上漲,20211229,6158
20211229-8080,15.514,2.405354553140927,14.0,22.0,1.871608499725777,1.6651499258458236,0.32189473684210534,-0.0277777777777778,中等波動,分布明顯右偏（偶爾有高價）,常有極端值,明顯上升,股價一路上漲,20211229,8080
20211229-8440,19.5395,2.5518052949153276,17.91,27.45,2.324185382346296,3.4134715649040253,0.3035112781954887,-0.012806830309498318,中等波動,分布明顯右偏（偶爾有高價）,常有極端值,明顯上升,股價一路上漲,20211229,8440
20211230-4755,107.44449999999999,23.482734637444405,75.86,165.07,1.0419133182026554,0.19139371369253588,3.6998120300751887,-0.05422614768409162,高波動,分布明顯右偏（偶爾有高價）,接近常態,明顯上升,股價小幅回調,20211230,4755
20220103-3383,4.851,1.3995822685057815,3.83,8.39,1.5009433565536232,0.583840797470188,0.19681203007518802,-0.04611650485436892,中等波動,分布明顯右偏（偶爾有高價）,接近常態,略有上升,股價一路上漲,20220103,3383
20220103-6228,28.96,4.84208850111515,22.87,42.46,1.6308678531059004,1.6467503658995248,0.6042706766917295,-0.13899739583333331,高波動,分布明顯右偏（偶爾有高價）,常有極端值,明顯上升,股價有明顯跌幅,20220103,6228
20220104-4304,7.8255,1.277993801978217,6.22,11.0,0.9106008574570696,0.4065223697225093,0.19636842105263158,-0.07164179104477618,中等波動,分布略偏右,接近常態,略有上升,股價小幅回調,20220104,4304
20220105-2323,9.298,1.1723821902434375,8.61,12.43,2.0014290592100834,1.932832599010303,0.14154887218045112,-0.04328523862375145,中等波動,分布明顯右偏（偶爾有高價）,常有極端值,略有上升,股價一路上漲,20220105,2323
20220105-2359,17.9655,2.6778063980174442,16.08,24.73,1.8148138546329797,1.3674341276234498,0.3482932330827069,-0.04068396226415102,中等波動,分布明顯右偏（偶爾有高價）,常有極端值,明顯上升,股價一路上漲,20220105,2359
20220106-3383,5.7805,2.330069967325355,3.83,11.1,1.1138110403911121,-0.27649126730144413,0.3554360902255639,-0.04611650485436892,中等波動,分布明顯右偏（偶爾有高價）,接近常態,明顯上升,股價一路上漲,20220106,3383
20220107-4304,8.6495,1.7937859844180792,6.22,12.4,0.886489996067312,-0.4530044636420425,0.2791503759398497,-0.050000000000000044,中等波動,分布略偏右,接近常態,明顯上升,股價小幅回調,20220107,4304
20220110-2443,3.353,0.5349677806333661,2.95,4.53,1.387699266230102,0.0837655898169567,0.07487218045112784,-0.09492273730684339,低波動,分布明顯右偏（偶爾有高價）,接近常態,略有上升,股價小幅回調,20220110,2443
20220110-4946,115.77000000000001,25.818008810660984,73.8,171.8,0.30259431487585875,-0.355189863517138,3.9294736842105267,-0.1360759493670886,高波動,分布略偏右,接近常態,明顯上升,股價有明顯跌幅,20220110,4946
20220114-6225,16.416999999999998,2.2577657796568444,14.68,21.83,1.7215183876361757,0.8804827655504552,0.2808421052631579,-0.0467532467532468,中等波動,分布明顯右偏（偶爾有高價）,接近常態,明顯上升,股價一路上漲,20220114,6225
20220117-3383,7.1265,2.100133517058781,3.93,11.1,0.14939771793981765,-0.9089973466435382,0.2146842105263158,-0.4252252252252252,中等波動,分布接近對稱,接近常態,明顯上升,股價大幅波動（腰斬級）,20220117,3383
20220117-8450,52.557500000000005,7.582168746126458,44.6,66.9,0.9193190751075594,-0.7776968742727415,0.5637969924812032,-0.33333333333333337,高波動,分布略偏右,接近常態,明顯上升,股價大幅波動（腰斬級）,20220117,8450
20220207-1529,19.6605,2.0363214382803134,16.2,23.52,-0.2229414494938029,-0.61182392333001,-0.02927067669172939,-0.2503470615455808,中等波動,分布接近對稱,接近常態,趨勢相對平穩,股價有明顯跌幅,20220207,1529
20220207-8454,1123.4755,122.1395171396434,812.77,1253.77,-1.641221558842864,1.1718678639033913,-16.510518796992482,-0.3517391547093965,高波動,分布明顯左偏（偶爾有低價）,常有極端值,明顯下降,股價大幅波動（腰斬級）,20220207,8454
20220208-3219,84.44300000000001,9.856251609484898,74.57,110.61,1.4101514206967845,1.1052351971398915,0.5294135338345863,-0.15453514739229035,高波動,分布明顯右偏（偶爾有高價）,常有極端值,明顯上升,股價有明顯跌幅,20220208,3219
20220211-2497,78.1365,6.339748687531128,70.93,94.44,1.5968218711875213,1.4213351372449399,0.6896165413533832,-0.10757423251132356,高波動,分布明顯右偏（偶爾有高價）,常有極端值,明顯上升,股價有明顯跌幅,20220211,2497
20220215-8440,30.0765,5.257221874916946,23.49,40.9,0.892360952800485,-0.37365215349446856,0.5863533834586467,-0.270496894409938,高波動,分布略偏右,接近常態,明顯上升,股價有明顯跌幅,20220215,8440
20220216-3066,28.4125,3.5411072829658363,24.1,37.3,1.7467379085150305,1.5002835460826942,0.40770676691729324,-0.14234875444839856,高波動,分布明顯右偏（偶爾有高價）,常有極端值,明顯上升,股價有明顯跌幅,20220216,3066
20220218-5321,79.35650000000001,10.172783231948403,70.78,100.42,0.9639910999023921,-0.6122255895722262,1.5388646616541355,-0.02399338113623821,高波動,分布略偏右,接近常態,明顯上升,股價一路上漲,20220218,5321
20220222-2745,24.1685,3.7250295300842944,21.26,34.69,1.7591253955345298,1.7532000122250686,0.5309849624060151,-0.015179392824286951,高波動,分布明顯右偏（偶爾有高價）,常有極端值,明顯上升,股價一路上漲,20220222,2745
20220223-2743,23.680500000000002,3.837623270778549,20.23,32.96,1.4193725223053368,0.45994689193933747,0.566624060150376,-0.04915048543689323,高波動,分布明顯右偏（偶爾有高價）,接近常態,明顯上升,股價一路上漲,20220223,2743
20220223-5301,9.168000000000001,1.529277779317999,8.26,13.6,2.050568296893963,2.2917320993406642,0.1902406015037594,-0.036908881199538675,中等波動,分布明顯右偏（偶爾有高價）,常有極端值,略有上升,股價一路上漲,20220223,5301
20220224-9955,18.9775,3.13152371689465,16.7,26.45,1.4098923247392323,0.3329362148265109,0.44146616541353384,-0.08557457212713937,高波動,分布明顯右偏（偶爾有高價）,接近常態,明顯上升,股價小幅回調,20220224,9955
20220225-1435,33.385000000000005,5.407331767341937,28.9,46.8,1.3770710450282728,0.2313606292173227,0.7788721804511279,-0.08941176470588229,高波動,分布明顯右偏（偶爾有高價）,接近常態,明顯上升,股價小幅回調,20220225,1435
20220225-2924,19.2075,3.3505017299063238,17.25,28.85,2.0082492879972915,2.1727638115981245,0.4319924812030075,0.0,高波動,分布明顯右偏（偶爾有高價）,常有極端值,明顯上升,股價一路上漲,20220225,2924
20220302-2497,95.88250000000001,13.176527325832897,75.55,115.59,-0.23456686054593637,-1.2418203942848076,2.138849624060151,-0.062010775642980666,高波動,分布接近對稱,分布平坦（較均勻）,明顯上升,股價小幅回調,20220302,2497
20220303-1435,36.97,8.803115477219592,29.65,58.3,1.1523400105770831,-0.03952407824888482,1.3381954887218046,-0.08941176470588229,高波動,分布明顯右偏（偶爾有高價）,接近常態,明顯上升,股價小幅回調,20220303,1435
20220303-2924,21.86,6.595644495861603,17.3,38.3,1.4470511111661668,0.44319927104896006,0.9448120300751881,0.0,高波動,分布明顯右偏（偶爾有高價）,接近常態,明顯上升,股價一路上漲,20220303,2924
20220307-2936,28.7075,3.5135929653725957,25.6,38.7,1.9885447817886515,2.3060743544290707,0.3604135338345865,-0.09219858156028361,高波動,分布明顯右偏（偶爾有高價）,常有極端值,明顯上升,股價小幅回調,20220307,2936
20220308-2024,18.518,2.9725987213034233,16.78,27.26,2.1011391453034007,2.5060252416881488,0.36509774436090225,-0.054901960784313746,中等波動,分布明顯右偏（偶爾有高價）,常有極端值,明顯上升,股價小幅回調,20220308,2024
20220318-4804,9.206999999999999,1.7610944563567639,7.33,13.1,1.0227542664038336,-0.28375642042251714,0.2668421052631579,-0.09894736842105258,中等波動,分布明顯右偏（偶爾有高價）,接近常態,明顯上升,股價小幅回調,20220318,4804
20220323-1432,12.28,1.8473594241796207,11.15,17.8,2.177396818683097,2.770667612262634,0.20894736842105266,-0.03463203463203466,中等波動,分布明顯右偏（偶爾有高價）,常有極端值,明顯上升,股價一路上漲,20220323,1432
20220324-6446,299.89050000000003,10.338186482011347,275.89,324.58,0.294394653642213,1.3146058384440211,0.5066090225563915,-0.09698687534660165,高波動,分布接近對稱,常有極端值,明顯上升,股價小幅回調,20220324,6446
20220324-8440,50.4365,12.7961895130008,36.26,76.82,0.848794420548786,-0.5814929427406526,1.9768045112781958,-0.16069868995633194,高波動,分布略偏右,接近常態,明顯上升,股價有明顯跌幅,20220324,8440
20220325-5321,96.598,6.126773513376393,84.03,104.95,-0.9089863780594486,-0.2950264610596087,-0.2218947368421052,-0.1858347059393469,高波動,分布略偏左,接近常態,明顯下降,股價有明顯跌幅,20220325,5321
20220325-6240,18.0475,2.5974924649097955,16.4,24.4,1.8692379182745427,1.408442524330395,0.31056390977443604,-0.04093567251462005,中等波動,分布明顯右偏（偶爾有高價）,常有極端值,明顯上升,股價一路上漲,20220325,6240
20220325-6241,27.195,4.362004005886337,21.5,38.2,1.3175434762846592,0.942018056921587,0.6163909774436093,-0.08743169398907098,高波動,分布明顯右偏（偶爾有高價）,接近常態,明顯上升,股價小幅回調,20220325,6241
20220328-3011,12.8475,1.8973301879497053,10.8,16.85,1.0899197479092033,-0.3098104808750217,0.2790601503759399,-0.09195402298850583,中等波動,分布明顯右偏（偶爾有高價）,接近常態,明顯上升,股價小幅回調,20220328,3011
20220330-5603,24.558,2.8702569112959404,21.93,32.81,2.062173154509492,2.4974678356136772,0.32357894736842113,-0.08674503445480342,中等波動,分布明顯右偏（偶爾有高價）,常有極端值,明顯上升,股價小幅回調,20220330,5603
20220411-1453,8.866,1.3927647626970345,7.85,12.82,1.7545977357929334,1.5233944502485324,0.19212030075187975,-0.01831501831501836,中等波動,分布明顯右偏（偶爾有高價）,常有極端值,略有上升,股價一路上漲,20220411,1453
20220412-4133,41.763,9.192837658227539,34.23,66.38,1.6518079176391207,1.1761237897308492,1.3096541353383462,-0.06952264381884952,高波動,分布明顯右偏（偶爾有高價）,常有極端值,明顯上升,股價小幅回調,20220412,4133
20220413-4736,163.8395,21.37407984476821,145.83,214.86,1.3681722685846835,0.258744352082227,3.136984962406016,-0.016522794712705614,高波動,分布明顯右偏（偶爾有高價）,接近常態,明顯上升,股價一路上漲,20220413,4736
