key,stock_id,T+n,date,close
20240816-3284,3284,6,2024-08-26,55.9
20240816-3284,3284,7,2024-08-27,59.6
20240816-3284,3284,8,2024-08-28,62.2
20240816-3284,3284,9,2024-08-29,63.4
20240816-3284,3284,10,2024-08-30,62.9
20240816-6187,6187,0,2024-08-16,344.5
20240816-6187,6187,-1,2024-08-15,354.5
20240816-6187,6187,-2,2024-08-14,325.0
20240816-6187,6187,-3,2024-08-13,300.0
20240816-6187,6187,-4,2024-08-12,295.5
20240816-6187,6187,-5,2024-08-09,284.0
20240816-6187,6187,-6,2024-08-08,258.5
20240816-6187,6187,-7,2024-08-07,254.0
20240816-6187,6187,-8,2024-08-06,236.0
20240816-6187,6187,-9,2024-08-05,241.5
20240816-6187,6187,-10,2024-08-02,268.0
20240816-6187,6187,-11,2024-08-01,282.5
20240816-6187,6187,-12,2024-07-31,287.0
20240816-6187,6187,-13,2024-07-30,295.5
20240816-6187,6187,-14,2024-07-29,270.0
20240816-6187,6187,-15,2024-07-26,266.5
20240816-6187,6187,-16,2024-07-23,266.5
20240816-6187,6187,-17,2024-07-22,255.0
20240816-6187,6187,-18,2024-07-19,256.5
20240816-6187,6187,-19,2024-07-18,243.5
20240816-6187,6187,-20,2024-07-17,263.5
20240816-6187,6187,1,2024-08-19,320.0
20240816-6187,6187,2,2024-08-20,332.0
20240816-6187,6187,3,2024-08-21,332.0
20240816-6187,6187,4,2024-08-22,332.5
20240816-6187,6187,5,2024-08-23,356.0
20240816-6187,6187,6,2024-08-26,338.0
20240816-6187,6187,7,2024-08-27,361.5
20240816-6187,6187,8,2024-08-28,360.0
20240816-6187,6187,9,2024-08-29,371.5
20240816-6187,6187,10,2024-08-30,381.5
20240819-1225,1225,0,2024-08-19,163.0
20240819-1225,1225,-1,2024-08-16,159.5
20240819-1225,1225,-2,2024-08-15,156.0
20240819-1225,1225,-3,2024-08-14,157.5
20240819-1225,1225,-4,2024-08-13,152.0
20240819-1225,1225,-5,2024-08-12,149.5
20240819-1225,1225,-6,2024-08-09,153.0
20240819-1225,1225,-7,2024-08-08,141.0
20240819-1225,1225,-8,2024-08-07,147.0
20240819-1225,1225,-9,2024-08-06,134.0
20240819-1225,1225,-10,2024-08-05,122.0
20240819-1225,1225,-11,2024-08-02,135.5
20240819-1225,1225,-12,2024-08-01,147.0
20240819-1225,1225,-13,2024-07-31,143.5
20240819-1225,1225,-14,2024-07-30,143.5
20240819-1225,1225,-15,2024-07-29,134.0
20240819-1225,1225,-16,2024-07-26,129.5
20240819-1225,1225,-17,2024-07-23,132.0
20240819-1225,1225,-18,2024-07-22,130.5
20240819-1225,1225,-19,2024-07-19,123.5
20240819-1225,1225,-20,2024-07-18,126.0
20240819-1225,1225,1,2024-08-20,161.5
20240819-1225,1225,2,2024-08-21,163.0
20240819-1225,1225,3,2024-08-22,165.5
20240819-1225,1225,4,2024-08-23,163.0
20240819-1225,1225,5,2024-08-26,162.0
20240819-1225,1225,6,2024-08-27,161.0
20240819-1225,1225,7,2024-08-28,159.0
20240819-1225,1225,8,2024-08-29,160.0
20240819-1225,1225,9,2024-08-30,159.5
20240819-1225,1225,10,2024-09-02,161.5
20240820-3230,3230,0,2024-08-20,40.2
20240820-3230,3230,-1,2024-08-19,36.55
20240820-3230,3230,-2,2024-08-16,33.25
20240820-3230,3230,-3,2024-08-15,32.7
20240820-3230,3230,-4,2024-08-14,29.75
20240820-3230,3230,-5,2024-08-13,27.95
20240820-3230,3230,-6,2024-08-12,25.45
20240820-3230,3230,-7,2024-08-09,23.15
20240820-3230,3230,-8,2024-08-08,23.05
20240820-3230,3230,-9,2024-08-07,21.7
20240820-3230,3230,-10,2024-08-06,20.1
20240820-3230,3230,-11,2024-08-05,20.6
20240820-3230,3230,-12,2024-08-02,22.85
20240820-3230,3230,-13,2024-08-01,24.75
20240820-3230,3230,-14,2024-07-31,22.5
20240820-3230,3230,-15,2024-07-30,21.55
20240820-3230,3230,-16,2024-07-29,21.75
20240820-3230,3230,-17,2024-07-26,22.8
20240820-3230,3230,-18,2024-07-23,20.8
20240820-3230,3230,-19,2024-07-22,21.6
20240820-3230,3230,-20,2024-07-19,23.95
20240820-3230,3230,1,2024-08-21,43.75
20240820-3230,3230,2,2024-08-22,39.75
20240820-3230,3230,3,2024-08-23,41.0
20240820-3230,3230,4,2024-08-26,42.0
20240820-3230,3230,5,2024-08-27,46.2
20240820-3230,3230,6,2024-08-28,48.85
20240820-3230,3230,7,2024-08-29,48.85
20240820-3230,3230,8,2024-08-30,48.5
20240820-3230,3230,9,2024-09-02,51.0
20240820-3230,3230,10,2024-09-03,54.3
20240821-2070,2070,0,2024-08-21,84.0
20240821-2070,2070,-1,2024-08-20,84.3
20240821-2070,2070,-2,2024-08-19,78.7
20240821-2070,2070,-3,2024-08-16,71.6
20240821-2070,2070,-4,2024-08-15,65.1
20240821-2070,2070,-5,2024-08-14,59.2
20240821-2070,2070,-6,2024-08-13,60.0
20240821-2070,2070,-7,2024-08-12,57.4
20240821-2070,2070,-8,2024-08-09,56.8
20240821-2070,2070,-9,2024-08-08,57.1
20240821-2070,2070,-10,2024-08-07,57.0
20240821-2070,2070,-11,2024-08-06,56.3
20240821-2070,2070,-12,2024-08-05,62.5
20240821-2070,2070,-13,2024-08-02,69.4
20240821-2070,2070,-14,2024-08-01,63.1
20240821-2070,2070,-15,2024-07-31,62.8
20240821-2070,2070,-16,2024-07-30,57.2
20240821-2070,2070,-17,2024-07-29,55.1
20240821-2070,2070,-18,2024-07-26,55.0
20240821-2070,2070,-19,2024-07-23,54.5
20240821-2070,2070,-20,2024-07-22,53.5
20240821-2070,2070,1,2024-08-22,83.5
20240821-2070,2070,2,2024-08-23,84.4
20240821-2070,2070,3,2024-08-26,79.6
20240821-2070,2070,4,2024-08-27,84.5
20240821-2070,2070,5,2024-08-28,83.0
20240821-2070,2070,6,2024-08-29,81.8
20240821-2070,2070,7,2024-08-30,84.5
20240821-2070,2070,8,2024-09-02,87.1
20240821-2070,2070,9,2024-09-03,82.5
20240821-2070,2070,10,2024-09-04,74.6
20240821-2438,2438,0,2024-08-21,67.1
20240821-2438,2438,-1,2024-08-20,61.0
20240821-2438,2438,-2,2024-08-19,60.5
20240821-2438,2438,-3,2024-08-16,61.1
20240821-2438,2438,-4,2024-08-15,60.4
20240821-2438,2438,-5,2024-08-14,60.2
20240821-2438,2438,-6,2024-08-13,62.9
20240821-2438,2438,-7,2024-08-12,59.6
20240821-2438,2438,-8,2024-08-09,60.5
20240821-2438,2438,-9,2024-08-08,58.8
20240821-2438,2438,-10,2024-08-07,58.5
20240821-2438,2438,-11,2024-08-06,58.3
20240821-2438,2438,-12,2024-08-05,58.0
20240821-2438,2438,-13,2024-08-02,62.6
20240821-2438,2438,-14,2024-08-01,65.0
20240821-2438,2438,-15,2024-07-31,65.5
20240821-2438,2438,-16,2024-07-30,61.8
20240821-2438,2438,-17,2024-07-29,68.0
20240821-2438,2438,-18,2024-07-26,74.0
20240821-2438,2438,-19,2024-07-23,71.3
20240821-2438,2438,-20,2024-07-22,72.7
20240821-2438,2438,1,2024-08-22,65.5
20240821-2438,2438,2,2024-08-23,63.6
20240821-2438,2438,3,2024-08-26,61.7
20240821-2438,2438,4,2024-08-27,60.9
20240821-2438,2438,5,2024-08-28,59.5
20240821-2438,2438,6,2024-08-29,61.9
20240821-2438,2438,7,2024-08-30,62.3
20240821-2438,2438,8,2024-09-02,59.0
20240821-2438,2438,9,2024-09-03,59.2
20240821-2438,2438,10,2024-09-04,58.6
20240821-6570,6570,0,2024-08-21,71.2
20240821-6570,6570,-1,2024-08-20,72.7
20240821-6570,6570,-2,2024-08-19,66.1
20240821-6570,6570,-3,2024-08-16,60.1
20240821-6570,6570,-4,2024-08-15,54.7
20240821-6570,6570,-5,2024-08-14,49.75
20240821-6570,6570,-6,2024-08-13,48.3
20240821-6570,6570,-7,2024-08-12,48.65
20240821-6570,6570,-8,2024-08-09,48.8
20240821-6570,6570,-9,2024-08-08,50.8
20240821-6570,6570,-10,2024-08-07,51.6
20240821-6570,6570,-11,2024-08-06,48.25
20240821-6570,6570,-12,2024-08-05,50.1
20240821-6570,6570,-13,2024-08-02,55.6
20240821-6570,6570,-14,2024-08-01,58.5
20240821-6570,6570,-15,2024-07-31,55.4
20240821-6570,6570,-16,2024-07-30,56.0
20240821-6570,6570,-17,2024-07-29,54.6
20240821-6570,6570,-18,2024-07-26,58.5
20240821-6570,6570,-19,2024-07-23,61.3
20240821-6570,6570,-20,2024-07-22,60.6
20240821-6570,6570,1,2024-08-22,73.0
20240821-6570,6570,2,2024-08-23,71.6
20240821-6570,6570,3,2024-08-26,67.5
20240821-6570,6570,4,2024-08-27,69.2
20240821-6570,6570,5,2024-08-28,69.6
20240821-6570,6570,6,2024-08-29,69.9
20240821-6570,6570,7,2024-08-30,70.0
20240821-6570,6570,8,2024-09-02,68.5
20240821-6570,6570,9,2024-09-03,69.0
20240821-6570,6570,10,2024-09-04,63.0
20240822-5905,5905,0,2024-08-22,23.8
20240822-5905,5905,-1,2024-08-21,23.65
20240822-5905,5905,-2,2024-08-20,23.1
20240822-5905,5905,-3,2024-08-19,21.0
20240822-5905,5905,-4,2024-08-16,19.65
20240822-5905,5905,-5,2024-08-15,17.9
20240822-5905,5905,-6,2024-08-14,16.55
20240822-5905,5905,-7,2024-08-13,15.7
20240822-5905,5905,-8,2024-08-12,15.65
20240822-5905,5905,-9,2024-08-09,16.05
20240822-5905,5905,-10,2024-08-08,15.1
20240822-5905,5905,-11,2024-08-07,14.75
20240822-5905,5905,-12,2024-08-06,14.15
20240822-5905,5905,-13,2024-08-05,14.85
20240822-5905,5905,-14,2024-08-02,16.5
20240822-5905,5905,-15,2024-08-01,17.5
20240822-5905,5905,-16,2024-07-31,16.6
20240822-5905,5905,-17,2024-07-30,16.8
20240822-5905,5905,-18,2024-07-29,16.45
20240822-5905,5905,-19,2024-07-26,16.35
20240822-5905,5905,-20,2024-07-23,16.1
20240822-5905,5905,1,2024-08-23,24.2
20240822-5905,5905,2,2024-08-26,24.45
20240822-5905,5905,3,2024-08-27,24.8
20240822-5905,5905,4,2024-08-28,24.85
20240822-5905,5905,5,2024-08-29,24.0
20240822-5905,5905,6,2024-08-30,23.9
20240822-5905,5905,7,2024-09-02,23.0
20240822-5905,5905,8,2024-09-03,21.8
20240822-5905,5905,9,2024-09-04,22.95
20240822-5905,5905,10,2024-09-05,22.95
20240823-4729,4729,0,2024-08-23,26.2
20240823-4729,4729,-1,2024-08-22,26.6
20240823-4729,4729,-2,2024-08-21,24.2
20240823-4729,4729,-3,2024-08-20,22.0
20240823-4729,4729,-4,2024-08-19,20.0
20240823-4729,4729,-5,2024-08-16,18.2
20240823-4729,4729,-6,2024-08-15,18.25
20240823-4729,4729,-7,2024-08-14,17.6
20240823-4729,4729,-8,2024-08-13,18.05
20240823-4729,4729,-9,2024-08-12,18.25
20240823-4729,4729,-10,2024-08-09,18.05
20240823-4729,4729,-11,2024-08-08,18.0
20240823-4729,4729,-12,2024-08-07,18.0
20240823-4729,4729,-13,2024-08-06,17.4
20240823-4729,4729,-14,2024-08-05,18.2
20240823-4729,4729,-15,2024-08-02,20.2
20240823-4729,4729,-16,2024-08-01,21.45
20240823-4729,4729,-17,2024-07-31,21.85
20240823-4729,4729,-18,2024-07-30,20.2
20240823-4729,4729,-19,2024-07-29,18.4
20240823-4729,4729,-20,2024-07-26,19.15
20240823-4729,4729,1,2024-08-26,24.9
20240823-4729,4729,2,2024-08-27,24.95
20240823-4729,4729,3,2024-08-28,26.9
20240823-4729,4729,4,2024-08-29,27.2
20240823-4729,4729,5,2024-08-30,27.45
20240823-4729,4729,6,2024-09-02,26.45
20240823-4729,4729,7,2024-09-03,26.75
20240823-4729,4729,8,2024-09-04,27.3
20240823-4729,4729,9,2024-09-05,27.25
20240823-4729,4729,10,2024-09-06,29.95
20240827-3073,3073,0,2024-08-27,91.8
20240827-3073,3073,-1,2024-08-26,94.5
20240827-3073,3073,-2,2024-08-23,96.2
20240827-3073,3073,-3,2024-08-22,87.5
20240827-3073,3073,-4,2024-08-21,87.2
20240827-3073,3073,-5,2024-08-20,79.3
20240827-3073,3073,-6,2024-08-19,72.1
20240827-3073,3073,-7,2024-08-16,71.2
20240827-3073,3073,-8,2024-08-15,73.5
20240827-3073,3073,-9,2024-08-14,72.7
20240827-3073,3073,-10,2024-08-13,66.1
20240827-3073,3073,-11,2024-08-12,68.5
20240827-3073,3073,-12,2024-08-09,71.6
20240827-3073,3073,-13,2024-08-08,70.9
20240827-3073,3073,-14,2024-08-07,78.7
20240827-3073,3073,-15,2024-08-06,71.6
20240827-3073,3073,-16,2024-08-05,79.5
20240827-3073,3073,-17,2024-08-02,88.3
20240827-3073,3073,-18,2024-08-01,87.3
20240827-3073,3073,-19,2024-07-31,79.4
20240827-3073,3073,-20,2024-07-30,82.5
20240827-3073,3073,1,2024-08-28,90.0
20240827-3073,3073,2,2024-08-29,89.9
20240827-3073,3073,3,2024-08-30,89.0
20240827-3073,3073,4,2024-09-02,90.3
20240827-3073,3073,5,2024-09-03,92.0
20240827-3073,3073,6,2024-09-04,90.1
20240827-3073,3073,7,2024-09-05,90.6
20240827-3073,3073,8,2024-09-06,91.7
20240827-3073,3073,9,2024-09-09,91.0
20240827-3073,3073,10,2024-09-10,88.0
20240827-8080,8080,0,2024-08-27,26.85
20240827-8080,8080,-1,2024-08-26,24.45
20240827-8080,8080,-2,2024-08-23,22.25
20240827-8080,8080,-3,2024-08-22,20.25
20240827-8080,8080,-4,2024-08-21,18.45
20240827-8080,8080,-5,2024-08-20,16.8
20240827-8080,8080,-6,2024-08-19,15.7
20240827-8080,8080,-7,2024-08-16,15.8
20240827-8080,8080,-8,2024-08-15,15.6
20240827-8080,8080,-9,2024-08-14,15.8
20240827-8080,8080,-10,2024-08-13,15.8
20240827-8080,8080,-11,2024-08-12,15.95
20240827-8080,8080,-12,2024-08-09,15.75
20240827-8080,8080,-13,2024-08-08,15.6
20240827-8080,8080,-14,2024-08-07,15.6
20240827-8080,8080,-15,2024-08-06,14.2
20240827-8080,8080,-16,2024-08-05,14.7
20240827-8080,8080,-17,2024-08-02,16.0
20240827-8080,8080,-18,2024-08-01,16.65
20240827-8080,8080,-19,2024-07-31,16.2
20240827-8080,8080,-20,2024-07-30,16.15
20240827-8080,8080,1,2024-08-28,29.5
20240827-8080,8080,2,2024-08-29,32.3
20240827-8080,8080,3,2024-08-30,35.45
20240827-8080,8080,4,2024-09-02,37.25
20240827-8080,8080,5,2024-09-03,37.6
20240827-8080,8080,6,2024-09-04,38.8
20240827-8080,8080,7,2024-09-05,38.0
20240827-8080,8080,8,2024-09-06,36.5
20240827-8080,8080,9,2024-09-09,35.2
20240827-8080,8080,10,2024-09-10,35.0
20240828-4741,4741,0,2024-08-28,54.0
20240828-4741,4741,-1,2024-08-27,53.0
20240828-4741,4741,-2,2024-08-26,50.6
20240828-4741,4741,-3,2024-08-23,48.4
20240828-4741,4741,-4,2024-08-22,44.0
20240828-4741,4741,-5,2024-08-21,40.0
20240828-4741,4741,-6,2024-08-20,38.25
20240828-4741,4741,-7,2024-08-19,38.1
20240828-4741,4741,-8,2024-08-16,37.85
20240828-4741,4741,-9,2024-08-15,37.55
20240828-4741,4741,-10,2024-08-14,37.8
20240828-4741,4741,-11,2024-08-13,37.9
20240828-4741,4741,-12,2024-08-12,38.3
20240828-4741,4741,-13,2024-08-09,38.35
20240828-4741,4741,-14,2024-08-08,38.25
20240828-4741,4741,-15,2024-08-07,38.5
20240828-4741,4741,-16,2024-08-06,37.0
20240828-4741,4741,-17,2024-08-05,36.85
20240828-4741,4741,-18,2024-08-01,38.3
20240828-4741,4741,-19,2024-07-31,38.2
20240828-4741,4741,-20,2024-07-30,38.15
20240828-4741,4741,1,2024-08-29,59.4
20240828-4741,4741,2,2024-08-30,56.2
20240828-4741,4741,3,2024-09-02,57.2
20240828-4741,4741,4,2024-09-03,60.3
20240828-4741,4741,5,2024-09-04,61.0
20240828-4741,4741,6,2024-09-05,61.9
20240828-4741,4741,7,2024-09-06,62.5
20240828-4741,4741,8,2024-09-09,56.3
20240828-4741,4741,9,2024-09-10,51.7
20240828-4741,4741,10,2024-09-11,48.5
20240829-2424,2424,0,2024-08-29,48.6
20240829-2424,2424,-1,2024-08-28,46.8
20240829-2424,2424,-2,2024-08-27,42.55
20240829-2424,2424,-3,2024-08-26,38.7
20240829-2424,2424,-4,2024-08-23,35.2
20240829-2424,2424,-5,2024-08-22,32.0
20240829-2424,2424,-6,2024-08-21,30.8
20240829-2424,2424,-7,2024-08-20,29.7
20240829-2424,2424,-8,2024-08-19,29.65
20240829-2424,2424,-9,2024-08-16,29.0
20240829-2424,2424,-10,2024-08-15,28.0
20240829-2424,2424,-11,2024-08-14,28.15
20240829-2424,2424,-12,2024-08-13,28.5
20240829-2424,2424,-13,2024-08-12,28.5
20240829-2424,2424,-14,2024-08-09,28.9
20240829-2424,2424,-15,2024-08-07,28.9
20240829-2424,2424,-16,2024-08-06,28.5
20240829-2424,2424,-17,2024-08-05,28.0
20240829-2424,2424,-18,2024-08-02,30.2
20240829-2424,2424,-19,2024-08-01,30.2
20240829-2424,2424,-20,2024-07-31,29.6
20240829-2424,2424,1,2024-08-30,48.45
20240829-2424,2424,2,2024-09-02,48.7
20240829-2424,2424,3,2024-09-03,48.75
20240829-2424,2424,4,2024-09-04,48.95
20240829-2424,2424,5,2024-09-05,49.2
20240829-2424,2424,6,2024-09-06,49.9
20240829-2424,2424,7,2024-09-09,50.0
20240829-2424,2424,8,2024-09-10,50.0
20240829-2424,2424,9,2024-09-11,53.2
20240829-2424,2424,10,2024-09-12,56.0
20240829-3550,3550,0,2024-08-29,25.0
20240829-3550,3550,-1,2024-08-28,24.35
20240829-3550,3550,-2,2024-08-27,22.15
20240829-3550,3550,-3,2024-08-26,20.15
20240829-3550,3550,-4,2024-08-23,18.35
20240829-3550,3550,-5,2024-08-22,16.7
20240829-3550,3550,-6,2024-08-21,15.2
20240829-3550,3550,-7,2024-08-20,15.25
20240829-3550,3550,-8,2024-08-19,15.2
20240829-3550,3550,-9,2024-08-16,15.2
20240829-3550,3550,-10,2024-08-15,15.25
20240829-3550,3550,-11,2024-08-14,15.15
20240829-3550,3550,-12,2024-08-13,14.85
20240829-3550,3550,-13,2024-08-12,15.1
20240829-3550,3550,-14,2024-08-09,14.65
20240829-3550,3550,-15,2024-08-08,14.35
20240829-3550,3550,-16,2024-08-07,14.4
20240829-3550,3550,-17,2024-08-06,14.2
20240829-3550,3550,-18,2024-08-05,13.8
20240829-3550,3550,-19,2024-08-02,15.05
20240829-3550,3550,-20,2024-08-01,15.55
20240829-3550,3550,1,2024-08-30,24.65
20240829-3550,3550,2,2024-09-02,24.95
20240829-3550,3550,3,2024-09-03,25.05
20240829-3550,3550,4,2024-09-04,23.4
20240829-3550,3550,5,2024-09-05,23.55
20240829-3550,3550,6,2024-09-06,23.5
20240829-3550,3550,7,2024-09-09,22.3
20240829-3550,3550,8,2024-09-10,21.3
20240829-3550,3550,9,2024-09-11,22.5
20240829-3550,3550,10,2024-09-12,22.7
20240829-5364,5364,0,2024-08-29,48.1
20240829-5364,5364,-1,2024-08-28,47.5
20240829-5364,5364,-2,2024-08-27,46.6
20240829-5364,5364,-3,2024-08-26,43.1
20240829-5364,5364,-4,2024-08-23,39.25
20240829-5364,5364,-5,2024-08-22,39.0
20240829-5364,5364,-6,2024-08-21,35.6
20240829-5364,5364,-7,2024-08-20,33.65
20240829-5364,5364,-8,2024-08-19,34.9
20240829-5364,5364,-9,2024-08-16,35.5
20240829-5364,5364,-10,2024-08-15,36.15
20240829-5364,5364,-11,2024-08-14,33.15
20240829-5364,5364,-12,2024-08-13,30.15
20240829-5364,5364,-13,2024-08-12,29.6
20240829-5364,5364,-14,2024-08-09,30.25
20240829-5364,5364,-15,2024-08-08,28.5
20240829-5364,5364,-16,2024-08-07,27.4
20240829-5364,5364,-17,2024-08-06,24.95
20240829-5364,5364,-18,2024-08-05,23.95
20240829-5364,5364,-19,2024-08-02,26.6
20240829-5364,5364,-20,2024-08-01,28.2
20240829-5364,5364,1,2024-08-30,46.0
20240829-5364,5364,2,2024-09-02,46.1
20240829-5364,5364,3,2024-09-03,45.15
20240829-5364,5364,4,2024-09-04,44.0
20240829-5364,5364,5,2024-09-05,43.65
20240829-5364,5364,6,2024-09-06,45.15
20240829-5364,5364,7,2024-09-09,45.6
20240829-5364,5364,8,2024-09-10,47.0
20240829-5364,5364,9,2024-09-11,47.0
20240829-5364,5364,10,2024-09-12,47.0
20240829-8039,8039,0,2024-08-29,70.1
20240829-8039,8039,-1,2024-08-28,70.1
20240829-8039,8039,-2,2024-08-27,72.7
20240829-8039,8039,-3,2024-08-26,66.1
20240829-8039,8039,-4,2024-08-23,62.2
20240829-8039,8039,-5,2024-08-22,56.6
20240829-8039,8039,-6,2024-08-21,51.7
20240829-8039,8039,-7,2024-08-20,51.6
20240829-8039,8039,-8,2024-08-19,51.1
20240829-8039,8039,-9,2024-08-16,51.5
20240829-8039,8039,-10,2024-08-15,50.5
20240829-8039,8039,-11,2024-08-14,49.55
20240829-8039,8039,-12,2024-08-13,49.4
20240829-8039,8039,-13,2024-08-12,49.8
20240829-8039,8039,-14,2024-08-09,49.1
20240829-8039,8039,-15,2024-08-08,48.6
20240829-8039,8039,-16,2024-08-07,49.95
20240829-8039,8039,-17,2024-08-06,47.2
20240829-8039,8039,-18,2024-08-05,48.3
20240829-8039,8039,-19,2024-08-02,51.6
20240829-8039,8039,-20,2024-08-01,55.2
20240829-8039,8039,1,2024-08-30,68.6
20240829-8039,8039,2,2024-09-02,69.2
20240829-8039,8039,3,2024-09-03,69.2
20240829-8039,8039,4,2024-09-04,67.0
20240829-8039,8039,5,2024-09-05,66.5
20240829-8039,8039,6,2024-09-06,64.6
20240829-8039,8039,7,2024-09-09,65.6
20240829-8039,8039,8,2024-09-10,63.0
20240829-8039,8039,9,2024-09-11,64.0
20240829-8039,8039,10,2024-09-12,68.9
20240830-5386,5386,0,2024-08-30,104.0
20240830-5386,5386,-1,2024-08-29,111.5
20240830-5386,5386,-2,2024-08-28,101.5
20240830-5386,5386,-3,2024-08-27,100.0
20240830-5386,5386,-4,2024-08-26,91.0
20240830-5386,5386,-5,2024-08-23,82.8
20240830-5386,5386,-6,2024-08-22,75.3
20240830-5386,5386,-7,2024-08-21,84.1
20240830-5386,5386,-8,2024-08-20,81.5
20240830-5386,5386,-9,2024-08-19,82.8
20240830-5386,5386,-10,2024-08-16,84.0
20240830-5386,5386,-11,2024-08-15,83.2
20240830-5386,5386,-12,2024-08-14,81.7
20240830-5386,5386,-13,2024-08-13,78.4
20240830-5386,5386,-14,2024-08-12,75.0
20240830-5386,5386,-15,2024-08-09,76.9
20240830-5386,5386,-16,2024-08-08,77.7
20240830-5386,5386,-17,2024-08-07,77.7
20240830-5386,5386,-18,2024-08-06,73.3
20240830-5386,5386,-19,2024-08-05,68.9
20240830-5386,5386,-20,2024-08-02,68.7
20240830-5386,5386,1,2024-09-02,100.5
20240830-5386,5386,2,2024-09-03,99.4
20240830-5386,5386,3,2024-09-04,89.5
20240830-5386,5386,4,2024-09-05,86.0
20240830-5386,5386,5,2024-09-06,90.0
20240830-5386,5386,6,2024-09-09,92.0
20240830-5386,5386,7,2024-09-10,85.2
20240830-5386,5386,8,2024-09-11,85.0
20240830-5386,5386,9,2024-09-12,88.6
20240830-5386,5386,10,2024-09-13,91.0
20240830-8080,8080,0,2024-08-30,35.45
20240830-8080,8080,-1,2024-08-29,32.3
20240830-8080,8080,-2,2024-08-28,29.5
20240830-8080,8080,-3,2024-08-27,26.85
20240830-8080,8080,-4,2024-08-26,24.45
20240830-8080,8080,-5,2024-08-23,22.25
20240830-8080,8080,-6,2024-08-22,20.25
20240830-8080,8080,-7,2024-08-21,18.45
20240830-8080,8080,-8,2024-08-20,16.8
20240830-8080,8080,-9,2024-08-19,15.7
20240830-8080,8080,-10,2024-08-16,15.8
20240830-8080,8080,-11,2024-08-15,15.6
20240830-8080,8080,-12,2024-08-14,15.8
20240830-8080,8080,-13,2024-08-13,15.8
20240830-8080,8080,-14,2024-08-12,15.95
20240830-8080,8080,-15,2024-08-09,15.75
20240830-8080,8080,-16,2024-08-08,15.6
20240830-8080,8080,-17,2024-08-07,15.6
20240830-8080,8080,-18,2024-08-06,14.2
20240830-8080,8080,-19,2024-08-05,14.7
20240830-8080,8080,-20,2024-08-02,16.0
20240830-8080,8080,1,2024-09-02,37.25
20240830-8080,8080,2,2024-09-03,37.6
20240830-8080,8080,3,2024-09-04,38.8
20240830-8080,8080,4,2024-09-05,38.0
20240830-8080,8080,5,2024-09-06,36.5
20240830-8080,8080,6,2024-09-09,35.2
20240830-8080,8080,7,2024-09-10,35.0
20240830-8080,8080,8,2024-09-11,35.4
20240830-8080,8080,9,2024-09-12,36.3
20240830-8080,8080,10,2024-09-13,36.45
20240902-2425,2425,0,2024-09-02,43.0
20240902-2425,2425,-1,2024-08-30,43.1
20240902-2425,2425,-2,2024-08-29,43.3
20240902-2425,2425,-3,2024-08-28,39.4
20240902-2425,2425,-4,2024-08-27,35.85
20240902-2425,2425,-5,2024-08-26,32.6
20240902-2425,2425,-6,2024-08-23,29.65
20240902-2425,2425,-7,2024-08-22,29.65
20240902-2425,2425,-8,2024-08-21,29.8
20240902-2425,2425,-9,2024-08-20,30.15
20240902-2425,2425,-10,2024-08-19,30.0
20240902-2425,2425,-11,2024-08-16,30.0
20240902-2425,2425,-12,2024-08-15,29.8
20240902-2425,2425,-13,2024-08-14,29.9
20240902-2425,2425,-14,2024-08-13,29.95
20240902-2425,2425,-15,2024-08-12,30.15
20240902-2425,2425,-16,2024-08-09,29.3
20240902-2425,2425,-17,2024-08-08,29.6
20240902-2425,2425,-18,2024-08-07,30.3
20240902-2425,2425,-19,2024-08-06,28.25
20240902-2425,2425,-20,2024-08-05,29.1
20240902-2425,2425,1,2024-09-03,41.25
20240902-2425,2425,2,2024-09-04,39.15
20240902-2425,2425,3,2024-09-05,38.85
20240902-2425,2425,4,2024-09-06,39.25
20240902-2425,2425,5,2024-09-09,38.1
20240902-2425,2425,6,2024-09-10,37.8
20240902-2425,2425,7,2024-09-11,38.9
20240902-2425,2425,8,2024-09-12,39.45
20240902-2425,2425,9,2024-09-13,40.45
20240902-2425,2425,10,2024-09-16,40.2
20240902-4526,4526,0,2024-09-02,37.1
20240902-4526,4526,-1,2024-08-30,39.35
20240902-4526,4526,-2,2024-08-29,38.6
20240902-4526,4526,-3,2024-08-28,35.1
20240902-4526,4526,-4,2024-08-27,31.95
20240902-4526,4526,-5,2024-08-26,29.05
20240902-4526,4526,-6,2024-08-23,27.4
20240902-4526,4526,-7,2024-08-22,27.35
20240902-4526,4526,-8,2024-08-21,27.5
20240902-4526,4526,-9,2024-08-20,28.0
20240902-4526,4526,-10,2024-08-19,28.25
20240902-4526,4526,-11,2024-08-16,27.55
20240902-4526,4526,-12,2024-08-15,26.35
20240902-4526,4526,-13,2024-08-14,26.8
20240902-4526,4526,-14,2024-08-13,27.65
20240902-4526,4526,-15,2024-08-12,26.15
20240902-4526,4526,-16,2024-08-09,26.8
20240902-4526,4526,-17,2024-08-08,26.15
20240902-4526,4526,-18,2024-08-07,25.6
20240902-4526,4526,-19,2024-08-06,23.3
20240902-4526,4526,-20,2024-08-05,25.05
20240902-4526,4526,1,2024-09-03,37.8
20240902-4526,4526,2,2024-09-04,36.6
20240902-4526,4526,3,2024-09-05,35.4
20240902-4526,4526,4,2024-09-06,36.2
20240902-4526,4526,5,2024-09-09,36.8
20240902-4526,4526,6,2024-09-10,35.0
20240902-4526,4526,7,2024-09-11,34.25
