stock_id,start_date,end_date,SD_close,ED_close,combination,return_rank
9939,2017-10-02,2017-12-29,39.54,41.11,201710-201801,
9940,2017-10-02,2017-12-29,18.42,22.19,201710-201801,
9941,2017-10-02,2017-12-29,44.02,47.01,201710-201801,
9945,2017-10-02,2017-12-29,13.36,15.08,201710-201801,
9958,2017-10-02,2017-12-29,14.81,18.97,201710-201801,
1101,2017-11-01,2018-01-31,18.25,20.45,201711-201802,
1102,2017-11-01,2018-01-31,18.0,20.03,201711-201802,
1104,2017-11-01,2018-01-31,14.65,14.3,201711-201802,
1201,2017-11-01,2018-01-31,17.09,20.23,201711-201802,
1210,2017-11-01,2018-01-31,21.44,21.16,201711-201802,
1215,2017-11-01,2018-01-31,40.17,41.49,201711-201802,
1216,2017-11-01,2018-01-31,49.04,54.23,201711-201802,
1227,2017-11-01,2018-01-31,57.37,57.14,201711-201802,
1229,2017-11-01,2018-01-31,14.29,16.91,201711-201802,
1232,2017-11-01,2018-01-31,64.52,65.09,201711-201802,
1234,2017-11-01,2018-01-31,22.14,22.21,201711-201802,
1262,2017-11-01,2018-01-31,78.06,62.29,201711-201802,
1301,2017-11-01,2018-01-31,66.23,74.99,201711-201802,
1303,2017-11-01,2018-01-31,53.31,57.01,201711-201802,
1304,2017-11-01,2018-01-31,11.44,11.98,201711-201802,
1307,2017-11-01,2018-01-31,27.72,26.27,201711-201802,
1308,2017-11-01,2018-01-31,12.73,12.62,201711-201802,
1312,2017-11-01,2018-01-31,18.72,23.71,201711-201802,
1313,2017-11-01,2018-01-31,11.9,13.03,201711-201802,
1314,2017-11-01,2018-01-31,10.98,12.64,201711-201802,
1319,2017-11-01,2018-01-31,45.69,39.77,201711-201802,
1326,2017-11-01,2018-01-31,68.25,80.95,201711-201802,
1337,2017-11-01,2018-01-31,12.82,13.02,201711-201802,
1402,2017-11-01,2018-01-31,18.88,18.99,201711-201802,
1409,2017-11-01,2018-01-31,6.69,6.68,201711-201802,
1434,2017-11-01,2018-01-31,22.17,23.28,201711-201802,
1440,2017-11-01,2018-01-31,11.42,11.5,201711-201802,
1476,2017-11-01,2018-01-31,288.25,240.21,201711-201802,
1477,2017-11-01,2018-01-31,88.74,84.9,201711-201802,
1503,2017-11-01,2018-01-31,34.94,34.6,201711-201802,
1504,2017-11-01,2018-01-31,20.63,20.7,201711-201802,
1507,2017-11-01,2018-01-31,51.97,47.87,201711-201802,
1532,2017-11-01,2018-01-31,19.88,20.31,201711-201802,
1536,2017-11-01,2018-01-31,117.73,101.97,201711-201802,
1589,2017-11-01,2018-01-31,64.84,67.87,201711-201802,
1590,2017-11-01,2018-01-31,428.27,409.68,201711-201802,
1605,2017-11-01,2018-01-31,11.04,11.97,201711-201802,
1702,2017-11-01,2018-01-31,42.59,43.22,201711-201802,
1704,2017-11-01,2018-01-31,38.79,42.72,201711-201802,
1707,2017-11-01,2018-01-31,127.61,155.48,201711-201802,
1710,2017-11-01,2018-01-31,21.16,24.39,201711-201802,
1714,2017-11-01,2018-01-31,7.36,7.64,201711-201802,
1717,2017-11-01,2018-01-31,23.17,22.61,201711-201802,
1718,2017-11-01,2018-01-31,7.3,7.88,201711-201802,
1722,2017-11-01,2018-01-31,29.07,29.55,201711-201802,
1723,2017-11-01,2018-01-31,92.06,109.32,201711-201802,
1736,2017-11-01,2018-01-31,30.16,32.29,201711-201802,
1789,2017-11-01,2018-01-31,30.12,31.56,201711-201802,
1795,2017-11-01,2018-01-31,46.77,46.53,201711-201802,
1802,2017-11-01,2018-01-31,13.23,16.61,201711-201802,
1808,2017-11-01,2018-01-31,8.67,10.75,201711-201802,
1903,2017-11-01,2018-01-31,31.7,36.5,201711-201802,
1904,2017-11-01,2018-01-31,12.58,11.37,201711-201802,
1907,2017-11-01,2018-01-31,8.81,10.07,201711-201802,
1909,2017-11-01,2018-01-31,34.76,26.03,201711-201802,
2002,2017-11-01,2018-01-31,19.11,19.42,201711-201802,
2006,2017-11-01,2018-01-31,22.66,24.23,201711-201802,
2014,2017-11-01,2018-01-31,10.07,11.34,201711-201802,
2015,2017-11-01,2018-01-31,33.52,38.53,201711-201802,
2023,2017-11-01,2018-01-31,9.41,9.45,201711-201802,
2027,2017-11-01,2018-01-31,10.85,13.14,201711-201802,
2032,2017-11-01,2018-01-31,8.4,8.83,201711-201802,
2049,2017-11-01,2018-01-31,233.87,293.31,201711-201802,
2059,2017-11-01,2018-01-31,351.9,343.65,201711-201802,
2101,2017-11-01,2018-01-31,24.67,24.53,201711-201802,
2103,2017-11-01,2018-01-31,26.57,27.45,201711-201802,
2104,2017-11-01,2018-01-31,29.66,34.71,201711-201802,
2105,2017-11-01,2018-01-31,44.78,38.24,201711-201802,
2106,2017-11-01,2018-01-31,28.73,26.71,201711-201802,
2107,2017-11-01,2018-01-31,10.62,11.34,201711-201802,
2108,2017-11-01,2018-01-31,14.18,14.92,201711-201802,
2201,2017-11-01,2018-01-31,34.13,32.04,201711-201802,
2204,2017-11-01,2018-01-31,35.6,35.21,201711-201802,
2206,2017-11-01,2018-01-31,17.17,16.43,201711-201802,
2207,2017-11-01,2018-01-31,294.73,316.41,201711-201802,
2208,2017-11-01,2018-01-31,24.31,26.63,201711-201802,
2227,2017-11-01,2018-01-31,163.79,175.75,201711-201802,
2228,2017-11-01,2018-01-31,95.23,77.29,201711-201802,
2231,2017-11-01,2018-01-31,183.36,184.28,201711-201802,
2239,2017-11-01,2018-01-31,142.52,135.54,201711-201802,
2301,2017-11-01,2018-01-31,25.69,26.82,201711-201802,
2303,2017-11-01,2018-01-31,10.27,9.44,201711-201802,
2308,2017-11-01,2018-01-31,115.79,118.61,201711-201802,
2311,2017-11-01,2018-01-31,36.4,41.4,201711-201802,
2312,2017-11-01,2018-01-31,8.95,9.12,201711-201802,
2313,2017-11-01,2018-01-31,28.46,27.11,201711-201802,
2317,2017-11-01,2018-01-31,102.79,84.62,201711-201802,
2323,2017-11-01,2018-01-31,3.67,4.0,201711-201802,
2324,2017-11-01,2018-01-31,14.15,13.9,201711-201802,
2325,2017-11-01,2018-01-31,47.8,50.4,201711-201802,
2327,2017-11-01,2018-01-31,165.54,254.72,201711-201802,
2328,2017-11-01,2018-01-31,19.41,19.11,201711-201802,
2330,2017-11-01,2018-01-31,199.13,209.39,201711-201802,
2331,2017-11-01,2018-01-31,21.27,15.79,201711-201802,
2332,2017-11-01,2018-01-31,10.72,12.38,201711-201802,
2337,2017-11-01,2018-01-31,42.61,35.53,201711-201802,
2340,2017-11-01,2018-01-31,18.19,20.0,201711-201802,
2344,2017-11-01,2018-01-31,21.06,18.94,201711-201802,
2345,2017-11-01,2018-01-31,81.44,97.52,201711-201802,
2347,2017-11-01,2018-01-31,24.53,26.41,201711-201802,
2349,2017-11-01,2018-01-31,12.75,14.25,201711-201802,
2352,2017-11-01,2018-01-31,16.18,15.53,201711-201802,
2353,2017-11-01,2018-01-31,10.62,18.76,201711-201802,
2354,2017-11-01,2018-01-31,73.57,64.59,201711-201802,
2355,2017-11-01,2018-01-31,51.99,44.51,201711-201802,
2356,2017-11-01,2018-01-31,16.19,16.46,201711-201802,
2357,2017-11-01,2018-01-31,152.39,164.7,201711-201802,
2360,2017-11-01,2018-01-31,114.69,133.6,201711-201802,
2362,2017-11-01,2018-01-31,23.18,21.23,201711-201802,
2363,2017-11-01,2018-01-31,9.65,10.74,201711-201802,
2367,2017-11-01,2018-01-31,13.71,20.37,201711-201802,
2368,2017-11-01,2018-01-31,10.72,9.99,201711-201802,
2371,2017-11-01,2018-01-31,15.02,24.84,201711-201802,
2373,2017-11-01,2018-01-31,57.83,56.1,201711-201802,
2374,2017-11-01,2018-01-31,16.51,17.92,201711-201802,
2376,2017-11-01,2018-01-31,33.35,50.56,201711-201802,
2377,2017-11-01,2018-01-31,52.44,68.53,201711-201802,
2379,2017-11-01,2018-01-31,87.12,86.01,201711-201802,
2382,2017-11-01,2018-01-31,46.91,42.07,201711-201802,
2383,2017-11-01,2018-01-31,93.76,80.08,201711-201802,
2385,2017-11-01,2018-01-31,46.31,46.49,201711-201802,
2388,2017-11-01,2018-01-31,10.35,13.57,201711-201802,
2392,2017-11-01,2018-01-31,34.53,32.52,201711-201802,
2393,2017-11-01,2018-01-31,31.21,30.98,201711-201802,
2395,2017-11-01,2018-01-31,143.91,157.74,201711-201802,
2401,2017-11-01,2018-01-31,14.71,14.79,201711-201802,
2404,2017-11-01,2018-01-31,40.04,44.14,201711-201802,
2408,2017-11-01,2018-01-31,64.91,59.04,201711-201802,
2409,2017-11-01,2018-01-31,9.69,10.82,201711-201802,
2412,2017-11-01,2018-01-31,77.94,82.5,201711-201802,
2439,2017-11-01,2018-01-31,153.11,123.16,201711-201802,
2441,2017-11-01,2018-01-31,37.54,38.56,201711-201802,
2448,2017-11-01,2018-01-31,51.34,49.89,201711-201802,
2449,2017-11-01,2018-01-31,22.35,20.99,201711-201802,
2450,2017-11-01,2018-01-31,33.65,33.19,201711-201802,
2451,2017-11-01,2018-01-31,54.45,53.19,201711-201802,
2454,2017-11-01,2018-01-31,229.51,203.03,201711-201802,
2455,2017-11-01,2018-01-31,54.27,94.88,201711-201802,
2456,2017-11-01,2018-01-31,119.65,113.46,201711-201802,
2457,2017-11-01,2018-01-31,12.64,12.93,201711-201802,
2458,2017-11-01,2018-01-31,41.07,41.03,201711-201802,
2474,2017-11-01,2018-01-31,218.43,222.76,201711-201802,
2475,2017-11-01,2018-01-31,2.83,2.41,201711-201802,
2478,2017-11-01,2018-01-31,22.32,29.39,201711-201802,
2481,2017-11-01,2018-01-31,25.83,32.48,201711-201802,
2485,2017-11-01,2018-01-31,28.82,27.86,201711-201802,
2489,2017-11-01,2018-01-31,14.63,16.47,201711-201802,
2492,2017-11-01,2018-01-31,63.23,74.89,201711-201802,
2495,2017-11-01,2018-01-31,11.66,11.99,201711-201802,
2498,2017-11-01,2018-01-31,68.33,70.21,201711-201802,
2499,2017-11-01,2018-01-31,12.15,11.8,201711-201802,
2501,2017-11-01,2018-01-31,11.84,11.63,201711-201802,
2504,2017-11-01,2018-01-31,6.56,6.99,201711-201802,
2511,2017-11-01,2018-01-31,8.4,9.49,201711-201802,
2514,2017-11-01,2018-01-31,14.45,15.17,201711-201802,
2515,2017-11-01,2018-01-31,5.4,6.09,201711-201802,
2520,2017-11-01,2018-01-31,12.46,14.47,201711-201802,
2534,2017-11-01,2018-01-31,19.84,22.49,201711-201802,
2542,2017-11-01,2018-01-31,19.2,21.72,201711-201802,
2545,2017-11-01,2018-01-31,16.19,16.21,201711-201802,
2547,2017-11-01,2018-01-31,10.48,9.4,201711-201802,
2548,2017-11-01,2018-01-31,37.35,40.12,201711-201802,
2601,2017-11-01,2018-01-31,6.97,7.28,201711-201802,
2603,2017-11-01,2018-01-31,16.08,16.09,201711-201802,
2605,2017-11-01,2018-01-31,17.64,16.27,201711-201802,
2606,2017-11-01,2018-01-31,23.8,25.84,201711-201802,
2607,2017-11-01,2018-01-31,11.22,11.22,201711-201802,
2608,2017-11-01,2018-01-31,26.15,27.32,201711-201802,
2609,2017-11-01,2018-01-31,6.74,6.38,201711-201802,
2610,2017-11-01,2018-01-31,10.69,10.65,201711-201802,
2612,2017-11-01,2018-01-31,20.72,22.04,201711-201802,
2615,2017-11-01,2018-01-31,10.37,10.57,201711-201802,
2617,2017-11-01,2018-01-31,10.87,11.5,201711-201802,
2618,2017-11-01,2018-01-31,11.56,12.03,201711-201802,
2633,2017-11-01,2018-01-31,19.57,19.37,201711-201802,
2634,2017-11-01,2018-01-31,28.53,29.37,201711-201802,
2637,2017-11-01,2018-01-31,16.97,18.26,201711-201802,
2704,2017-11-01,2018-01-31,21.94,21.79,201711-201802,
2707,2017-11-01,2018-01-31,98.48,100.76,201711-201802,
2723,2017-11-01,2018-01-31,243.47,300.34,201711-201802,
2727,2017-11-01,2018-01-31,108.38,93.54,201711-201802,
2801,2017-11-01,2018-01-31,11.39,11.95,201711-201802,
2809,2017-11-01,2018-01-31,24.32,30.63,201711-201802,
2812,2017-11-01,2018-01-31,5.89,6.17,201711-201802,
2820,2017-11-01,2018-01-31,10.81,11.06,201711-201802,
2823,2017-11-01,2018-01-31,22.5,23.64,201711-201802,
2834,2017-11-01,2018-01-31,5.37,5.57,201711-201802,
2838,2017-11-01,2018-01-31,5.91,6.24,201711-201802,
2845,2017-11-01,2018-01-31,6.03,6.22,201711-201802,
2849,2017-11-01,2018-01-31,9.45,9.97,201711-201802,
2855,2017-11-01,2018-01-31,8.76,9.33,201711-201802,
2856,2017-11-01,2018-01-31,8.24,8.77,201711-201802,
2867,2017-11-01,2018-01-31,12.51,12.59,201711-201802,
2880,2017-11-01,2018-01-31,10.88,11.43,201711-201802,
2881,2017-11-01,2018-01-31,28.2,31.74,201711-201802,
2881A,2017-11-01,2018-01-31,47.4,48.15,201711-201802,
2882,2017-11-01,2018-01-31,36.25,39.42,201711-201802,
2882A,2017-11-01,2018-01-31,47.11,47.87,201711-201802,
2883,2017-11-01,2018-01-31,6.88,7.95,201711-201802,
2884,2017-11-01,2018-01-31,11.06,11.51,201711-201802,
2885,2017-11-01,2018-01-31,8.94,9.3,201711-201802,
2886,2017-11-01,2018-01-31,16.96,18.14,201711-201802,
2887,2017-11-01,2018-01-31,8.06,8.94,201711-201802,
2887E,2017-11-01,2018-01-31,38.26,38.77,201711-201802,
2888,2017-11-01,2018-01-31,7.54,8.43,201711-201802,
2889,2017-11-01,2018-01-31,5.89,6.45,201711-201802,
2890,2017-11-01,2018-01-31,6.25,6.78,201711-201802,
2891,2017-11-01,2018-01-31,13.81,15.24,201711-201802,
2892,2017-11-01,2018-01-31,13.74,14.16,201711-201802,
2897,2017-11-01,2018-01-31,7.22,7.36,201711-201802,
2903,2017-11-01,2018-01-31,10.21,10.72,201711-201802,
2905,2017-11-01,2018-01-31,16.71,16.64,201711-201802,
2908,2017-11-01,2018-01-31,15.58,15.65,201711-201802,
2912,2017-11-01,2018-01-31,214.22,227.63,201711-201802,
2913,2017-11-01,2018-01-31,15.25,14.58,201711-201802,
2915,2017-11-01,2018-01-31,38.41,41.51,201711-201802,
2923,2017-11-01,2018-01-31,13.68,15.78,201711-201802,
3005,2017-11-01,2018-01-31,26.39,27.37,201711-201802,
3006,2017-11-01,2018-01-31,37.61,34.27,201711-201802,
3008,2017-11-01,2018-01-31,4615.64,3198.21,201711-201802,
3016,2017-11-01,2018-01-31,29.77,30.85,201711-201802,
3017,2017-11-01,2018-01-31,23.22,25.13,201711-201802,
3019,2017-11-01,2018-01-31,93.85,93.06,201711-201802,
3022,2017-11-01,2018-01-31,52.98,50.85,201711-201802,
3023,2017-11-01,2018-01-31,68.1,65.46,201711-201802,
3026,2017-11-01,2018-01-31,35.12,65.66,201711-201802,
3034,2017-11-01,2018-01-31,68.94,74.08,201711-201802,
3035,2017-11-01,2018-01-31,39.1,68.42,201711-201802,
3036,2017-11-01,2018-01-31,31.22,31.85,201711-201802,
3037,2017-11-01,2018-01-31,14.7,17.91,201711-201802,
3041,2017-11-01,2018-01-31,50.13,47.77,201711-201802,
3042,2017-11-01,2018-01-31,26.03,26.26,201711-201802,
3044,2017-11-01,2018-01-31,77.08,63.56,201711-201802,
3045,2017-11-01,2018-01-31,78.42,82.1,201711-201802,
3049,2017-11-01,2018-01-31,9.35,8.06,201711-201802,
3059,2017-11-01,2018-01-31,24.7,27.41,201711-201802,
3060,2017-11-07,2018-01-31,29.35,23.93,201711-201802,
3062,2017-11-01,2018-01-31,17.36,18.86,201711-201802,
3149,2017-11-01,2018-01-31,34.03,26.07,201711-201802,
3189,2017-11-01,2018-01-31,62.79,41.64,201711-201802,
3231,2017-11-01,2018-01-31,16.1,15.81,201711-201802,
3311,2017-11-01,2018-01-31,27.65,25.74,201711-201802,
3376,2017-11-01,2018-01-31,60.48,60.91,201711-201802,
3383,2017-11-01,2018-01-31,11.33,15.46,201711-201802,
3406,2017-11-01,2018-01-31,284.94,243.93,201711-201802,
3443,2017-11-01,2018-01-31,265.85,317.51,201711-201802,
3481,2017-11-01,2018-01-31,10.87,11.24,201711-201802,
3504,2017-11-01,2018-01-31,64.76,63.67,201711-201802,
3514,2017-11-01,2018-01-31,19.1,17.5,201711-201802,
3515,2017-11-01,2018-01-31,54.88,50.63,201711-201802,
3519,2017-11-01,2018-01-31,19.0,17.5,201711-201802,
3532,2017-11-01,2018-01-31,162.16,205.8,201711-201802,
3533,2017-11-01,2018-01-31,163.52,148.09,201711-201802,
3561,2017-11-01,2018-01-31,15.75,15.15,201711-201802,
3576,2017-11-01,2018-01-31,26.18,24.02,201711-201802,
3622,2017-11-01,2018-01-31,13.86,15.06,201711-201802,
3653,2017-11-01,2018-01-31,60.96,55.58,201711-201802,
3661,2017-11-01,2018-01-31,101.33,110.71,201711-201802,
3665,2017-11-01,2018-01-31,235.75,218.86,201711-201802,
3673,2017-11-01,2018-01-31,89.55,91.31,201711-201802,
3682,2017-11-01,2018-01-31,15.33,15.33,201711-201802,
3698,2017-11-01,2018-01-31,18.34,23.66,201711-201802,
3702,2017-11-01,2018-01-31,30.24,29.04,201711-201802,
3705,2017-11-01,2018-01-31,27.47,28.09,201711-201802,
3706,2017-11-01,2018-01-31,19.01,17.23,201711-201802,
4137,2017-11-01,2018-01-31,76.67,100.59,201711-201802,
4142,2017-11-01,2018-01-31,19.49,18.84,201711-201802,
4164,2017-11-01,2018-01-31,26.88,25.47,201711-201802,
4426,2017-11-01,2018-01-31,43.56,35.61,201711-201802,
4438,2017-11-01,2018-01-31,111.38,99.91,201711-201802,
4532,2017-11-01,2018-01-31,21.49,20.38,201711-201802,
4725,2017-11-01,2018-01-31,40.8,80.94,201711-201802,
4736,2017-11-01,2018-01-31,56.97,62.03,201711-201802,
4766,2017-11-01,2018-01-31,112.77,101.91,201711-201802,
4904,2017-11-01,2018-01-31,51.05,55.19,201711-201802,
4906,2017-11-01,2018-01-31,18.54,21.58,201711-201802,
4915,2017-11-01,2018-01-31,51.44,54.61,201711-201802,
4938,2017-11-01,2018-01-31,48.55,49.04,201711-201802,
4943,2017-11-01,2018-01-31,516.36,432.06,201711-201802,
4958,2017-11-01,2018-01-31,53.21,47.39,201711-201802,
4960,2017-11-01,2018-01-31,13.21,11.77,201711-201802,
4994,2017-11-01,2018-01-31,65.13,67.96,201711-201802,
5007,2017-11-01,2018-01-31,40.2,36.48,201711-201802,
5203,2017-11-01,2018-01-31,53.31,53.64,201711-201802,
5264,2017-11-01,2018-01-31,107.05,99.38,201711-201802,
5269,2017-11-01,2018-01-31,306.95,318.11,201711-201802,
5306,2017-11-01,2018-01-31,93.51,94.93,201711-201802,
5388,2017-11-01,2018-01-31,62.92,60.95,201711-201802,
5434,2017-11-01,2018-01-31,51.24,60.75,201711-201802,
5469,2017-11-01,2018-01-31,14.5,16.01,201711-201802,
5522,2017-11-01,2018-01-31,18.38,18.24,201711-201802,
5531,2017-11-01,2018-01-31,9.8,10.6,201711-201802,
5534,2017-11-01,2018-01-31,45.99,54.79,201711-201802,
5608,2017-11-01,2018-01-31,10.55,11.14,201711-201802,
5871,2017-11-01,2018-01-31,50.85,62.43,201711-201802,
5876,2017-11-01,2018-01-31,25.64,25.34,201711-201802,
5880,2017-11-01,2018-01-31,10.37,11.01,201711-201802,
5907,2017-11-01,2018-01-31,17.71,18.07,201711-201802,
6005,2017-11-01,2018-01-31,5.98,6.81,201711-201802,
6116,2017-11-01,2018-01-31,9.48,8.63,201711-201802,
6120,2017-11-01,2018-01-31,28.04,34.29,201711-201802,
6153,2017-11-01,2018-01-31,33.86,38.32,201711-201802,
6166,2017-11-01,2018-01-31,58.15,53.33,201711-201802,
6176,2017-11-01,2018-01-31,36.95,41.62,201711-201802,
6197,2017-11-01,2018-01-31,22.09,19.61,201711-201802,
6206,2017-11-01,2018-01-31,56.38,57.04,201711-201802,
6213,2017-11-01,2018-01-31,47.69,45.92,201711-201802,
6214,2017-11-01,2018-01-31,37.11,37.74,201711-201802,
6230,2017-11-01,2018-01-31,90.02,89.04,201711-201802,
6239,2017-11-01,2018-01-31,65.42,64.53,201711-201802,
6269,2017-11-01,2018-01-31,81.88,79.72,201711-201802,
6271,2017-11-01,2018-01-31,112.72,103.99,201711-201802,
6278,2017-11-01,2018-01-31,21.1,22.35,201711-201802,
6282,2017-11-01,2018-01-31,17.23,16.97,201711-201802,
6285,2017-11-01,2018-01-31,63.6,63.16,201711-201802,
6409,2017-11-01,2018-01-31,426.03,395.43,201711-201802,
6412,2017-11-01,2018-01-31,46.35,37.88,201711-201802,
6414,2017-11-01,2018-01-31,317.67,344.9,201711-201802,
6415,2017-11-01,2018-01-31,615.08,591.31,201711-201802,
6446,2017-11-01,2018-01-31,136.53,146.66,201711-201802,
6451,2017-11-01,2018-01-31,115.49,131.56,201711-201802,
6452,2017-11-01,2018-01-31,297.45,278.94,201711-201802,
6456,2017-11-01,2018-01-31,216.19,167.55,201711-201802,
6464,2017-11-01,2018-01-31,81.53,83.29,201711-201802,
6505,2017-11-01,2018-01-31,83.09,97.66,201711-201802,
6531,2017-11-01,2018-01-31,62.14,73.56,201711-201802,
6541,2017-11-01,2018-01-31,243.23,246.92,201711-201802,
6605,2017-11-01,2018-01-31,64.1,72.69,201711-201802,
6669,2017-11-14,2018-01-31,102.74,138.41,201711-201802,
8016,2017-11-01,2018-01-31,50.85,49.65,201711-201802,
8046,2017-11-01,2018-01-31,23.18,21.88,201711-201802,
8131,2017-11-01,2018-01-31,22.12,20.68,201711-201802,
8150,2017-11-01,2018-01-31,22.17,19.73,201711-201802,
8163,2017-11-01,2018-01-31,16.5,18.78,201711-201802,
8201,2017-11-01,2018-01-31,13.95,13.2,201711-201802,
8341,2017-11-01,2018-01-31,143.12,162.89,201711-201802,
8422,2017-11-01,2018-01-31,110.17,109.21,201711-201802,
8454,2017-11-01,2018-01-31,97.56,119.01,201711-201802,
8464,2017-11-01,2018-01-31,236.11,228.13,201711-201802,
8926,2017-11-01,2018-01-31,15.53,17.3,201711-201802,
9802,2017-11-01,2018-01-31,51.02,48.71,201711-201802,
9904,2017-11-01,2018-01-31,28.38,29.47,201711-201802,
9907,2017-11-01,2018-01-31,10.4,10.48,201711-201802,
9910,2017-11-01,2018-01-31,85.6,86.55,201711-201802,
9914,2017-11-01,2018-01-31,118.45,116.76,201711-201802,
9917,2017-11-01,2018-01-31,61.86,62.56,201711-201802,
9921,2017-11-01,2018-01-31,127.26,134.24,201711-201802,
9925,2017-11-01,2018-01-31,28.18,28.14,201711-201802,
9930,2017-11-01,2018-01-31,37.23,40.09,201711-201802,
9933,2017-11-01,2018-01-31,32.44,31.57,201711-201802,
9938,2017-11-01,2018-01-31,97.19,79.74,201711-201802,
9939,2017-11-01,2018-01-31,39.04,40.18,201711-201802,
9940,2017-11-01,2018-01-31,20.11,21.73,201711-201802,
9941,2017-11-01,2018-01-31,48.29,48.51,201711-201802,
9945,2017-11-01,2018-01-31,14.52,15.79,201711-201802,
9958,2017-11-01,2018-01-31,13.87,39.05,201711-201802,
1101,2017-12-01,2018-02-27,18.3,20.1,201712-201803,
1102,2017-12-01,2018-02-27,17.93,18.93,201712-201803,
1104,2017-12-01,2018-02-27,14.33,14.05,201712-201803,
1201,2017-12-01,2018-02-27,16.74,19.33,201712-201803,
1210,2017-12-01,2018-02-27,21.1,21.13,201712-201803,
1215,2017-12-01,2018-02-27,37.03,42.18,201712-201803,
1216,2017-12-01,2018-02-27,49.82,53.46,201712-201803,
1227,2017-12-01,2018-02-27,56.22,52.4,201712-201803,
1229,2017-12-01,2018-02-27,14.73,16.97,201712-201803,
1232,2017-12-01,2018-02-27,65.16,65.59,201712-201803,
1234,2017-12-01,2018-02-27,22.17,22.39,201712-201803,
1262,2017-12-01,2018-02-27,49.79,58.32,201712-201803,
1301,2017-12-01,2018-02-27,67.24,74.99,201712-201803,
1303,2017-12-01,2018-02-27,53.38,57.37,201712-201803,
1304,2017-12-01,2018-02-27,11.9,11.79,201712-201803,
1307,2017-12-01,2018-02-27,26.97,26.34,201712-201803,
1308,2017-12-01,2018-02-27,12.76,12.18,201712-201803,
1312,2017-12-01,2018-02-27,22.35,24.08,201712-201803,
1313,2017-12-01,2018-02-27,12.75,13.07,201712-201803,
1314,2017-12-01,2018-02-27,12.97,11.15,201712-201803,
1319,2017-12-01,2018-02-27,42.29,38.88,201712-201803,
1326,2017-12-01,2018-02-27,70.04,80.58,201712-201803,
1337,2017-12-01,2018-02-27,12.62,11.67,201712-201803,
1402,2017-12-01,2018-02-27,18.55,18.91,201712-201803,
1409,2017-12-01,2018-02-27,6.75,6.46,201712-201803,
1434,2017-12-01,2018-02-27,21.63,22.89,201712-201803,
1440,2017-12-01,2018-02-27,11.13,11.17,201712-201803,
1476,2017-12-01,2018-02-27,220.91,256.22,201712-201803,
1477,2017-12-01,2018-02-27,75.29,88.42,201712-201803,
1503,2017-12-01,2018-02-27,35.15,34.81,201712-201803,
1504,2017-12-01,2018-02-27,21.18,19.52,201712-201803,
1507,2017-12-01,2018-02-27,47.18,51.97,201712-201803,
1532,2017-12-01,2018-02-27,19.48,20.73,201712-201803,
1536,2017-12-01,2018-02-27,107.36,107.36,201712-201803,
1589,2017-12-01,2018-02-27,61.54,71.53,201712-201803,
1590,2017-12-01,2018-02-27,447.73,473.39,201712-201803,
1605,2017-12-01,2018-02-27,11.54,12.12,201712-201803,
1702,2017-12-01,2018-02-27,41.55,42.94,201712-201803,
1704,2017-12-01,2018-02-27,39.27,42.2,201712-201803,
1707,2017-12-01,2018-02-27,144.84,158.41,201712-201803,
1710,2017-12-01,2018-02-27,24.67,26.39,201712-201803,
1714,2017-12-01,2018-02-27,8.15,7.26,201712-201803,
1717,2017-12-01,2018-02-27,23.33,22.76,201712-201803,
1718,2017-12-01,2018-02-27,8.32,7.98,201712-201803,
1722,2017-12-01,2018-02-27,28.44,28.78,201712-201803,
1723,2017-12-01,2018-02-27,93.98,113.92,201712-201803,
1736,2017-12-01,2018-02-27,31.13,30.26,201712-201803,
1789,2017-12-01,2018-02-27,31.56,28.95,201712-201803,
1795,2017-12-01,2018-02-27,47.29,40.71,201712-201803,
1802,2017-12-01,2018-02-27,14.77,15.37,201712-201803,
1808,2017-12-01,2018-02-27,9.62,10.35,201712-201803,
1903,2017-12-01,2018-02-27,31.8,35.8,201712-201803,
1904,2017-12-01,2018-02-27,11.4,12.08,201712-201803,
1907,2017-12-01,2018-02-27,9.33,10.41,201712-201803,
1909,2017-12-01,2018-02-27,32.69,28.49,201712-201803,
2002,2017-12-01,2018-02-27,19.07,18.8,201712-201803,
2006,2017-12-01,2018-02-27,22.1,23.49,201712-201803,
2014,2017-12-01,2018-02-27,9.58,11.77,201712-201803,
2015,2017-12-01,2018-02-27,33.45,39.56,201712-201803,
2023,2017-12-01,2018-02-27,9.28,9.45,201712-201803,
2027,2017-12-01,2018-02-27,10.23,13.57,201712-201803,
2032,2017-12-01,2018-02-27,8.38,9.42,201712-201803,
2049,2017-12-01,2018-02-27,256.02,291.37,201712-201803,
2059,2017-12-01,2018-02-27,357.11,370.15,201712-201803,
2101,2017-12-01,2018-02-27,24.3,24.3,201712-201803,
2103,2017-12-01,2018-02-27,28.18,25.31,201712-201803,
2104,2017-12-01,2018-02-27,30.01,35.31,201712-201803,
2105,2017-12-01,2018-02-27,38.31,37.78,201712-201803,
2106,2017-12-01,2018-02-27,27.5,26.2,201712-201803,
2107,2017-12-01,2018-02-27,10.48,11.06,201712-201803,
2108,2017-12-01,2018-02-27,14.89,14.76,201712-201803,
2201,2017-12-01,2018-02-27,32.31,31.5,201712-201803,
2204,2017-12-01,2018-02-27,35.6,35.54,201712-201803,
2206,2017-12-01,2018-02-27,16.71,16.51,201712-201803,
2207,2017-12-01,2018-02-27,290.56,271.38,201712-201803,
