Stock_id,Start_Date,End_Date,Start_Price,End_Price,Return,combination,rank
1722,2017-05-02,2017-10-31,41.2,39.4,-0.04368932038834961,2017-05-02_2017-10-31,151
2727,2017-05-02,2017-10-31,162.0,151.5,-0.06481481481481481,2017-05-02_2017-10-31,161
2392,2017-05-02,2017-10-31,43.2,49.05,0.13541666666666652,2017-05-02_2017-10-31,59
2049,2017-05-02,2017-10-31,196.0,302.0,0.5408163265306123,2017-05-02_2017-10-31,13
1440,2017-05-02,2017-10-31,13.9,13.55,-0.02517985611510789,2017-05-02_2017-10-31,141
9945,2017-05-02,2017-10-31,36.7,30.95,-0.15667574931880118,2017-05-02_2017-10-31,184
2227,2017-05-02,2017-10-31,238.0,242.0,0.01680672268907563,2017-05-02_2017-10-31,103
6452,2017-05-02,2017-10-31,478.0,466.5,-0.02405857740585774,2017-05-02_2017-10-31,140
6456,2017-05-02,2017-10-31,185.0,276.5,0.4945945945945946,2017-05-02_2017-10-31,14
2207,2017-05-02,2017-10-31,350.0,350.0,0.0,2017-05-02_2017-10-31,119
6505,2017-05-02,2017-10-31,107.5,105.5,-0.018604651162790697,2017-05-02_2017-10-31,136
8454,2017-05-02,2017-10-31,217.0,223.0,0.027649769585253458,2017-05-02_2017-10-31,96
2204,2017-05-02,2017-10-31,27.4,27.0,-0.01459854014598535,2017-05-02_2017-10-31,132
8464,2017-05-02,2017-10-31,323.5,314.0,-0.02936630602782071,2017-05-02_2017-10-31,143
9904,2017-05-02,2017-10-31,41.75,38.0,-0.08982035928143713,2017-05-02_2017-10-31,174
2201,2017-05-02,2017-10-31,27.0,25.2,-0.0666666666666667,2017-05-02_2017-10-31,162
9910,2017-05-02,2017-10-31,118.0,136.0,0.15254237288135594,2017-05-02_2017-10-31,54
9914,2017-05-02,2017-10-31,162.5,140.5,-0.13538461538461538,2017-05-02_2017-10-31,181
2106,2017-05-02,2017-10-31,48.8,40.0,-0.18032786885245897,2017-05-02_2017-10-31,189
9917,2017-05-02,2017-10-31,88.6,88.8,0.0022573363431151565,2017-05-02_2017-10-31,116
2105,2017-05-02,2017-10-31,62.7,59.5,-0.051036682615630026,2017-05-02_2017-10-31,156
9921,2017-05-02,2017-10-31,182.5,155.0,-0.1506849315068493,2017-05-02_2017-10-31,183
9933,2017-05-02,2017-10-31,52.0,46.75,-0.10096153846153846,2017-05-02_2017-10-31,176
2103,2017-05-02,2017-10-31,34.25,34.55,0.008759124087591158,2017-05-02_2017-10-31,110
9938,2017-05-02,2017-10-31,102.5,124.5,0.2146341463414634,2017-05-02_2017-10-31,38
9941,2017-05-02,2017-10-31,88.3,108.0,0.22310305775764444,2017-05-02_2017-10-31,36
2059,2017-05-02,2017-10-31,461.0,403.5,-0.12472885032537961,2017-05-02_2017-10-31,178
2855,2017-05-02,2017-10-31,13.6,14.35,0.05514705882352941,2017-05-02_2017-10-31,82
1717,2017-05-02,2017-10-31,32.85,30.45,-0.07305936073059367,2017-05-02_2017-10-31,167
2903,2017-05-02,2017-10-31,15.95,14.85,-0.0689655172413793,2017-05-02_2017-10-31,165
3037,2017-05-02,2017-10-31,18.45,17.2,-0.06775067750677508,2017-05-02_2017-10-31,163
1229,2017-05-02,2017-10-31,27.35,32.0,0.17001828153564894,2017-05-02_2017-10-31,44
1326,2017-05-02,2017-10-31,93.3,91.6,-0.01822079314040732,2017-05-02_2017-10-31,135
2441,2017-05-02,2017-10-31,42.4,55.7,0.313679245283019,2017-05-02_2017-10-31,26
3026,2017-05-02,2017-10-31,41.0,56.2,0.3707317073170732,2017-05-02_2017-10-31,22
1319,2017-05-02,2017-10-31,51.5,62.9,0.22135922330097085,2017-05-02_2017-10-31,37
2027,2017-05-02,2017-10-31,16.75,19.1,0.14029850746268666,2017-05-02_2017-10-31,57
1314,2017-05-02,2017-10-31,11.35,13.45,0.18502202643171803,2017-05-02_2017-10-31,42
2104,2017-05-02,2017-10-31,30.25,42.0,0.3884297520661157,2017-05-02_2017-10-31,20
1210,2017-05-02,2017-10-31,29.2,34.3,0.17465753424657526,2017-05-02_2017-10-31,43
1303,2017-05-02,2017-10-31,72.8,74.4,0.021978021978022098,2017-05-02_2017-10-31,98
2456,2017-05-02,2017-10-31,79.3,103.0,0.2988650693568727,2017-05-02_2017-10-31,29
5269,2017-05-02,2017-10-31,306.0,337.0,0.10130718954248366,2017-05-02_2017-10-31,72
1301,2017-05-02,2017-10-31,91.4,91.9,0.005470459518599562,2017-05-02_2017-10-31,112
8341,2017-05-02,2017-10-31,149.0,191.0,0.28187919463087246,2017-05-02_2017-10-31,31
5876,2017-05-02,2017-10-31,30.02,33.92,0.12991339107261832,2017-05-02_2017-10-31,62
1227,2017-05-02,2017-10-31,74.4,74.7,0.004032258064516091,2017-05-02_2017-10-31,115
2889,2017-05-02,2017-10-31,9.28,9.15,-0.014008620689655067,2017-05-02_2017-10-31,131
3005,2017-05-02,2017-10-31,39.25,42.1,0.0726114649681529,2017-05-02_2017-10-31,78
1216,2017-05-02,2017-10-31,56.1,63.0,0.12299465240641709,2017-05-02_2017-10-31,63
3023,2017-05-02,2017-10-31,74.0,86.3,0.16621621621621618,2017-05-02_2017-10-31,45
5534,2017-05-02,2017-10-31,70.2,73.7,0.04985754985754986,2017-05-02_2017-10-31,84
2023,2017-05-02,2017-10-31,12.6,11.5,-0.08730158730158727,2017-05-02_2017-10-31,173
6415,2017-05-02,2017-10-31,560.0,651.0,0.1625,2017-05-02_2017-10-31,47
1402,2017-05-02,2017-10-31,25.3,25.85,0.021739130434782636,2017-05-02_2017-10-31,100
1262,2017-05-02,2017-10-31,143.5,71.6,-0.5010452961672475,2017-05-02_2017-10-31,196
1704,2017-05-02,2017-10-31,43.05,41.2,-0.04297328687572577,2017-05-02_2017-10-31,150
3576,2017-05-02,2017-10-31,13.8,15.3,0.10869565217391304,2017-05-02_2017-10-31,69
1605,2017-05-02,2017-10-31,13.6,15.4,0.13235294117647065,2017-05-02_2017-10-31,60
6005,2017-05-02,2017-10-31,10.0,10.45,0.04499999999999993,2017-05-02_2017-10-31,87
1590,2017-05-02,2017-10-31,346.0,488.5,0.41184971098265893,2017-05-02_2017-10-31,18
8046,2017-05-02,2017-10-31,26.35,27.3,0.03605313092979124,2017-05-02_2017-10-31,90
8150,2017-05-02,2017-10-31,26.4,30.05,0.13825757575757586,2017-05-02_2017-10-31,58
1536,2017-05-02,2017-10-31,137.5,140.5,0.02181818181818182,2017-05-02_2017-10-31,99
9907,2017-05-02,2017-10-31,14.65,13.65,-0.06825938566552901,2017-05-02_2017-10-31,164
9940,2017-05-02,2017-10-31,34.9,35.05,0.0042979942693409335,2017-05-02_2017-10-31,113
1504,2017-05-02,2017-10-31,30.6,28.15,-0.08006535947712427,2017-05-02_2017-10-31,170
1702,2017-05-02,2017-10-31,61.0,60.9,-0.0016393442622951052,2017-05-02_2017-10-31,125
1477,2017-05-02,2017-10-31,131.5,139.5,0.060836501901140684,2017-05-02_2017-10-31,80
1589,2017-05-02,2017-10-31,91.1,69.6,-0.23600439077936336,2017-05-02_2017-10-31,194
1707,2017-05-02,2017-10-31,194.0,173.5,-0.1056701030927835,2017-05-02_2017-10-31,177
1476,2017-05-02,2017-10-31,330.5,360.5,0.0907715582450832,2017-05-02_2017-10-31,73
2849,2017-05-02,2017-10-31,13.3,12.65,-0.048872180451127845,2017-05-02_2017-10-31,155
4137,2017-05-02,2017-10-31,143.0,109.0,-0.23776223776223776,2017-05-02_2017-10-31,195
1434,2017-05-02,2017-10-31,31.55,30.95,-0.019017432646592756,2017-05-02_2017-10-31,137
2355,2017-05-02,2017-10-31,61.0,62.9,0.031147540983606534,2017-05-02_2017-10-31,93
6414,2017-05-02,2017-10-31,328.0,428.5,0.30640243902439024,2017-05-02_2017-10-31,27
2231,2017-05-02,2017-10-31,323.0,297.5,-0.07894736842105263,2017-05-02_2017-10-31,169
6409,2017-05-02,2017-10-31,426.0,568.0,0.3333333333333333,2017-05-02_2017-10-31,23
2834,2017-05-02,2017-10-31,8.33,8.33,0.0,2017-05-02_2017-10-31,119
2382,2017-05-02,2017-10-31,62.8,71.0,0.13057324840764337,2017-05-02_2017-10-31,61
2845,2017-05-02,2017-10-31,9.53,9.36,-0.01783840503672612,2017-05-02_2017-10-31,134
2867,2017-05-02,2017-10-31,15.35,15.9,0.03583061889250819,2017-05-02_2017-10-31,91
2379,2017-05-02,2017-10-31,102.5,113.5,0.1073170731707317,2017-05-02_2017-10-31,71
2880,2017-05-02,2017-10-31,17.2,16.5,-0.04069767441860461,2017-05-02_2017-10-31,148
2881,2017-05-02,2017-10-31,47.55,48.05,0.010515247108307046,2017-05-02_2017-10-31,109
2377,2017-05-02,2017-10-31,63.3,73.5,0.1611374407582939,2017-05-02_2017-10-31,48
2882,2017-05-02,2017-10-31,49.0,49.8,0.01632653061224484,2017-05-02_2017-10-31,104
2883,2017-05-02,2017-10-31,8.34,9.24,0.10791366906474825,2017-05-02_2017-10-31,70
2376,2017-05-02,2017-10-31,40.3,46.7,0.15880893300248153,2017-05-02_2017-10-31,51
2884,2017-05-02,2017-10-31,18.4,18.35,-0.0027173913043476716,2017-05-02_2017-10-31,126
2885,2017-05-02,2017-10-31,13.0,13.4,0.030769230769230795,2017-05-02_2017-10-31,95
2371,2017-05-02,2017-10-31,11.05,13.9,0.25791855203619907,2017-05-02_2017-10-31,33
2886,2017-05-02,2017-10-31,24.45,23.7,-0.03067484662576687,2017-05-02_2017-10-31,145
2887,2017-05-02,2017-10-31,12.6,13.2,0.047619047619047596,2017-05-02_2017-10-31,86
2360,2017-05-02,2017-10-31,92.1,147.0,0.5960912052117265,2017-05-02_2017-10-31,10
2888,2017-05-02,2017-10-31,8.05,9.65,0.1987577639751552,2017-05-02_2017-10-31,40
2357,2017-05-02,2017-10-31,302.0,261.0,-0.1357615894039735,2017-05-02_2017-10-31,182
2890,2017-05-02,2017-10-31,9.28,9.25,-0.0032327586206895866,2017-05-02_2017-10-31,127
2891,2017-05-02,2017-10-31,18.9,19.3,0.021164021164021277,2017-05-02_2017-10-31,102
2823,2017-05-02,2017-10-31,29.2,28.5,-0.023972602739726005,2017-05-02_2017-10-31,139
2356,2017-05-02,2017-10-31,22.55,23.4,0.03769401330376931,2017-05-02_2017-10-31,88
2383,2017-05-02,2017-10-31,117.5,120.0,0.02127659574468085,2017-05-02_2017-10-31,101
2385,2017-05-02,2017-10-31,80.3,75.5,-0.059775840597758374,2017-05-02_2017-10-31,159
2454,2017-05-02,2017-10-31,221.5,342.5,0.54627539503386,2017-05-02_2017-10-31,12
2449,2017-05-02,2017-10-31,28.75,31.95,0.11130434782608693,2017-05-02_2017-10-31,68
2474,2017-05-02,2017-10-31,308.5,320.0,0.03727714748784441,2017-05-02_2017-10-31,89
2448,2017-05-02,2017-10-31,29.9,48.8,0.6321070234113713,2017-05-02_2017-10-31,7
2492,2017-05-02,2017-10-31,56.5,77.8,0.37699115044247783,2017-05-02_2017-10-31,21
2498,2017-05-02,2017-10-31,70.9,67.6,-0.04654442877291976,2017-05-02_2017-10-31,152
2439,2017-05-02,2017-10-31,186.0,230.0,0.23655913978494625,2017-05-02_2017-10-31,35
2542,2017-05-02,2017-10-31,51.0,40.3,-0.2098039215686275,2017-05-02_2017-10-31,193
2603,2017-05-02,2017-10-31,13.85,18.05,0.3032490974729243,2017-05-02_2017-10-31,28
2412,2017-05-02,2017-10-31,103.0,103.0,0.0,2017-05-02_2017-10-31,119
2606,2017-05-02,2017-10-31,30.85,35.8,0.16045380875202578,2017-05-02_2017-10-31,49
2610,2017-05-02,2017-10-31,9.33,12.3,0.31832797427652737,2017-05-02_2017-10-31,25
2409,2017-05-02,2017-10-31,12.7,12.35,-0.027559055118110208,2017-05-02_2017-10-31,142
2615,2017-05-02,2017-10-31,16.9,18.25,0.07988165680473382,2017-05-02_2017-10-31,75
2618,2017-05-02,2017-10-31,14.85,14.85,0.0,2017-05-02_2017-10-31,119
2408,2017-05-02,2017-10-31,49.35,81.8,0.657548125633232,2017-05-02_2017-10-31,6
2633,2017-05-02,2017-10-31,23.75,24.1,0.014736842105263218,2017-05-02_2017-10-31,106
2723,2017-05-02,2017-10-31,300.0,346.0,0.15333333333333332,2017-05-02_2017-10-31,53
2395,2017-05-02,2017-10-31,244.5,206.0,-0.1574642126789366,2017-05-02_2017-10-31,185
2801,2017-05-02,2017-10-31,17.6,16.35,-0.07102272727272727,2017-05-02_2017-10-31,166
2809,2017-05-02,2017-10-31,29.4,32.95,0.12074829931972804,2017-05-02_2017-10-31,64
2812,2017-05-02,2017-10-31,9.83,9.66,-0.017293997965411995,2017-05-02_2017-10-31,133
1102,2017-05-02,2017-10-31,29.8,26.9,-0.0973154362416108,2017-05-02_2017-10-31,175
2892,2017-05-02,2017-10-31,19.0,19.45,0.023684210526315752,2017-05-02_2017-10-31,97
2354,2017-05-02,2017-10-31,91.7,96.1,0.047982551799345595,2017-05-02_2017-10-31,85
2325,2017-05-02,2017-10-31,49.25,47.8,-0.02944162436548229,2017-05-02_2017-10-31,144
4915,2017-05-02,2017-10-31,53.6,78.2,0.458955223880597,2017-05-02_2017-10-31,16
2324,2017-05-02,2017-10-31,20.5,22.2,0.08292682926829265,2017-05-02_2017-10-31,74
4938,2017-05-02,2017-10-31,90.0,78.0,-0.13333333333333333,2017-05-02_2017-10-31,180
4943,2017-05-02,2017-10-31,128.5,363.0,1.8249027237354085,2017-05-02_2017-10-31,3
2317,2017-05-02,2017-10-31,100.0,112.0,0.12,2017-05-02_2017-10-31,65
4958,2017-05-02,2017-10-31,70.7,75.6,0.06930693069306919,2017-05-02_2017-10-31,79
5264,2017-05-02,2017-10-31,89.7,113.0,0.25975473801560756,2017-05-02_2017-10-31,32
2313,2017-05-02,2017-10-31,22.7,35.45,0.5616740088105728,2017-05-02_2017-10-31,11
5522,2017-05-02,2017-10-31,40.8,32.95,-0.1924019607843136,2017-05-02_2017-10-31,192
5871,2017-05-02,2017-10-31,77.7,77.8,0.0012870012870012139,2017-05-02_2017-10-31,118
2311,2017-05-02,2017-10-31,37.55,36.35,-0.03195739014647126,2017-05-02_2017-10-31,146
5880,2017-05-02,2017-10-31,15.45,16.3,0.05501618122977356,2017-05-02_2017-10-31,83
6116,2017-05-02,2017-10-31,8.1,11.7,0.4444444444444444,2017-05-02_2017-10-31,17
2308,2017-05-02,2017-10-31,174.0,145.0,-0.16666666666666666,2017-05-02_2017-10-31,186
6176,2017-05-02,2017-10-31,63.2,67.0,0.060126582278480965,2017-05-02_2017-10-31,81
6239,2017-05-02,2017-10-31,93.9,94.3,0.004259850905218227,2017-05-02_2017-10-31,114
2303,2017-05-02,2017-10-31,12.05,15.5,0.28630705394190864,2017-05-02_2017-10-31,30
6269,2017-05-02,2017-10-31,115.5,115.5,0.0,2017-05-02_2017-10-31,119
2301,2017-05-02,2017-10-31,52.1,42.55,-0.18330134357005765,2017-05-02_2017-10-31,190
6285,2017-05-02,2017-10-31,86.6,86.5,-0.0011547344110853848,2017-05-02_2017-10-31,124
4904,2017-05-02,2017-10-31,75.0,70.8,-0.056000000000000036,2017-05-02_2017-10-31,158
2912,2017-05-02,2017-10-31,262.0,271.0,0.03435114503816794,2017-05-02_2017-10-31,92
3706,2017-05-02,2017-10-31,32.45,37.5,0.15562403697996907,2017-05-02_2017-10-31,52
3702,2017-05-02,2017-10-31,38.4,41.3,0.0755208333333333,2017-05-02_2017-10-31,77
2915,2017-05-02,2017-10-31,48.55,48.3,-0.005149330587023687,2017-05-02_2017-10-31,130
3008,2017-05-02,2017-10-31,5000.0,5715.0,0.143,2017-05-02_2017-10-31,56
2353,2017-05-02,2017-10-31,14.5,15.6,0.07586206896551721,2017-05-02_2017-10-31,76
3019,2017-05-02,2017-10-31,56.3,123.0,1.1847246891651866,2017-05-02_2017-10-31,5
3034,2017-05-02,2017-10-31,117.0,111.5,-0.04700854700854701,2017-05-02_2017-10-31,153
2352,2017-05-02,2017-10-31,19.15,22.0,0.1488250652741515,2017-05-02_2017-10-31,55
3044,2017-05-02,2017-10-31,83.6,111.0,0.3277511961722489,2017-05-02_2017-10-31,24
3045,2017-05-02,2017-10-31,111.5,107.5,-0.03587443946188341,2017-05-02_2017-10-31,147
2347,2017-05-02,2017-10-31,32.95,38.2,0.15933232169954475,2017-05-02_2017-10-31,50
3189,2017-05-02,2017-10-31,76.3,76.0,-0.003931847968545179,2017-05-02_2017-10-31,128
3231,2017-05-02,2017-10-31,28.8,25.15,-0.1267361111111112,2017-05-02_2017-10-31,179
2345,2017-05-02,2017-10-31,65.2,97.2,0.49079754601226994,2017-05-02_2017-10-31,15
3406,2017-05-02,2017-10-31,358.5,339.5,-0.05299860529986053,2017-05-02_2017-10-31,157
2344,2017-05-02,2017-10-31,16.3,26.1,0.6012269938650306,2017-05-02_2017-10-31,9
3443,2017-05-02,2017-10-31,101.5,300.0,1.9556650246305418,2017-05-02_2017-10-31,2
3481,2017-05-02,2017-10-31,14.35,13.2,-0.08013937282229967,2017-05-02_2017-10-31,171
2337,2017-05-02,2017-10-31,13.35,55.0,3.1198501872659175,2017-05-02_2017-10-31,1
3532,2017-05-02,2017-10-31,90.3,108.0,0.19601328903654489,2017-05-02_2017-10-31,41
3673,2017-05-02,2017-10-31,108.5,99.5,-0.08294930875576037,2017-05-02_2017-10-31,172
2330,2017-05-02,2017-10-31,196.5,243.0,0.2366412213740458,2017-05-02_2017-10-31,34
3682,2017-05-02,2017-10-31,9.68,9.98,0.030991735537190156,2017-05-02_2017-10-31,94
2327,2017-05-02,2017-10-31,105.5,239.5,1.2701421800947867,2017-05-02_2017-10-31,4
6213,2017-05-02,2017-10-31,45.35,63.1,0.3914002205071665,2017-05-02_2017-10-31,19
2451,2017-05-02,2017-10-31,104.0,85.6,-0.176923076923077,2017-05-02_2017-10-31,188
1101,2017-06-01,2017-11-30,34.35,33.55,-0.023289665211062714,2017-06-01_2017-11-30,128
1710,2017-06-01,2017-11-30,23.7,31.25,0.3185654008438819,2017-06-01_2017-11-30,26
2015,2017-06-01,2017-11-30,51.0,52.4,0.027450980392156835,2017-06-01_2017-11-30,93
1907,2017-06-01,2017-11-30,10.0,12.7,0.2699999999999999,2017-06-01_2017-11-30,31
2006,2017-06-01,2017-11-30,24.0,23.95,-0.002083333333333363,2017-06-01_2017-11-30,116
2002,2017-06-01,2017-11-30,24.4,24.5,0.004098360655737763,2017-06-01_2017-11-30,111
2101,2017-06-01,2017-11-30,28.0,27.1,-0.03214285714285709,2017-06-01_2017-11-30,136
2206,2017-06-01,2017-11-30,22.45,21.5,-0.042316258351893066,2017-06-01_2017-11-30,143
1909,2017-06-01,2017-11-30,29.05,41.0,0.4113597246127366,2017-06-01_2017-11-30,23
2362,2017-06-01,2017-11-30,27.95,28.6,0.023255813953488448,2017-06-01_2017-11-30,95
1507,2017-06-01,2017-11-30,51.2,51.7,0.009765625,2017-06-01_2017-11-30,103
1802,2017-06-01,2017-11-30,13.85,16.8,0.21299638989169684,2017-06-01_2017-11-30,36
2393,2017-06-01,2017-11-30,48.75,45.85,-0.05948717948717946,2017-06-01_2017-11-30,155
1789,2017-06-01,2017-11-30,41.0,35.4,-0.13658536585365857,2017-06-01_2017-11-30,180
2501,2017-06-01,2017-11-30,19.2,16.9,-0.11979166666666671,2017-06-01_2017-11-30,178
2511,2017-06-01,2017-11-30,11.95,11.7,-0.020920502092050212,2017-06-01_2017-11-30,126
1723,2017-06-01,2017-11-30,120.5,126.5,0.04979253112033195,2017-06-01_2017-11-30,83
2609,2017-06-01,2017-11-30,13.1,12.0,-0.08396946564885494,2017-06-01_2017-11-30,162
2707,2017-06-01,2017-11-30,158.0,152.0,-0.0379746835443038,2017-06-01_2017-11-30,138
1722,2017-06-01,2017-11-30,40.6,38.3,-0.056650246305418824,2017-06-01_2017-11-30,153
2727,2017-06-01,2017-11-30,211.0,131.0,-0.3791469194312796,2017-06-01_2017-11-30,197
2392,2017-06-01,2017-11-30,43.2,50.0,0.15740740740740733,2017-06-01_2017-11-30,42
2049,2017-06-01,2017-11-30,203.0,330.5,0.6280788177339901,2017-06-01_2017-11-30,12
1440,2017-06-01,2017-11-30,13.75,13.35,-0.029090909090909115,2017-06-01_2017-11-30,133
9945,2017-06-01,2017-11-30,34.25,31.2,-0.08905109489051097,2017-06-01_2017-11-30,165
2227,2017-06-01,2017-11-30,318.5,253.0,-0.20565149136577707,2017-06-01_2017-11-30,191
6452,2017-06-01,2017-11-30,468.0,456.0,-0.02564102564102564,2017-06-01_2017-11-30,131
6456,2017-06-01,2017-11-30,225.0,236.5,0.051111111111111114,2017-06-01_2017-11-30,82
2207,2017-06-01,2017-11-30,391.5,347.0,-0.1136653895274585,2017-06-01_2017-11-30,175
6505,2017-06-01,2017-11-30,105.5,106.0,0.004739336492890996,2017-06-01_2017-11-30,108
8454,2017-06-01,2017-11-30,228.0,207.0,-0.09210526315789473,2017-06-01_2017-11-30,168
2204,2017-06-01,2017-11-30,28.35,26.9,-0.05114638447971791,2017-06-01_2017-11-30,149
8464,2017-06-01,2017-11-30,310.0,275.0,-0.11290322580645161,2017-06-01_2017-11-30,174
9904,2017-06-01,2017-11-30,41.75,36.0,-0.1377245508982036,2017-06-01_2017-11-30,181
2201,2017-06-01,2017-11-30,27.1,23.9,-0.11808118081180821,2017-06-01_2017-11-30,177
9910,2017-06-01,2017-11-30,117.5,125.5,0.06808510638297872,2017-06-01_2017-11-30,73
9914,2017-06-01,2017-11-30,160.5,124.0,-0.22741433021806853,2017-06-01_2017-11-30,192
2106,2017-06-01,2017-11-30,46.55,38.25,-0.17830290010741134,2017-06-01_2017-11-30,186
9917,2017-06-01,2017-11-30,89.0,91.2,0.024719101123595537,2017-06-01_2017-11-30,94
2105,2017-06-01,2017-11-30,61.0,51.4,-0.15737704918032788,2017-06-01_2017-11-30,184
9921,2017-06-01,2017-11-30,175.5,150.0,-0.1452991452991453,2017-06-01_2017-11-30,183
9933,2017-06-01,2017-11-30,49.4,44.0,-0.10931174089068824,2017-06-01_2017-11-30,173
2103,2017-06-01,2017-11-30,34.0,37.0,0.08823529411764706,2017-06-01_2017-11-30,66
9938,2017-06-01,2017-11-30,100.5,114.5,0.13930348258706468,2017-06-01_2017-11-30,49
9941,2017-06-01,2017-11-30,110.0,114.0,0.03636363636363636,2017-06-01_2017-11-30,91
2059,2017-06-01,2017-11-30,440.5,410.0,-0.06923950056753689,2017-06-01_2017-11-30,159
2855,2017-06-01,2017-11-30,13.35,14.75,0.10486891385767794,2017-06-01_2017-11-30,60
1717,2017-06-01,2017-11-30,32.7,31.25,-0.04434250764526002,2017-06-01_2017-11-30,146
2903,2017-06-01,2017-11-30,15.6,14.8,-0.05128205128205122,2017-06-01_2017-11-30,150
3037,2017-06-01,2017-11-30,17.1,15.6,-0.08771929824561413,2017-06-01_2017-11-30,164
1229,2017-06-01,2017-11-30,27.7,32.9,0.18772563176895304,2017-06-01_2017-11-30,38
1326,2017-06-01,2017-11-30,90.6,91.0,0.004415011037527657,2017-06-01_2017-11-30,109
2441,2017-06-01,2017-11-30,45.4,51.9,0.14317180616740088,2017-06-01_2017-11-30,48
3026,2017-06-01,2017-11-30,40.2,91.5,1.2761194029850744,2017-06-01_2017-11-30,5
1319,2017-06-01,2017-11-30,56.4,58.5,0.037234042553191515,2017-06-01_2017-11-30,90
2027,2017-06-01,2017-11-30,16.7,19.1,0.14371257485029953,2017-06-01_2017-11-30,46
1314,2017-06-01,2017-11-30,11.35,16.0,0.40969162995594716,2017-06-01_2017-11-30,24
2104,2017-06-01,2017-11-30,30.15,42.8,0.41956882255389716,2017-06-01_2017-11-30,22
1210,2017-06-01,2017-11-30,31.7,33.6,0.05993690851735023,2017-06-01_2017-11-30,76
1303,2017-06-01,2017-11-30,71.5,75.6,0.05734265734265726,2017-06-01_2017-11-30,79
2456,2017-06-01,2017-11-30,88.9,104.0,0.16985376827896506,2017-06-01_2017-11-30,41
5269,2017-06-01,2017-11-30,314.5,353.0,0.12241653418124006,2017-06-01_2017-11-30,57
1301,2017-06-01,2017-11-30,89.4,90.6,0.01342281879194618,2017-06-01_2017-11-30,99
8341,2017-06-01,2017-11-30,165.0,253.0,0.5333333333333333,2017-06-01_2017-11-30,15
5876,2017-06-01,2017-11-30,30.01,34.03,0.1339553482172609,2017-06-01_2017-11-30,52
1227,2017-06-01,2017-11-30,79.6,75.1,-0.056532663316582916,2017-06-01_2017-11-30,152
2889,2017-06-01,2017-11-30,9.22,9.26,0.004338394793926155,2017-06-01_2017-11-30,110
3005,2017-06-01,2017-11-30,39.75,40.5,0.018867924528301886,2017-06-01_2017-11-30,96
1216,2017-06-01,2017-11-30,59.6,63.7,0.06879194630872486,2017-06-01_2017-11-30,72
3023,2017-06-01,2017-11-30,70.8,85.8,0.21186440677966104,2017-06-01_2017-11-30,37
5534,2017-06-01,2017-11-30,69.3,75.3,0.08658008658008659,2017-06-01_2017-11-30,68
2023,2017-06-01,2017-11-30,12.55,11.45,-0.08764940239043835,2017-06-01_2017-11-30,163
6415,2017-06-01,2017-11-30,580.0,636.0,0.09655172413793103,2017-06-01_2017-11-30,61
1402,2017-06-01,2017-11-30,24.3,25.55,0.051440329218107,2017-06-01_2017-11-30,81
1262,2017-06-01,2017-11-30,134.0,52.6,-0.6074626865671642,2017-06-01_2017-11-30,198
1704,2017-06-01,2017-11-30,41.2,41.75,0.013349514563106726,2017-06-01_2017-11-30,100
3060,2017-06-01,2017-11-30,29.35,28.7,-0.02214650766609888,2017-06-01_2017-11-30,127
3576,2017-06-01,2017-11-30,13.45,14.4,0.07063197026022314,2017-06-01_2017-11-30,71
1605,2017-06-01,2017-11-30,12.7,16.7,0.31496062992125984,2017-06-01_2017-11-30,27
6005,2017-06-01,2017-11-30,9.9,11.4,0.15151515151515152,2017-06-01_2017-11-30,44
1590,2017-06-01,2017-11-30,334.0,511.0,0.5299401197604791,2017-06-01_2017-11-30,16
8046,2017-06-01,2017-11-30,25.15,25.35,0.007952286282306277,2017-06-01_2017-11-30,106
8150,2017-06-01,2017-11-30,31.35,27.3,-0.1291866028708134,2017-06-01_2017-11-30,179
1536,2017-06-01,2017-11-30,148.0,132.5,-0.10472972972972973,2017-06-01_2017-11-30,172
9907,2017-06-01,2017-11-30,14.45,13.45,-0.06920415224913495,2017-06-01_2017-11-30,158
9940,2017-06-01,2017-11-30,34.1,38.7,0.13489736070381236,2017-06-01_2017-11-30,50
1504,2017-06-01,2017-11-30,29.45,29.4,-0.0016977928692699733,2017-06-01_2017-11-30,115
1702,2017-06-01,2017-11-30,62.9,60.3,-0.04133545310015901,2017-06-01_2017-11-30,141
1477,2017-06-01,2017-11-30,136.5,120.5,-0.11721611721611722,2017-06-01_2017-11-30,176
1589,2017-06-01,2017-11-30,88.5,67.7,-0.2350282485875706,2017-06-01_2017-11-30,193
1707,2017-06-01,2017-11-30,188.5,195.0,0.034482758620689655,2017-06-01_2017-11-30,92
1476,2017-06-01,2017-11-30,313.5,268.5,-0.14354066985645933,2017-06-01_2017-11-30,182
2849,2017-06-01,2017-11-30,13.2,13.35,0.011363636363636392,2017-06-01_2017-11-30,102
4137,2017-06-01,2017-11-30,135.0,143.0,0.05925925925925926,2017-06-01_2017-11-30,77
1434,2017-06-01,2017-11-30,31.0,30.05,-0.03064516129032256,2017-06-01_2017-11-30,135
2355,2017-06-01,2017-11-30,58.0,61.7,0.0637931034482759,2017-06-01_2017-11-30,75
6414,2017-06-01,2017-11-30,380.5,488.0,0.28252299605781866,2017-06-01_2017-11-30,28
2231,2017-06-01,2017-11-30,341.5,311.0,-0.08931185944363104,2017-06-01_2017-11-30,167
6409,2017-06-01,2017-11-30,492.0,545.0,0.10772357723577236,2017-06-01_2017-11-30,59
