stock_id,start_date,end_date,SD_close,ED_close,combination,return,RT_%_Rank,remark,RT_rank
1723,2018-01-02,2018-03-31,97.81,117.76,201801-201804,0.2039668745527042,65.69045963704907,winner,7.0
1802,2018-01-02,2018-03-31,18.96,16.05,201801-201804,-0.1534810126582278,20.363076363749286,loser,139.0
1909,2018-01-02,2018-03-31,32.3,25.41,201801-201804,-0.2133126934984519,12.775918553161333,loser,146.0
2049,2018-01-02,2018-03-31,248.64,329.44,201801-201804,0.324967824967825,81.03439270291497,winner,1.0
2103,2018-01-02,2018-03-31,28.72,23.43,201801-201804,-0.184192200557103,16.468640742566883,loser,143.0
2207,2018-01-02,2018-03-31,299.31,245.95,201801-201804,-0.1782767030837593,17.218775323914286,loser,141.0
2313,2018-01-02,2018-03-31,29.96,22.5,201801-201804,-0.2489986648865153,8.250638755851373,loser,148.0
2337,2018-01-02,2018-03-31,33.9,41.37,201801-201804,0.2203539823008849,67.76848202917563,winner,6.0
2344,2018-01-02,2018-03-31,19.1,15.66,201801-201804,-0.1801047120418848,16.986968490984026,loser,142.0
2376,2018-01-02,2018-03-31,36.72,46.46,201801-201804,0.2652505446623094,73.46174183744806,winner,3.0
2377,2018-01-02,2018-03-31,56.86,67.74,201801-201804,0.1913471684839957,64.0901753040347,winner,10.0
2379,2018-01-02,2018-03-31,80.48,95.98,201801-201804,0.1925944333996024,64.24833893262453,winner,9.0
2408,2018-01-02,2018-03-31,57.99,68.4,201801-201804,0.1795137092602173,62.58959365038335,winner,13.0
2439,2018-01-02,2018-03-31,132.59,113.41,201801-201804,-0.1446564597631797,21.482103515959906,loser,136.0
2454,2018-01-02,2018-03-31,197.94,231.21,201801-201804,0.1680812367384056,61.13986046605533,winner,14.0
2492,2018-01-02,2018-03-31,77.33,91.42,201801-201804,0.1822061295745506,62.9310150767984,winner,11.0
2603,2018-01-02,2018-03-31,16.74,14.13,201801-201804,-0.1559139784946235,20.054555936288835,loser,140.0
3008,2018-01-02,2018-03-31,3397.85,2675.16,201801-201804,-0.2126903777388643,12.854833399104166,loser,145.0
3443,2018-01-02,2018-03-31,233.61,280.86,201801-201804,0.2022601772184409,65.47403613317752,winner,8.0
3532,2018-01-02,2018-03-31,144.53,183.2,201801-201804,0.2675569086002905,73.75420808476679,winner,2.0
4915,2018-01-02,2018-03-31,54.61,41.32,201801-201804,-0.2433620216077641,8.965412291832733,loser,147.0
5264,2018-01-02,2018-03-31,93.83,79.69,201801-201804,-0.1506980709794309,20.71597665667403,loser,138.0
5871,2018-01-02,2018-03-31,55.75,65.87,201801-201804,0.1815246636771301,62.84459949840156,winner,12.0
6446,2018-01-02,2018-03-31,137.49,169.33,201801-201804,0.2315804785802604,69.19209570232414,winner,5.0
8454,2018-01-02,2018-03-31,99.36,122.4,201801-201804,0.2318840579710145,69.23059210946744,winner,4.0
1476,2018-02-01,2018-04-30,243.49,295.23,201802-201805,0.2124933262146289,47.259617307851,winner,3.0
