Stock_id,Combination,Start_Date,End_Date,Start_Price,End_Price,Return,RT_Percentile_Rank
2501,201704-201709,2017-04-05,2017-09-30,22.05,16.65,-0.24489795918367355,0.02030456852791878
2511,201704-201709,2017-04-05,2017-09-30,12.1,11.2,-0.07438016528925623,0.22842639593908629
1723,201704-201709,2017-04-05,2017-09-30,118.5,117.0,-0.012658227848101266,0.4619289340101523
2609,201704-201709,2017-04-05,2017-09-30,7.07,12.7,0.7963224893917962,0.9695431472081218
2707,201704-201709,2017-04-05,2017-09-30,157.0,154.5,-0.01592356687898089,0.4365482233502538
1722,201704-201709,2017-04-05,2017-09-30,41.85,39.25,-0.062126642771804096,0.25888324873096447
2727,201704-201709,2017-04-05,2017-09-30,141.5,162.0,0.14487632508833923,0.8020304568527918
2392,201704-201709,2017-04-05,2017-09-30,40.15,41.8,0.04109589041095887,0.5939086294416244
2049,201704-201709,2017-04-05,2017-09-30,193.0,272.5,0.4119170984455959,0.9238578680203046
1440,201704-201709,2017-04-05,2017-09-30,15.35,13.45,-0.12377850162866452,0.116751269035533
9945,201704-201709,2017-04-05,2017-09-30,36.75,28.05,-0.236734693877551,0.030456852791878174
2227,201704-201709,2017-04-05,2017-09-30,212.5,254.5,0.1976470588235294,0.817258883248731
6452,201704-201709,2017-04-05,2017-09-30,473.0,419.0,-0.11416490486257928,0.13705583756345177
6456,201704-201709,2017-04-05,2017-09-30,147.0,308.5,1.098639455782313,0.9898477157360406
2207,201704-201709,2017-04-05,2017-09-30,360.0,351.0,-0.025,0.39086294416243655
6505,201704-201709,2017-04-05,2017-09-30,108.0,106.0,-0.018518518518518517,0.4263959390862944
8454,201704-201709,2017-04-05,2017-09-30,216.0,215.0,-0.004629629629629629,0.48223350253807107
2204,201704-201709,2017-04-05,2017-09-30,27.7,26.85,-0.03068592057761725,0.3604060913705584
8464,201704-201709,2017-04-05,2017-09-30,279.0,311.0,0.11469534050179211,0.7461928934010152
9904,201704-201709,2017-04-05,2017-09-30,43.25,38.0,-0.12138728323699421,0.1218274111675127
2201,201704-201709,2017-04-05,2017-09-30,28.35,25.9,-0.08641975308641985,0.17766497461928935
9910,201704-201709,2017-04-05,2017-09-30,122.5,138.0,0.12653061224489795,0.7766497461928934
9914,201704-201709,2017-04-05,2017-09-30,159.0,135.5,-0.14779874213836477,0.08629441624365482
2106,201704-201709,2017-04-05,2017-09-30,50.5,42.65,-0.15544554455445547,0.07106598984771574
9917,201704-201709,2017-04-05,2017-09-30,89.8,89.0,-0.008908685968819567,0.47715736040609136
2105,201704-201709,2017-04-05,2017-09-30,63.6,60.4,-0.050314465408805076,0.29441624365482233
9921,201704-201709,2017-04-05,2017-09-30,180.5,143.0,-0.2077562326869806,0.04060913705583756
9933,201704-201709,2017-04-05,2017-09-30,53.0,48.85,-0.0783018867924528,0.2182741116751269
2103,201704-201709,2017-04-05,2017-09-30,35.1,32.3,-0.0797720797720799,0.20304568527918782
9938,201704-201709,2017-04-05,2017-09-30,112.0,138.5,0.23660714285714285,0.8527918781725888
9941,201704-201709,2017-04-05,2017-09-30,88.9,101.0,0.1361079865016872,0.7817258883248731
2059,201704-201709,2017-04-05,2017-09-30,429.5,417.0,-0.02910360884749709,0.37055837563451777
2855,201704-201709,2017-04-05,2017-09-30,13.6,14.25,0.04779411764705885,0.6192893401015228
1717,201704-201709,2017-04-05,2017-09-30,33.05,30.5,-0.07715582450832065,0.2233502538071066
2903,201704-201709,2017-04-05,2017-09-30,16.2,15.15,-0.06481481481481476,0.25380710659898476
3037,201704-201709,2017-04-05,2017-09-30,17.25,16.5,-0.043478260869565216,0.3147208121827411
1229,201704-201709,2017-04-05,2017-09-30,26.4,29.45,0.11553030303030307,0.7563451776649747
1326,201704-201709,2017-04-05,2017-09-30,95.0,92.1,-0.030526315789473745,0.36548223350253806
2441,201704-201709,2017-04-05,2017-09-30,41.8,50.3,0.20334928229665072,0.8274111675126904
3026,201704-201709,2017-04-05,2017-09-30,38.3,41.35,0.07963446475195834,0.6751269035532995
1319,201704-201709,2017-04-05,2017-09-30,52.8,62.1,0.17613636363636373,0.8121827411167513
2027,201704-201709,2017-04-05,2017-09-30,17.4,17.6,0.011494252873563383,0.5228426395939086
1314,201704-201709,2017-04-05,2017-09-30,11.6,14.0,0.20689655172413796,0.8324873096446701
2104,201704-201709,2017-04-05,2017-09-30,30.1,45.3,0.5049833887043188,0.9441624365482234
1210,201704-201709,2017-04-05,2017-09-30,29.1,32.25,0.10824742268041232,0.7208121827411168
1303,201704-201709,2017-04-05,2017-09-30,72.0,75.0,0.041666666666666664,0.5989847715736041
2456,201704-201709,2017-04-05,2017-09-30,78.0,85.6,0.09743589743589737,0.700507614213198
5269,201704-201709,2017-04-05,2017-09-30,320.0,353.5,0.1046875,0.7157360406091371
1301,201704-201709,2017-04-05,2017-09-30,92.7,91.8,-0.009708737864077732,0.467005076142132
8341,201704-201709,2017-04-05,2017-09-30,146.5,189.0,0.2901023890784983,0.8883248730964467
1227,201704-201709,2017-04-05,2017-09-30,75.4,74.0,-0.018567639257294502,0.4213197969543147
2889,201704-201709,2017-04-05,2017-09-30,9.39,9.08,-0.03301384451544201,0.350253807106599
3005,201704-201709,2017-04-05,2017-09-30,42.85,41.8,-0.024504084014002434,0.39593908629441626
1216,201704-201709,2017-04-05,2017-09-30,58.2,62.9,0.08075601374570439,0.6802030456852792
3023,201704-201709,2017-04-05,2017-09-30,75.7,79.9,0.05548216644649937,0.6294416243654822
5534,201704-201709,2017-04-05,2017-09-30,74.1,69.6,-0.06072874493927126,0.2639593908629442
2023,201704-201709,2017-04-05,2017-09-30,13.65,11.25,-0.17582417582417584,0.06091370558375635
6415,201704-201709,2017-04-05,2017-09-30,562.0,697.0,0.2402135231316726,0.8629441624365483
1402,201704-201709,2017-04-05,2017-09-30,26.3,24.1,-0.0836501901140684,0.19289340101522842
1262,201704-201709,2017-04-05,2017-09-30,166.5,68.9,-0.5861861861861861,0.005076142131979695
1704,201704-201709,2017-04-05,2017-09-30,44.5,40.35,-0.09325842696629211,0.16751269035532995
3060,201704-201709,2017-04-05,2017-09-30,33.85,27.45,-0.18906942392909903,0.050761421319796954
3576,201704-201709,2017-04-05,2017-09-30,15.35,15.5,0.009771986970684063,0.5126903553299492
1605,201704-201709,2017-04-05,2017-09-30,13.8,13.8,0.0,0.49238578680203043
6005,201704-201709,2017-04-05,2017-09-30,10.1,10.2,0.009900990099009866,0.5177664974619289
1590,201704-201709,2017-04-05,2017-09-30,305.0,417.0,0.36721311475409835,0.9137055837563451
8046,201704-201709,2017-04-05,2017-09-30,26.5,24.3,-0.08301886792452827,0.19796954314720813
8150,201704-201709,2017-04-05,2017-09-30,27.2,30.3,0.11397058823529417,0.7411167512690355
1536,201704-201709,2017-04-05,2017-09-30,131.0,144.0,0.09923664122137404,0.7106598984771574
9907,201704-201709,2017-04-05,2017-09-30,15.8,13.8,-0.12658227848101264,0.10152284263959391
9940,201704-201709,2017-04-05,2017-09-30,35.4,32.4,-0.08474576271186442,0.18274111675126903
1504,201704-201709,2017-04-05,2017-09-30,31.35,27.4,-0.1259968102073366,0.1065989847715736
1702,201704-201709,2017-04-05,2017-09-30,62.0,60.7,-0.020967741935483824,0.40609137055837563
1477,201704-201709,2017-04-05,2017-09-30,125.0,132.0,0.056,0.6446700507614214
1589,201704-201709,2017-04-05,2017-09-30,109.5,74.0,-0.3242009132420091,0.01015228426395939
1707,201704-201709,2017-04-05,2017-09-30,195.5,182.5,-0.06649616368286446,0.2436548223350254
1476,201704-201709,2017-04-05,2017-09-30,300.5,376.5,0.2529118136439268,0.8730964467005076
2849,201704-201709,2017-04-05,2017-09-30,13.55,12.6,-0.07011070110701115,0.23857868020304568
4137,201704-201709,2017-04-05,2017-09-30,141.5,105.0,-0.2579505300353357,0.015228426395939087
1434,201704-201709,2017-04-05,2017-09-30,33.4,30.75,-0.07934131736526942,0.20812182741116753
2355,201704-201709,2017-04-05,2017-09-30,61.2,58.3,-0.04738562091503277,0.3096446700507614
6414,201704-201709,2017-04-05,2017-09-30,358.0,444.0,0.24022346368715083,0.868020304568528
2231,201704-201709,2017-04-05,2017-09-30,262.0,352.0,0.3435114503816794,0.9086294416243654
6409,201704-201709,2017-04-05,2017-09-30,415.5,535.0,0.28760529482551145,0.883248730964467
2834,201704-201709,2017-04-05,2017-09-30,8.42,8.29,-0.015439429928741186,0.4467005076142132
2382,201704-201709,2017-04-05,2017-09-30,63.0,69.9,0.10952380952380962,0.7258883248730964
2845,201704-201709,2017-04-05,2017-09-30,9.59,9.44,-0.015641293013555824,0.4416243654822335
2867,201704-201709,2017-04-05,2017-09-30,16.55,15.15,-0.08459214501510576,0.18781725888324874
2379,201704-201709,2017-04-05,2017-09-30,113.0,106.5,-0.05752212389380531,0.27411167512690354
2880,201704-201709,2017-04-05,2017-09-30,17.05,16.5,-0.03225806451612907,0.3553299492385787
2881,201704-201709,2017-04-05,2017-09-30,49.0,47.2,-0.03673469387755096,0.3299492385786802
2377,201704-201709,2017-04-05,2017-09-30,70.8,65.6,-0.07344632768361586,0.233502538071066
2882,201704-201709,2017-04-05,2017-09-30,49.0,48.2,-0.01632653061224484,0.43147208121827413
2883,201704-201709,2017-04-05,2017-09-30,8.37,9.11,0.08841099163679812,0.6852791878172588
2376,201704-201709,2017-04-05,2017-09-30,42.7,38.25,-0.10421545667447313,0.15228426395939088
2884,201704-201709,2017-04-05,2017-09-30,18.55,18.15,-0.021563342318059415,0.4010152284263959
2885,201704-201709,2017-04-05,2017-09-30,13.05,13.1,0.003831417624520991,0.49746192893401014
2371,201704-201709,2017-04-05,2017-09-30,12.15,12.7,0.04526748971193407,0.6040609137055838
2886,201704-201709,2017-04-05,2017-09-30,24.45,23.75,-0.02862985685071572,0.3756345177664975
2887,201704-201709,2017-04-05,2017-09-30,12.55,13.05,0.0398406374501992,0.5888324873096447
2360,201704-201709,2017-04-05,2017-09-30,92.8,105.5,0.1368534482758621,0.7868020304568528
2888,201704-201709,2017-04-05,2017-09-30,8.86,9.15,0.03273137697516941,0.5736040609137056
2357,201704-201709,2017-04-05,2017-09-30,306.5,248.0,-0.19086460032626426,0.04568527918781726
2890,201704-201709,2017-04-05,2017-09-30,9.47,9.08,-0.041182682154171125,0.3197969543147208
2891,201704-201709,2017-04-05,2017-09-30,18.85,19.1,0.01326259946949602,0.5279187817258884
2823,201704-201709,2017-04-05,2017-09-30,30.0,28.9,-0.036666666666666715,0.3350253807106599
2356,201704-201709,2017-04-05,2017-09-30,22.1,22.65,0.02488687782805417,0.5482233502538071
2383,201704-201709,2017-04-05,2017-09-30,120.0,144.0,0.2,0.8223350253807107
2385,201704-201709,2017-04-05,2017-09-30,80.4,72.0,-0.10447761194029857,0.14720812182741116
2454,201704-201709,2017-04-05,2017-09-30,220.0,291.5,0.325,0.9035532994923858
2449,201704-201709,2017-04-05,2017-09-30,27.9,29.75,0.06630824372759862,0.6700507614213198
2474,201704-201709,2017-04-05,2017-09-30,299.0,295.0,-0.013377926421404682,0.4517766497461929
2448,201704-201709,2017-04-05,2017-09-30,31.4,38.9,0.23885350318471338,0.8578680203045685
2492,201704-201709,2017-04-05,2017-09-30,44.85,75.9,0.6923076923076924,0.9593908629441624
2498,201704-201709,2017-04-05,2017-09-30,79.0,75.1,-0.049367088607595006,0.29949238578680204
2439,201704-201709,2017-04-05,2017-09-30,165.0,192.5,0.16666666666666666,0.8071065989847716
2542,201704-201709,2017-04-05,2017-09-30,52.6,41.1,-0.21863117870722432,0.03553299492385787
2603,201704-201709,2017-04-05,2017-09-30,13.95,18.25,0.3082437275985664,0.8934010152284264
2412,201704-201709,2017-04-05,2017-09-30,103.5,104.5,0.00966183574879227,0.5076142131979695
2606,201704-201709,2017-04-05,2017-09-30,32.4,34.2,0.05555555555555569,0.6395939086294417
2610,201704-201709,2017-04-05,2017-09-30,9.93,11.3,0.13796576032225588,0.7918781725888325
2409,201704-201709,2017-04-05,2017-09-30,11.85,12.15,0.025316455696202594,0.5532994923857868
2615,201704-201709,2017-04-05,2017-09-30,17.65,18.7,0.05949008498583574,0.649746192893401
2618,201704-201709,2017-04-05,2017-09-30,15.2,14.8,-0.02631578947368412,0.38071065989847713
2408,201704-201709,2017-04-05,2017-09-30,47.9,86.3,0.8016701461377871,0.9746192893401016
2633,201704-201709,2017-04-05,2017-09-30,21.4,24.1,0.12616822429906557,0.7715736040609137
2723,201704-201709,2017-04-05,2017-09-30,290.0,323.0,0.11379310344827587,0.7360406091370558
2395,201704-201709,2017-04-05,2017-09-30,250.0,213.0,-0.148,0.08121827411167512
2801,201704-201709,2017-04-05,2017-09-30,18.6,16.4,-0.11827956989247326,0.12690355329949238
2809,201704-201709,2017-04-05,2017-09-30,30.2,32.0,0.05960264900662254,0.6548223350253807
2812,201704-201709,2017-04-05,2017-09-30,9.94,9.59,-0.03521126760563377,0.3401015228426396
1102,201704-201709,2017-04-05,2017-09-30,31.5,26.85,-0.14761904761904757,0.09137055837563451
2892,201704-201709,2017-04-05,2017-09-30,18.7,19.55,0.04545454545454553,0.6142131979695431
2354,201704-201709,2017-04-05,2017-09-30,93.8,88.5,-0.056503198294243044,0.27918781725888325
2325,201704-201709,2017-04-05,2017-09-30,49.75,48.45,-0.026130653266331603,0.38578680203045684
4915,201704-201709,2017-04-05,2017-09-30,50.2,74.2,0.4780876494023904,0.934010152284264
2324,201704-201709,2017-04-05,2017-09-30,20.1,21.35,0.062189054726368154,0.6649746192893401
4938,201704-201709,2017-04-05,2017-09-30,91.0,79.6,-0.12527472527472533,0.1116751269035533
4943,201704-201709,2017-04-05,2017-09-30,132.5,218.5,0.6490566037735849,0.9543147208121827
2317,201704-201709,2017-04-05,2017-09-30,98.0,107.0,0.09183673469387756,0.6903553299492385
4958,201704-201709,2017-04-05,2017-09-30,70.3,62.1,-0.11664295874822185,0.1319796954314721
5264,201704-201709,2017-04-05,2017-09-30,98.7,100.5,0.018237082066869272,0.5329949238578681
2313,201704-201709,2017-04-05,2017-09-30,22.55,33.85,0.5011086474501109,0.9390862944162437
5522,201704-201709,2017-04-05,2017-09-30,40.65,33.8,-0.16851168511685122,0.06598984771573604
5871,201704-201709,2017-04-05,2017-09-30,72.1,74.8,0.03744798890429963,0.583756345177665
2311,201704-201709,2017-04-05,2017-09-30,39.3,37.15,-0.05470737913486002,0.28426395939086296
5880,201704-201709,2017-04-05,2017-09-30,15.25,15.65,0.026229508196721336,0.5583756345177665
6116,201704-201709,2017-04-05,2017-09-30,8.54,12.15,0.4227166276346606,0.9289340101522843
2308,201704-201709,2017-04-05,2017-09-30,165.5,156.5,-0.054380664652567974,0.2893401015228426
6176,201704-201709,2017-04-05,2017-09-30,64.0,71.2,0.11250000000000004,0.7309644670050761
6239,201704-201709,2017-04-05,2017-09-30,87.1,88.8,0.019517795637198656,0.5380710659898477
2303,201704-201709,2017-04-05,2017-09-30,12.25,15.0,0.22448979591836735,0.8426395939086294
6269,201704-201709,2017-04-05,2017-09-30,105.0,119.5,0.1380952380952381,0.7969543147208121
2301,201704-201709,2017-04-05,2017-09-30,53.2,43.2,-0.18796992481203006,0.05583756345177665
6285,201704-201709,2017-04-05,2017-09-30,85.4,88.2,0.032786885245901606,0.5786802030456852
4904,201704-201709,2017-04-05,2017-09-30,75.2,72.6,-0.034574468085106495,0.34517766497461927
2912,201704-201709,2017-04-05,2017-09-30,259.5,254.5,-0.019267822736030827,0.41624365482233505
3706,201704-201709,2017-04-05,2017-09-30,33.55,36.75,0.09538002980625941,0.6954314720812182
3702,201704-201709,2017-04-05,2017-09-30,38.6,40.35,0.04533678756476684,0.6091370558375635
2915,201704-201709,2017-04-05,2017-09-30,48.5,45.3,-0.06597938144329903,0.24873096446700507
3008,201704-201709,2017-04-05,2017-09-30,4820.0,5375.0,0.11514522821576763,0.751269035532995
2353,201704-201709,2017-04-05,2017-09-30,14.4,15.2,0.05555555555555548,0.6345177664974619
3019,201704-201709,2017-04-05,2017-09-30,57.0,112.5,0.9736842105263158,0.9796954314720813
3034,201704-201709,2017-04-05,2017-09-30,116.0,114.5,-0.01293103448275862,0.45685279187817257
2352,201704-201709,2017-04-05,2017-09-30,17.95,21.75,0.21169916434540395,0.8375634517766497
3044,201704-201709,2017-04-05,2017-09-30,85.0,105.0,0.23529411764705882,0.8477157360406091
3045,201704-201709,2017-04-05,2017-09-30,113.0,108.5,-0.03982300884955752,0.3248730964467005
2347,201704-201709,2017-04-05,2017-09-30,33.15,36.4,0.09803921568627451,0.7055837563451777
3189,201704-201709,2017-04-05,2017-09-30,81.3,74.9,-0.07872078720787197,0.2131979695431472
3231,201704-201709,2017-04-05,2017-09-30,28.5,24.5,-0.14035087719298245,0.09644670050761421
2345,201704-201709,2017-04-05,2017-09-30,70.6,98.4,0.39376770538243644,0.9187817258883249
3406,201704-201709,2017-04-05,2017-09-30,307.0,391.0,0.2736156351791531,0.8781725888324873
2344,201704-201709,2017-04-05,2017-09-30,17.5,27.0,0.5428571428571428,0.949238578680203
3443,201704-201709,2017-04-05,2017-09-30,104.5,208.0,0.9904306220095693,0.9847715736040609
3481,201704-201709,2017-04-05,2017-09-30,12.65,14.15,0.11857707509881422,0.7614213197969543
2337,201704-201709,2017-04-05,2017-09-30,12.6,48.3,2.833333333333333,1.0
3532,201704-201709,2017-04-05,2017-09-30,117.0,106.0,-0.09401709401709402,0.16243654822335024
3673,201704-201709,2017-04-05,2017-09-30,105.5,100.5,-0.04739336492890995,0.30456852791878175
2330,201704-201709,2017-04-05,2017-09-30,193.0,216.5,0.12176165803108809,0.766497461928934
3682,201704-201709,2017-04-05,2017-09-30,10.05,10.25,0.019900497512437738,0.5431472081218274
2327,201704-201709,2017-04-05,2017-09-30,84.0,212.0,1.5238095238095237,0.9949238578680203
6213,201704-201709,2017-04-05,2017-09-30,44.6,58.5,0.31165919282511206,0.8984771573604061
2451,201704-201709,2017-04-05,2017-09-30,102.0,86.6,-0.1509803921568628,0.07614213197969544
1101,201705-201710,2017-05-02,2017-10-31,35.2,33.5,-0.04829545454545462,0.2193877551020408
1710,201705-201710,2017-05-02,2017-10-31,22.3,25.95,0.16367713004484297,0.7704081632653061
2015,201705-201710,2017-05-02,2017-10-31,52.0,52.1,0.0019230769230769505,0.40816326530612246
1907,201705-201710,2017-05-02,2017-10-31,10.6,11.8,0.11320754716981142,0.6632653061224489
2006,201705-201710,2017-05-02,2017-10-31,24.35,24.25,-0.00410677618069821,0.3469387755102041
2002,201705-201710,2017-05-02,2017-10-31,24.25,24.55,0.012371134020618586,0.45408163265306123
2101,201705-201710,2017-05-02,2017-10-31,29.15,27.3,-0.06346483704974264,0.18877551020408162
2206,201705-201710,2017-05-02,2017-10-31,21.45,21.8,0.016317016317016386,0.46938775510204084
1909,201705-201710,2017-05-02,2017-10-31,27.25,44.4,0.6293577981651376,0.9642857142857143
2362,201705-201710,2017-05-02,2017-10-31,27.75,31.0,0.11711711711711711,0.6683673469387755
1507,201705-201710,2017-05-02,2017-10-31,50.0,60.0,0.2,0.8061224489795918
1802,201705-201710,2017-05-02,2017-10-31,15.45,15.55,0.0064724919093852055,0.4387755102040816
2393,201705-201710,2017-05-02,2017-10-31,47.15,46.05,-0.02332979851537649,0.3010204081632653
1789,201705-201710,2017-05-02,2017-10-31,41.15,33.3,-0.19076549210206564,0.030612244897959183
2501,201705-201710,2017-05-02,2017-10-31,20.45,16.85,-0.17603911980440087,0.05102040816326531
2511,201705-201710,2017-05-02,2017-10-31,12.05,11.1,-0.078838174273859,0.14795918367346939
1723,201705-201710,2017-05-02,2017-10-31,119.0,120.5,0.012605042016806723,0.45918367346938777
2707,201705-201710,2017-05-02,2017-10-31,158.0,151.5,-0.04113924050632911,0.24489795918367346
1722,201705-201710,2017-05-02,2017-10-31,41.2,39.4,-0.04368932038834961,0.23469387755102042
2727,201705-201710,2017-05-02,2017-10-31,162.0,151.5,-0.06481481481481481,0.1836734693877551
2392,201705-201710,2017-05-02,2017-10-31,43.2,49.05,0.13541666666666652,0.7040816326530612
2049,201705-201710,2017-05-02,2017-10-31,196.0,302.0,0.5408163265306123,0.9387755102040817
1440,201705-201710,2017-05-02,2017-10-31,13.9,13.55,-0.02517985611510789,0.2857142857142857
9945,201705-201710,2017-05-02,2017-10-31,36.7,30.95,-0.15667574931880118,0.0663265306122449
2227,201705-201710,2017-05-02,2017-10-31,238.0,242.0,0.01680672268907563,0.47959183673469385
6452,201705-201710,2017-05-02,2017-10-31,478.0,466.5,-0.02405857740585774,0.29081632653061223
6456,201705-201710,2017-05-02,2017-10-31,185.0,276.5,0.4945945945945946,0.9336734693877551
2207,201705-201710,2017-05-02,2017-10-31,350.0,350.0,0.0,0.3877551020408163
6505,201705-201710,2017-05-02,2017-10-31,107.5,105.5,-0.018604651162790697,0.3112244897959184
8454,201705-201710,2017-05-02,2017-10-31,217.0,223.0,0.027649769585253458,0.5153061224489796
2204,201705-201710,2017-05-02,2017-10-31,27.4,27.0,-0.01459854014598535,0.33163265306122447
8464,201705-201710,2017-05-02,2017-10-31,323.5,314.0,-0.02936630602782071,0.2755102040816326
9904,201705-201710,2017-05-02,2017-10-31,41.75,38.0,-0.08982035928143713,0.11734693877551021
2201,201705-201710,2017-05-02,2017-10-31,27.0,25.2,-0.0666666666666667,0.17857142857142858
9910,201705-201710,2017-05-02,2017-10-31,118.0,136.0,0.15254237288135594,0.7295918367346939
9914,201705-201710,2017-05-02,2017-10-31,162.5,140.5,-0.13538461538461538,0.08163265306122448
2106,201705-201710,2017-05-02,2017-10-31,48.8,40.0,-0.18032786885245897,0.04081632653061224
9917,201705-201710,2017-05-02,2017-10-31,88.6,88.8,0.0022573363431151565,0.413265306122449
2105,201705-201710,2017-05-02,2017-10-31,62.7,59.5,-0.051036682615630026,0.20918367346938777
9921,201705-201710,2017-05-02,2017-10-31,182.5,155.0,-0.1506849315068493,0.07142857142857142
9933,201705-201710,2017-05-02,2017-10-31,52.0,46.75,-0.10096153846153846,0.10714285714285714
2103,201705-201710,2017-05-02,2017-10-31,34.25,34.55,0.008759124087591158,0.44387755102040816
9938,201705-201710,2017-05-02,2017-10-31,102.5,124.5,0.2146341463414634,0.8112244897959183
9941,201705-201710,2017-05-02,2017-10-31,88.3,108.0,0.22310305775764444,0.8214285714285714
2059,201705-201710,2017-05-02,2017-10-31,461.0,403.5,-0.12472885032537961,0.09693877551020408
2855,201705-201710,2017-05-02,2017-10-31,13.6,14.35,0.05514705882352941,0.5867346938775511
1717,201705-201710,2017-05-02,2017-10-31,32.85,30.45,-0.07305936073059367,0.15306122448979592
2903,201705-201710,2017-05-02,2017-10-31,15.95,14.85,-0.0689655172413793,0.16326530612244897
3037,201705-201710,2017-05-02,2017-10-31,18.45,17.2,-0.06775067750677508,0.17346938775510204
1229,201705-201710,2017-05-02,2017-10-31,27.35,32.0,0.17001828153564894,0.7806122448979592
1326,201705-201710,2017-05-02,2017-10-31,93.3,91.6,-0.01822079314040732,0.3163265306122449
2441,201705-201710,2017-05-02,2017-10-31,42.4,55.7,0.313679245283019,0.8724489795918368
3026,201705-201710,2017-05-02,2017-10-31,41.0,56.2,0.3707317073170732,0.8928571428571429
1319,201705-201710,2017-05-02,2017-10-31,51.5,62.9,0.22135922330097085,0.8163265306122449
2027,201705-201710,2017-05-02,2017-10-31,16.75,19.1,0.14029850746268666,0.7142857142857143
1314,201705-201710,2017-05-02,2017-10-31,11.35,13.45,0.18502202643171803,0.7908163265306123
2104,201705-201710,2017-05-02,2017-10-31,30.25,42.0,0.3884297520661157,0.9030612244897959
1210,201705-201710,2017-05-02,2017-10-31,29.2,34.3,0.17465753424657526,0.7857142857142857
1303,201705-201710,2017-05-02,2017-10-31,72.8,74.4,0.021978021978022098,0.5051020408163265
2456,201705-201710,2017-05-02,2017-10-31,79.3,103.0,0.2988650693568727,0.8571428571428571
5269,201705-201710,2017-05-02,2017-10-31,306.0,337.0,0.10130718954248366,0.6377551020408163
1301,201705-201710,2017-05-02,2017-10-31,91.4,91.9,0.005470459518599562,0.4336734693877551
8341,201705-201710,2017-05-02,2017-10-31,149.0,191.0,0.28187919463087246,0.8469387755102041
5876,201705-201710,2017-05-02,2017-10-31,30.02,33.92,0.12991339107261832,0.6887755102040817
1227,201705-201710,2017-05-02,2017-10-31,74.4,74.7,0.004032258064516091,0.41836734693877553
2889,201705-201710,2017-05-02,2017-10-31,9.28,9.15,-0.014008620689655067,0.336734693877551
3005,201705-201710,2017-05-02,2017-10-31,39.25,42.1,0.0726114649681529,0.6071428571428571
1216,201705-201710,2017-05-02,2017-10-31,56.1,63.0,0.12299465240641709,0.6836734693877551
3023,201705-201710,2017-05-02,2017-10-31,74.0,86.3,0.16621621621621618,0.7755102040816326
5534,201705-201710,2017-05-02,2017-10-31,70.2,73.7,0.04985754985754986,0.576530612244898
2023,201705-201710,2017-05-02,2017-10-31,12.6,11.5,-0.08730158730158727,0.12244897959183673
6415,201705-201710,2017-05-02,2017-10-31,560.0,651.0,0.1625,0.7653061224489796
1402,201705-201710,2017-05-02,2017-10-31,25.3,25.85,0.021739130434782636,0.49489795918367346
1262,201705-201710,2017-05-02,2017-10-31,143.5,71.6,-0.5010452961672475,0.00510204081632653
1704,201705-201710,2017-05-02,2017-10-31,43.05,41.2,-0.04297328687572577,0.23979591836734693
3576,201705-201710,2017-05-02,2017-10-31,13.8,15.3,0.10869565217391304,0.6530612244897959
1605,201705-201710,2017-05-02,2017-10-31,13.6,15.4,0.13235294117647065,0.6989795918367347
6005,201705-201710,2017-05-02,2017-10-31,10.0,10.45,0.04499999999999993,0.5612244897959183
1590,201705-201710,2017-05-02,2017-10-31,346.0,488.5,0.41184971098265893,0.9132653061224489
8046,201705-201710,2017-05-02,2017-10-31,26.35,27.3,0.03605313092979124,0.5459183673469388
8150,201705-201710,2017-05-02,2017-10-31,26.4,30.05,0.13825757575757586,0.7091836734693877
1536,201705-201710,2017-05-02,2017-10-31,137.5,140.5,0.02181818181818182,0.5
9907,201705-201710,2017-05-02,2017-10-31,14.65,13.65,-0.06825938566552901,0.1683673469387755
9940,201705-201710,2017-05-02,2017-10-31,34.9,35.05,0.0042979942693409335,0.42857142857142855
1504,201705-201710,2017-05-02,2017-10-31,30.6,28.15,-0.08006535947712427,0.1377551020408163
1702,201705-201710,2017-05-02,2017-10-31,61.0,60.9,-0.0016393442622951052,0.3673469387755102
1477,201705-201710,2017-05-02,2017-10-31,131.5,139.5,0.060836501901140684,0.5969387755102041
1589,201705-201710,2017-05-02,2017-10-31,91.1,69.6,-0.23600439077936336,0.015306122448979591
1707,201705-201710,2017-05-02,2017-10-31,194.0,173.5,-0.1056701030927835,0.10204081632653061
1476,201705-201710,2017-05-02,2017-10-31,330.5,360.5,0.0907715582450832,0.6326530612244898
2849,201705-201710,2017-05-02,2017-10-31,13.3,12.65,-0.048872180451127845,0.21428571428571427
4137,201705-201710,2017-05-02,2017-10-31,143.0,109.0,-0.23776223776223776,0.01020408163265306
1434,201705-201710,2017-05-02,2017-10-31,31.55,30.95,-0.019017432646592756,0.30612244897959184
2355,201705-201710,2017-05-02,2017-10-31,61.0,62.9,0.031147540983606534,0.5306122448979592
6414,201705-201710,2017-05-02,2017-10-31,328.0,428.5,0.30640243902439024,0.8673469387755102
2231,201705-201710,2017-05-02,2017-10-31,323.0,297.5,-0.07894736842105263,0.14285714285714285
6409,201705-201710,2017-05-02,2017-10-31,426.0,568.0,0.3333333333333333,0.8877551020408163
2834,201705-201710,2017-05-02,2017-10-31,8.33,8.33,0.0,0.3877551020408163
2382,201705-201710,2017-05-02,2017-10-31,62.8,71.0,0.13057324840764337,0.6938775510204082
2845,201705-201710,2017-05-02,2017-10-31,9.53,9.36,-0.01783840503672612,0.32142857142857145
