Stock_id,Combination,Start_Date,End_Date,Start_Price,End_Price,Return,RT_Percentile_Rank,Remark,RT_Rank,RT_6M_After
1536,201605-201610,2016-05-03,2016-10-31,152.0,131.5,-0.1348684210526315,0.0753768844221105,Loser,184.0,0.0075757575757575
9907,201605-201610,2016-05-03,2016-10-31,15.2,13.55,-0.1085526315789472,0.0854271356783919,Loser,182.0,0.0695970695970695
9940,201605-201610,2016-05-03,2016-10-31,26.95,28.9,0.072356215213358,0.5527638190954773,,89.0,
1504,201605-201610,2016-05-03,2016-10-31,26.0,28.05,0.0788461538461538,0.5778894472361809,,84.0,
1702,201605-201610,2016-05-03,2016-10-31,59.7,67.3,0.1273031825795643,0.6733668341708543,,65.0,
3662,201605-201610,2016-05-03,2016-10-31,103.0,11.75,-0.8859223300970874,0.0050251256281407,Loser,198.0,
1477,201605-201610,2016-05-03,2016-10-31,166.0,124.5,-0.25,0.0351758793969849,Loser,192.0,0.0200803212851405
1589,201605-201610,2016-05-03,2016-10-31,204.5,124.0,-0.393643031784841,0.0150753768844221,Loser,196.0,-0.2438016528925619
1707,201605-201610,2016-05-03,2016-10-31,200.0,265.0,0.325,0.8944723618090452,,21.0,
1476,201605-201610,2016-05-03,2016-10-31,354.0,359.0,0.0141242937853107,0.414572864321608,,116.0,
2849,201605-201610,2016-05-03,2016-10-31,13.9,12.05,-0.1330935251798561,0.0804020100502512,Loser,183.0,0.1037344398340248
4137,201605-201610,2016-05-03,2016-10-31,229.5,138.5,-0.3965141612200435,0.0100502512562814,Loser,197.0,0.070110701107011
1434,201605-201610,2016-05-03,2016-10-31,29.1,28.8,-0.0103092783505154,0.321608040201005,,135.0,
2355,201605-201610,2016-05-03,2016-10-31,64.5,60.5,-0.0620155038759689,0.1507537688442211,,169.0,
6414,201605-201610,2016-05-03,2016-10-31,420.0,501.0,0.1928571428571428,0.7939698492462312,,41.0,
2231,201605-201610,2016-05-03,2016-10-31,383.0,290.0,-0.2428198433420365,0.0452261306532663,Loser,190.0,0.1010452961672473
6409,201605-201610,2016-05-03,2016-10-31,502.0,474.0,-0.0557768924302788,0.1608040201005025,,167.0,
2834,201605-201610,2016-05-03,2016-10-31,8.31,7.98,-0.03971119133574,0.2060301507537688,,158.0,
